"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
136 0.266342144140537 2 18 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.940246423102006
-174 0.663882591309998 3 5 "GO:0008762" "UDP-N-acetylmuramate dehydrogenase activity" 0.989044434104156
240 0.183821134364343 2 12 "GO:0009055" "electron transfer activity" 0.940246423102006
739 0.016806100044038 4 7 "GO:0010181" "FMN binding" 0.940246423102006
-225 0.707723282685624 3 5 "GO:0015036;GO:0015035" "protein disulfide oxidoreductase activity" 0.989044434104156
-46 0.704878060773415 2 120 "GO:0015077;GO:0022890;GO:0008324;GO:0046873" "cation transmembrane transporter activity" 0.989044434104156
-81 0.6333182696535 2 15 "GO:0015078" "proton transmembrane transporter activity" 0.970779829395876
31 0.396960073343191 3 60 "GO:0015081" "sodium ion transmembrane transporter activity" 0.970779829395876
-228 0.845961029195289 2 17 "GO:0015085;GO:0072509" "calcium ion transmembrane transporter activity" 0.989044434104156
-402 0.934797796426759 3 12 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.989044434104156
359 0.0340947897852551 2 22 "GO:0015171;GO:0046943;GO:0005342" "carboxylic acid transmembrane transporter activity" 0.940246423102006
-460 0.921179502397538 3 8 "GO:0015298;GO:0015297;GO:0015491" "solute:cation antiporter activity" 0.989044434104156
-11 0.565307834134331 2 212 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.970779829395876
2 0.494266731953511 3 39 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 0.970779829395876
69 0.42743171983752 2 6 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.970779829395876
-47 0.781595683157306 2 253 "GO:0016491" "oxidoreductase activity" 0.989044434104156
-127 0.697331734389969 2 14 "GO:0016500" "protein-hormone receptor activity" 0.989044434104156
-388 0.953797566143782 2 16 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.989418999549319
-498 0.887018784198776 2 5 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.989044434104156
196 0.197754195330554 3 16 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.940246423102006
106 0.398565071708479 2 5 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.970779829395876
-393 0.8707301936405 3 7 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.989044434104156
-231 0.807781945395122 3 12 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.989044434104156
-224 0.982648120309544 3 77 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.992096659927905
-583 0.939617257548877 2 6 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.989044434104156
-22 0.537414889872207 4 16 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.970779829395876
13 0.382956833869702 2 488 "GO:0016740" "transferase activity" 0.970779829395876
95 0.276609722798442 2 33 "GO:0016746" "transferase activity, transferring acyl groups" 0.940246423102006
69 0.362594787228114 3 22 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 0.970779829395876
214 0.0148364870500395 2 90 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.940246423102006
193 0.0930919765089524 2 40 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.940246423102006
361 0.119917469740112 2 9 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.940246423102006
-61 0.842603736238664 2 246 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.989044434104156
14 0.364534457166173 2 613 "GO:0016787" "hydrolase activity" 0.970779829395876
-45 0.715858369226004 3 142 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.989044434104156
-212 0.937871562654932 2 45 "GO:0016791" "phosphatase activity" 0.989044434104156
87 0.280096351934198 3 38 "GO:0016798;GO:0004553" "hydrolase activity, acting on glycosyl bonds" 0.940246423102006
154 0.273312552721674 3 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.940246423102006
142 0.36497765911036 2 5 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.970779829395876
15 0.457990894533307 2 40 "GO:0016829" "lyase activity" 0.970779829395876
80 0.372803011228379 2 14 "GO:0016830;GO:0016831" "carbon-carbon lyase activity" 0.970779829395876
-57 0.56977010480464 3 8 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.970779829395876
-27 0.548217142981896 3 17 "GO:0016849" "phosphorus-oxygen lyase activity" 0.970779829395876
-96 0.687027850122954 2 22 "GO:0016853" "isomerase activity" 0.989044434104156
87 0.407996427714912 2 6 "GO:0016866" "intramolecular transferase activity" 0.970779829395876
183 0.071241809658409 2 55 "GO:0016874" "ligase activity" 0.940246423102006
85 0.29241178188431 3 35 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.940246423102006
-179 0.781866478840006 4 16 "GO:0016881" "acid-amino acid ligase activity" 0.989044434104156
516 0.0261092167053815 4 12 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.940246423102006
-63 0.738370007565299 2 89 "GO:0016887" "ATPase activity" 0.989044434104156
-83 0.579679603377077 3 5 "GO:0016888" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.970779829395876
177 0.305899842025538 3 7 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.940246423102006
59 0.437394099664083 2 6 "GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.970779829395876
-7 0.540627010782954 3 190 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.970779829395876
-191 0.678843076708263 5 5 "GO:0019205" "nucleobase-containing compound kinase activity" 0.989044434104156
34 0.458825172919838 3 8 "GO:0019829;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.970779829395876
-163 0.845162040272579 3 33 "GO:0019842;GO:0030170;GO:0070279" "vitamin binding" 0.989044434104156
317 0.220730509841078 3 5 "GO:0019887;GO:0019207" "protein kinase regulator activity" 0.940246423102006
387 0.0647811979345329 3 13 "GO:0019899" "enzyme binding" 0.940246423102006
423 0.112016355891267 2 7 "GO:0019901;GO:0019900" "kinase binding" 0.940246423102006
-292 0.760948686792908 2 5 "GO:0019904" "protein domain specific binding" 0.989044434104156
-165 0.946656815499692 4 83 "GO:0020037;GO:0046906;GO:0005506" "iron ion binding" 0.989044434104156
-23 0.591153785233076 2 89 "GO:0022804" "active transmembrane transporter activity" 0.970779829395876
-160 0.903660443664238 2 57 "GO:0022836" "gated channel activity" 0.989044434104156
-517 0.943929883057154 2 8 "GO:0022843" "voltage-gated cation channel activity" 0.989044434104156
-31 0.601504498005626 2 58 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.970779829395876
-67 0.896764740540054 2 341 "GO:0022857;GO:0005215" "transporter activity" 0.989044434104156
83 0.272442852624748 2 46 "GO:0030234" "enzyme regulator activity" 0.940246423102006
-82 0.832348410421628 2 121 "GO:0030246" "carbohydrate binding" 0.989044434104156
214 0.24261837349388 2 9 "GO:0030247" "polysaccharide binding" 0.940246423102006
339 0.0648183692838955 2 17 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.940246423102006
-306 0.792467411730448 4 6 "GO:0031406" "carboxylic acid binding" 0.989044434104156
722 0.0397013055868921 4 5 "GO:0031625;GO:0044389" "ubiquitin-like protein ligase binding" 0.940246423102006
223 0.293951583534378 2 5 "GO:0033218" "amide binding" 0.940246423102006
67 0.418162973800619 2 8 "GO:0035091" "phosphatidylinositol binding" 0.970779829395876
-7 0.55799529135151 3 432 "GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0097367;GO:0005524;GO:0032559;GO:0030554" "carbohydrate derivative binding" 0.970779829395876
-70 0.727729041089882 4 65 "GO:0042578" "phosphoric ester hydrolase activity" 0.989044434104156
-29 0.614645013465398 4 89 "GO:0043565" "sequence-specific DNA binding" 0.970779829395876
-140 0.685037067459617 2 10 "GO:0044877" "protein-containing complex binding" 0.989044434104156
-12 0.626660084776562 2 761 "GO:0046872;GO:0043169" "cation binding" 0.970779829395876
-224 0.707221289054055 2 5 "GO:0046982" "protein heterodimerization activity" 0.989044434104156
-62 0.633094727118624 3 26 "GO:0046983" "protein dimerization activity" 0.970779829395876
-267 0.917805512122343 4 23 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 0.989044434104156
86 0.296825303037186 4 33 "GO:0050660" "flavin adenine dinucleotide binding" 0.940246423102006
-62 0.595436825615763 3 13 "GO:0050661" "NADP binding" 0.970779829395876
180 0.302013061311903 -1 7 "GO:0050662" "obsolete coenzyme binding" 0.940246423102006
-34 0.54466844676727 2 9 "GO:0051082" "unfolded protein binding" 0.970779829395876
-349 0.946102986152639 3 18 "GO:0051213" "dioxygenase activity" 0.989044434104156
-272 0.812581715243666 3 9 "GO:0051287" "NAD binding" 0.989044434104156
-211 0.742096414959018 2 8 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.989044434104156
411 0.0374121001288327 2 16 "GO:0052689" "carboxylic ester hydrolase activity" 0.940246423102006
-2 0.519110876338408 2 1012 "GO:0097159;GO:1901363" "organic cyclic compound binding" 0.970779829395876
-35 0.622654496719958 1 69 "GO:0098772" "molecular function regulator" 0.970779829395876
-42 0.807729002797035 2 413 "GO:0140096" "catalytic activity, acting on a protein" 0.989044434104156
4 0.48347313682795 2 84 "GO:0140097;GO:0016779" "catalytic activity, acting on DNA" 0.970779829395876
250 0.0438722431190753 2 40 "GO:0140098" "catalytic activity, acting on RNA" 0.940246423102006
216 0.131207678554423 3 23 "GO:0140101" "catalytic activity, acting on a tRNA" 0.940246423102006
540 0.075249157792732 2 6 "GO:1901681" "sulfur compound binding" 0.940246423102006
