"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 39 "GO:0005794" "Golgi apparatus" 1
0 1 3 8 "GO:0005813" "centrosome" 1
0 1 2 16 "GO:0005815" "microtubule organizing center" 1
0 1 2 6 "GO:0005834;GO:1905360" "heterotrimeric G-protein complex" 1
0 1 2 12 "GO:0005839" "proteasome core complex" 1
0 0.917782050048789 5 96 "GO:0005840" "ribosome" 1
0 1 2 12 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 1
0 0.0574401805966775 2 51 "GO:0005856" "cytoskeleton" 0.949692767610973
0 0.0312605206101009 2 7 "GO:0005858" "axonemal dynein complex" 0.949692767610973
0 0.459085457346096 2 60 "GO:0005871" "kinesin complex" 1
0 0.928086789202007 2 61 "GO:0005874;GO:0099513;GO:0099512;GO:0099081;GO:0099080" "supramolecular complex" 1
0 0.0673969355899077 2 124 "GO:0005875" "microtubule associated complex" 0.949692767610973
0 0.0205612311557709 2 26 "GO:0005886" "plasma membrane" 0.949692767610973
0 1 4 20 "GO:0005887;GO:0031226" "integral component of plasma membrane" 1
0 1 4 8 "GO:0005891;GO:0034704;GO:0036128" "voltage-gated calcium channel complex" 1
0 1 2 5 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 0.126297255282452 5 15 "GO:0008021;GO:0070382;GO:0030133;GO:0099503;GO:0031410;GO:0097708;GO:0031982" "intracellular vesicle" 1
0 0.288371282418651 3 8 "GO:0008076;GO:0034705" "potassium channel complex" 1
0 1 3 7 "GO:0008305;GO:0098636;GO:0098802;GO:0043235" "integrin complex" 1
0 0.318070073200537 4 9 "GO:0015629" "actin cytoskeleton" 1
0 1 2 6 "GO:0015934" "large ribosomal subunit" 1
0 1 4 14 "GO:0015935" "small ribosomal subunit" 1
0 0.175478549503224 2 35 "GO:0016459" "myosin complex" 1
0 0.449168117289749 2 14 "GO:0016592" "mediator complex" 1
0 0.257396371720355 2 7 "GO:0017119" "Golgi transport complex" 1
0 1 2 5 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 1 3 14 "GO:0019866;GO:0005743" "organelle inner membrane" 1
0 0.402000976724097 3 33 "GO:0030117" "membrane coat" 1
0 1 2 5 "GO:0030118" "clathrin coat" 1
0 1 2 16 "GO:0030120" "vesicle coat" 1
0 1 3 8 "GO:0030127" "COPII vesicle coat" 1
0 1 4 12 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 1
0 1 5 11 "GO:0030173;GO:0031228" "integral component of Golgi membrane" 1
0 0.00462373115234121 2 39 "GO:0030286" "dynein complex" 0.480868039843486
0 0.288371282418651 2 8 "GO:0030684;GO:0032040" "preribosome" 1
0 1 2 5 "GO:0030915;GO:0106068" "Smc5-Smc6 complex" 1
0 1 3 5 "GO:0031011;GO:0033202;GO:0097346;GO:1904949;GO:0070603" "Ino80 complex" 1
0 0.0496849422933476 2 34 "GO:0031012" "extracellular matrix" 0.949692767610973
0 0.747795444958093 2 63 "GO:0031090" "organelle membrane" 1
0 0.191399565356358 4 5 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 0.670808735353295 2 26 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 1
0 1 2 19 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 1 3 24 "GO:0031966" "mitochondrial membrane" 1
0 0.418485755798316 1 714 "GO:0032991" "protein-containing complex" 1
0 0.515532577482641 3 17 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 3 11 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 0.373844886250088 2 11 "GO:0033179" "proton-transporting V-type ATPase, V0 domain" 1
0 1 2 5 "GO:0034464" "BBSome" 1
0 0.185301309578129 4 19 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transporter complex" 1
0 1 2 7 "GO:0042555" "MCM complex" 1
0 1 4 6 "GO:0042765;GO:0008303" "GPI-anchor transamidase complex" 1
0 1 2 6 "GO:0043189;GO:1902562" "H4 histone acetyltransferase complex" 1
0 0.878040530944398 2 781 "GO:0043229;GO:0043226" "organelle" 1
0 0.621434191738359 3 178 "GO:0043232;GO:0043228" "non-membrane-bounded organelle" 1
0 1 3 20 "GO:0044391" "ribosomal subunit" 1
0 1 3 17 "GO:0045211;GO:0097060;GO:0098590" "synaptic membrane" 1
0 1 3 5 "GO:0048500" "signal recognition particle" 1
0 0.373844886250088 3 11 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 11 "GO:0071203" "WASH complex" 1
0 0.535848953265628 2 18 "GO:0090575" "RNA polymerase II transcription regulator complex" 1
0 1 3 5 "GO:0097525;GO:0030532;GO:0120114" "spliceosomal snRNP complex" 1
0 0.745840083403814 4 32 "GO:0098588" "bounding membrane of organelle" 1
0 0.686486730275083 2 137 "GO:0098796" "membrane protein complex" 1
0 0.501524409139134 3 40 "GO:0098797" "plasma membrane protein complex" 1
0 0.609036705535524 3 22 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 1
0 1 3 5 "GO:0098803" "respiratory chain complex" 1
0 0.494338825964776 2 16 "GO:0099023" "vesicle tethering complex" 1
0 0.873100036040989 2 116 "GO:0140513" "nuclear protein-containing complex" 1
0 1 2 13 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.785267303422446 2 68 "GO:0140535" "intracellular protein-containing complex" 1
0 0.0730532898162287 2 145 "GO:1902494" "catalytic complex" 0.949692767610973
0 1 3 10 "GO:1905369;GO:1905368" "peptidase complex" 1
0 0.346544663291735 2 10 "GO:1990204" "oxidoreductase complex" 1
0 0.513207936850407 2 65 "GO:1990234" "transferase complex" 1
0 0.645914581284688 2 52 "GO:1990904" "ribonucleoprotein complex" 1
