"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-40 0.654372082583109 2 152 "GO:0007017" "microtubule-based process" 0.861855913646046
42 0.363474729737326 2 104 "GO:0007018;GO:0006928" "movement of cell or subcellular component" 0.700986978779129
-228 0.984378502742549 2 136 "GO:0007155;GO:0022610" "cell adhesion" 0.999780217816754
-857 0.999780217816754 3 25 "GO:0007160;GO:0031589" "cell-substrate adhesion" 0.999780217816754
-297 0.996449312947232 3 125 "GO:0007166" "cell surface receptor signaling pathway" 0.999780217816754
-235 0.998893682559674 3 267 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.999780217816754
-55 0.648644118446889 2 72 "GO:0007218" "neuropeptide signaling pathway" 0.861855913646046
181 0.0610325372051045 4 111 "GO:0007264" "small GTPase mediated signal transduction" 0.457903931891068
129 0.241989964456099 2 44 "GO:0008610" "lipid biosynthetic process" 0.568150351331711
80 0.269474578436225 2 90 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.606317801481506
-27 0.560181534658421 2 46 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.842844325386969
-78 0.648799298091013 3 36 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.861855913646046
205 0.104467498517854 4 56 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.46430776697991
223 0.170882318566964 3 27 "GO:0009451" "RNA modification" 0.551567972061344
54 0.346066919661289 3 82 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.683994739959312
211 0.00459213182562337 3 238 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036;GO:0071705" "nitrogen compound transport" 0.165316745722441
-389 0.999536857583649 5 110 "GO:0015074" "DNA integration" 0.999780217816754
178 0.0956192808123917 5 81 "GO:0015672" "monovalent inorganic cation transport" 0.46430776697991
101 0.126822068968331 3 199 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.504327482094221
337 0.0686808793798752 2 29 "GO:0016051" "carbohydrate biosynthetic process" 0.457903931891068
65 0.209391544949214 2 244 "GO:0016070" "RNA metabolic process" 0.551567972061344
-26 0.579020138895916 2 87 "GO:0016192" "vesicle-mediated transport" 0.842844325386969
-46 0.579531503180445 3 28 "GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.842844325386969
-57 0.802160232034261 2 356 "GO:0018130;GO:0019438;GO:1901362;GO:0034654" "organic cyclic compound biosynthetic process" 0.941666359344567
-91 0.654008037570251 2 28 "GO:0019439;GO:1901361;GO:0044270;GO:0046700" "organic cyclic compound catabolic process" 0.861855913646046
32 0.378857834306723 3 139 "GO:0019637" "organophosphate metabolic process" 0.705459415605622
-106 0.840102082303693 3 135 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.955063419882093
-182 0.772753595721619 2 25 "GO:0022402" "cell cycle process" 0.934217701582283
-64 0.677022186003464 4 78 "GO:0022607" "cellular component assembly" 0.86277141854455
145 0.105506695690476 2 113 "GO:0030001" "metal ion transport" 0.46430776697991
-48 0.585308559296506 2 30 "GO:0032259;GO:0043414" "methylation" 0.842844325386969
-219 0.895356015236969 1 49 "GO:0032502;GO:0007275;GO:0032501;GO:0048856" "developmental process" 0.979198393572048
152 0.127561946275443 2 85 "GO:0032774" "RNA biosynthetic process" 0.504327482094221
176 0.207907083178617 6 32 "GO:0032787" "monocarboxylic acid metabolic process" 0.551567972061344
270 0.0291704728386763 3 74 "GO:0034220" "ion transmembrane transport" 0.262534255548087
155 0.205324917849959 2 42 "GO:0034470" "ncRNA processing" 0.551567972061344
122 0.228490369855336 2 56 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.563407716430123
58 0.179612199891415 2 402 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.551567972061344
-160 0.872804658661672 2 76 "GO:0034660;GO:0006399" "ncRNA metabolic process" 0.979198393572048
-193 0.832209752560408 4 37 "GO:0035023;GO:0046578" "regulation of Ras protein signal transduction" 0.955063419882093
181 0.0181807226520931 2 208 "GO:0035556" "intracellular signal transduction" 0.222818105729134
51 0.373427001166812 3 61 "GO:0042592;GO:0065008" "regulation of biological quality" 0.705459415605622
26 0.414515212234956 2 101 "GO:0044248" "cellular catabolic process" 0.746127382022921
146 0.130751569431835 3 89 "GO:0044255" "cellular lipid metabolic process" 0.504327482094221
-34 0.556597428423724 3 26 "GO:0044262" "cellular carbohydrate metabolic process" 0.842844325386969
-22 0.561143187090391 2 73 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.842844325386969
49 0.207925267719586 3 450 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.551567972061344
-14 0.573321520934081 2 266 "GO:0044281" "small molecule metabolic process" 0.842844325386969
-67 0.682325236185565 2 75 "GO:0044283" "small molecule biosynthetic process" 0.86277141854455
230 0.143545572851572 3 32 "GO:0045454;GO:0019725" "cellular homeostasis" 0.534583512688613
-177 0.814603602311468 3 38 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 0.94599128010364
180 0.221381260164365 5 27 "GO:0046488;GO:0006650;GO:0046486" "glycerophospholipid metabolic process" 0.563407716430123
124 0.301550445620956 2 26 "GO:0048193" "Golgi vesicle transport" 0.638577414256142
287 0.0501485879854606 2 49 "GO:0048523;GO:0048519" "negative regulation of biological process" 0.416619038648442
14 0.464722642947199 2 57 "GO:0051056;GO:1902531" "regulation of intracellular signal transduction" 0.795772426282655
13 0.472567477913161 5 40 "GO:0051276" "chromosome organization" 0.795772426282655
108 0.285852859960173 2 41 "GO:0051726" "regulation of cell cycle" 0.617442177513974
58 0.188500876063198 2 378 "GO:0055085" "transmembrane transport" 0.551567972061344
-76 0.880040108745512 2 385 "GO:0055114" "oxidation-reduction process" 0.979198393572048
59 0.329923911859712 4 85 "GO:0090407" "organophosphate biosynthetic process" 0.672297782657526
212 0.183128297172791 5 27 "GO:0098656" "anion transmembrane transport" 0.551567972061344
271 0.0664179279361647 6 46 "GO:0098662;GO:0098655;GO:0098660" "inorganic cation transmembrane transport" 0.457903931891068
-33 0.606026932168887 2 101 "GO:1901135" "carbohydrate derivative metabolic process" 0.861196166766313
65 0.348330654608909 4 54 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.683994739959312
-148 0.778514751318569 3 40 "GO:1901565" "organonitrogen compound catabolic process" 0.934217701582283
80 0.1765106199556 4 210 "GO:1901566" "organonitrogen compound biosynthetic process" 0.551567972061344
-78 0.770440947527116 2 139 "GO:1901575;GO:0009056" "catabolic process" 0.934217701582283
-135 0.760474680356579 6 41 "GO:1901605" "alpha-amino acid metabolic process" 0.934217701582283
-110 0.674734797914132 2 25 "GO:1901615" "organic hydroxy compound metabolic process" 0.86277141854455
