"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
86 0.35445377084694 2 10 "GO:0006955" "immune response" 0.878240645531222
6 0.490058731436747 3 9 "GO:0006979" "response to oxidative stress" 0.891186480517649
96 0.205431848261569 2 39 "GO:0006996" "organelle organization" 0.878240645531222
164 0.155777510432688 5 20 "GO:0007010" "cytoskeleton organization" 0.878240645531222
182 0.0322891843096172 2 55 "GO:0007017" "microtubule-based process" 0.878240645531222
214 0.0540551750324315 2 30 "GO:0007018;GO:0006928" "microtubule-based movement" 0.878240645531222
23 0.463637104147448 2 8 "GO:0007049" "cell cycle" 0.886527974113785
-27 0.560681650065503 2 17 "GO:0007154" "cell communication" 0.891186480517649
22 0.367556339209851 2 127 "GO:0007155;GO:0022610" "cell adhesion" 0.878240645531222
-441 0.982440592406764 3 12 "GO:0007156;GO:0098742;GO:0098609" "cell-cell adhesion" 0.993064740422656
-61 0.643297215754697 3 19 "GO:0007160;GO:0031589" "cell-substrate adhesion" 0.891186480517649
10 0.388955623178739 3 515 "GO:0007165" "signal transduction" 0.878240645531222
38 0.305347480353464 2 98 "GO:0007166" "cell surface receptor signaling pathway" 0.878240645531222
-309 0.851936177509015 3 6 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.949654175330399
14 0.382220054458828 2 258 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.878240645531222
7 0.471373410626354 3 56 "GO:0007218" "neuropeptide signaling pathway" 0.886527974113785
82 0.246132778583726 5 37 "GO:0007264" "small GTPase mediated signal transduction" 0.878240645531222
213 0.18890211148544 2 9 "GO:0008033" "tRNA processing" 0.878240645531222
219 0.212060984703344 4 7 "GO:0008380" "RNA splicing" 0.878240645531222
-184 0.85183385487405 3 17 "GO:0008610" "lipid biosynthetic process" 0.949654175330399
195 0.15787285961096 2 14 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 0.878240645531222
148 0.323537636803303 2 5 "GO:0008654" "phospholipid biosynthetic process" 0.878240645531222
131 0.13639158911825 2 37 "GO:0009057;GO:0044265" "macromolecule catabolic process" 0.878240645531222
331 0.098468448895246 3 8 "GO:0009063;GO:1901606" "cellular amino acid catabolic process" 0.878240645531222
275 0.114963349291064 2 10 "GO:0009064" "glutamine family amino acid metabolic process" 0.878240645531222
490 0.0489191408738377 3 6 "GO:0009067;GO:0009066" "aspartate family amino acid biosynthetic process" 0.878240645531222
151 0.278421920635621 2 8 "GO:0009069;GO:0006544" "serine family amino acid metabolic process" 0.878240645531222
-79 0.614013511694763 4 7 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.891186480517649
25 0.404778082306954 2 48 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.88293679232779
-98 0.740169062110147 6 23 "GO:0009152;GO:0006164;GO:0009150;GO:0009260;GO:0006163;GO:0072522;GO:0009259;GO:0046390;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.911991722255582
42 0.354379154614858 4 43 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 0.878240645531222
228 0.220580398005231 5 6 "GO:0009166;GO:1901292;GO:0046434" "nucleotide catabolic process" 0.878240645531222
-23 0.552845457046803 6 17 "GO:0009187;GO:0009190" "cyclic nucleotide metabolic process" 0.891186480517649
-91 0.639279915465316 4 8 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate biosynthetic process" 0.891186480517649
-213 0.764746240195256 4 6 "GO:0009396;GO:0006760;GO:0042559;GO:0042558" "pteridine-containing compound biosynthetic process" 0.922193995529573
73 0.363420294646223 3 12 "GO:0009451" "RNA modification" 0.878240645531222
357 0.134987419519373 2 5 "GO:0009607" "response to biotic stimulus" 0.878240645531222
90 0.230211115838939 2 36 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of cell communication" 0.878240645531222
19 0.477304745795167 4 5 "GO:0010604;GO:0031325;GO:0051173;GO:0009893" "positive regulation of metabolic process" 0.889522480800084
-113 0.697135294559355 3 11 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of metabolic process" 0.894980347179822
77 0.182721051107163 5 74 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 0.878240645531222
126 0.1374016231715 3 40 "GO:0015074" "DNA integration" 0.878240645531222
-169 0.955548266694915 2 54 "GO:0015672" "monovalent inorganic cation transport" 0.993064740422656
40 0.451006476773675 3 5 "GO:0015696" "ammonium transport" 0.886527974113785
-33 0.552079515830422 6 8 "GO:0015698" "inorganic anion transport" 0.891186480517649
-63 0.612907586207177 2 11 "GO:0016042" "lipid catabolic process" 0.891186480517649
31 0.350087908877972 2 82 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.878240645531222
-102 0.701254012380719 2 14 "GO:0016051" "carbohydrate biosynthetic process" 0.894980347179822
298 0.0965832889315972 5 10 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 0.878240645531222
17 0.41696268588693 2 79 "GO:0016070" "RNA metabolic process" 0.886527974113785
16 0.464355772904149 2 17 "GO:0016071" "mRNA metabolic process" 0.886527974113785
128 0.346295416172939 3 5 "GO:0016072" "rRNA metabolic process" 0.878240645531222
-177 0.897237125489068 3 27 "GO:0016192" "vesicle-mediated transport" 0.971652032056729
-172 0.773879271857156 4 10 "GO:0016567;GO:0032446;GO:0070647" "protein ubiquitination" 0.927750004273199
19 0.389991213886539 2 121 "GO:0018130;GO:0019438;GO:1901362;GO:0034654" "heterocycle biosynthetic process" 0.878240645531222
28 0.459999725523089 4 7 "GO:0019318;GO:0005996" "hexose metabolic process" 0.886527974113785
11 0.452324366052011 2 64 "GO:0019637" "organophosphate metabolic process" 0.886527974113785
-117 0.640836282622649 2 5 "GO:0019751" "polyol metabolic process" 0.891186480517649
67 0.217420764610887 4 73 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.878240645531222
137 0.322111740992598 2 6 "GO:0022402" "cell cycle process" 0.878240645531222
228 0.186604024186551 2 8 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 0.878240645531222
-109 0.644205875169701 2 6 "GO:0030163" "protein catabolic process" 0.891186480517649
38 0.452966723100748 5 5 "GO:0030203" "glycosaminoglycan metabolic process" 0.886527974113785
-127 0.690058566675119 2 8 "GO:0030258" "lipid modification" 0.894980347179822
-118 0.642684832752637 2 5 "GO:0031324" "negative regulation of cellular metabolic process" 0.891186480517649
462 0.0593181933402445 2 6 "GO:0032259" "methylation" 0.878240645531222
282 0.0804062986845188 5 13 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 0.878240645531222
-39 0.604716912095042 1 25 "GO:0032501;GO:0032502;GO:0048856;GO:0007275" "multicellular organismal process" 0.891186480517649
-413 0.979999942452125 3 13 "GO:0032787;GO:0006631" "monocarboxylic acid metabolic process" 0.993064740422656
-322 0.861637446885143 2 6 "GO:0033692;GO:0000271;GO:0034637" "cellular carbohydrate biosynthetic process" 0.949654175330399
81 0.231495441237367 2 44 "GO:0034220" "ion transmembrane transport" 0.878240645531222
130 0.276443772118432 2 11 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 0.878240645531222
129 0.25312452215189 4 14 "GO:0034470" "ncRNA processing" 0.878240645531222
146 0.15239481461105 6 26 "GO:0034622" "cellular protein-containing complex assembly" 0.878240645531222
-20 0.613262623030247 2 114 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.891186480517649
119 0.262149598882331 3 15 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "aromatic compound catabolic process" 0.878240645531222
155 0.113916210903308 2 32 "GO:0034660;GO:0006399" "ncRNA metabolic process" 0.878240645531222
23 0.382154432432079 2 96 "GO:0035556" "intracellular signal transduction" 0.878240645531222
-18 0.527800028559869 5 8 "GO:0038032;GO:0023021;GO:0045744;GO:0009968;GO:0008277;GO:0010648;GO:0023057;GO:0048585" "regulation of G protein-coupled receptor signaling pathway" 0.891186480517649
-197 0.747388338238721 1 6 "GO:0040007" "growth" 0.911991722255582
-47 0.55779917280463 1 5 "GO:0040011" "locomotion" 0.891186480517649
-222 0.821400719758151 2 9 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.935484153057894
175 0.277584274912608 5 6 "GO:0042455;GO:0009119;GO:0009163;GO:0009116;GO:1901659;GO:1901657" "nucleoside metabolic process" 0.878240645531222
-83 0.724438572964998 2 27 "GO:0042592;GO:0065008" "regulation of biological quality" 0.910855226259709
-113 0.680098086737415 5 9 "GO:0042981;GO:0043067;GO:0010941" "regulation of apoptotic process" 0.893718639622885
-6 0.516424847825296 3 27 "GO:0043043;GO:0043604;GO:0006412" "peptide biosynthetic process" 0.891186480517649
270 0.075100503856112 4 15 "GO:0043401;GO:0009755" "hormone-mediated signaling pathway" 0.878240645531222
152 0.0664671437074609 2 52 "GO:0044248" "cellular catabolic process" 0.878240645531222
-2 0.515111704237503 2 231 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.891186480517649
-110 0.804154123044912 2 32 "GO:0044255" "cellular lipid metabolic process" 0.935484153057894
-15 0.656614679764937 2 441 "GO:0044260" "cellular macromolecule metabolic process" 0.891186480517649
-435 0.976610261919972 3 11 "GO:0044262" "cellular carbohydrate metabolic process" 0.993064740422656
-591 0.984527162963367 2 7 "GO:0044264;GO:0005976" "cellular polysaccharide metabolic process" 0.993064740422656
-1 0.507128593888999 2 152 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.891186480517649
292 0.161921997719757 3 6 "GO:0044272" "sulfur compound biosynthetic process" 0.878240645531222
42 0.250217936626996 2 141 "GO:0044281" "small molecule metabolic process" 0.878240645531222
105 0.18394276631647 2 39 "GO:0044283" "small molecule biosynthetic process" 0.878240645531222
-4 0.50925756405765 3 17 "GO:0045454;GO:0019725" "cellular homeostasis" 0.891186480517649
201 0.216151368665138 2 8 "GO:0045859;GO:0043549;GO:0051338" "regulation of kinase activity" 0.878240645531222
-198 0.779810632453435 2 8 "GO:0046034" "ATP metabolic process" 0.928053630409617
23 0.4397108295573 3 23 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 0.886527974113785
230 0.14697853596273 2 11 "GO:0046395;GO:0016054;GO:0044282" "carboxylic acid catabolic process" 0.878240645531222
114 0.318088849612092 4 9 "GO:0046488;GO:0006650;GO:0046486" "glycerolipid metabolic process" 0.878240645531222
92 0.295415230043928 2 18 "GO:0046578;GO:0035023" "regulation of Ras protein signal transduction" 0.878240645531222
-136 0.702887004370494 4 8 "GO:0048193;GO:0006888" "Golgi vesicle transport" 0.894980347179822
108 0.337185048165133 3 8 "GO:0048518;GO:0048522" "positive regulation of biological process" 0.878240645531222
-110 0.761376381816788 2 22 "GO:0048519" "negative regulation of biological process" 0.922193995529573
-110 0.728684181007767 2 16 "GO:0048523" "negative regulation of cellular process" 0.910855226259709
135 0.17695963946347 6 25 "GO:0051056;GO:1902531" "regulation of intracellular signal transduction" 0.878240645531222
-246 0.815309262066489 2 7 "GO:0051128" "regulation of cellular component organization" 0.935484153057894
307 0.0802156292077311 2 11 "GO:0051258" "protein polymerization" 0.878240645531222
-116 0.653214778981051 3 6 "GO:0051259;GO:0051260" "protein complex oligomerization" 0.891186480517649
42 0.424647770409631 5 11 "GO:0051276" "chromosome organization" 0.886527974113785
335 0.0171949221771942 4 21 "GO:0051603;GO:0006511;GO:0019941;GO:0043632" "proteolysis involved in cellular protein catabolic process" 0.878240645531222
183 0.181501030387411 3 13 "GO:0051726" "regulation of cell cycle" 0.878240645531222
-118 0.642453945969802 4 5 "GO:0055080;GO:0098771;GO:0050801;GO:0048878" "chemical homeostasis" 0.891186480517649
-15 0.623928563769065 3 263 "GO:0055085" "transmembrane transport" 0.891186480517649
-64 0.8887407058025 2 206 "GO:0055114" "oxidation-reduction process" 0.969105556859109
31 0.394137265311573 2 41 "GO:0065003;GO:0022607;GO:0043933" "cellular component assembly" 0.878240645531222
227 0.149684609616552 2 11 "GO:0065009;GO:0050790" "regulation of molecular function" 0.878240645531222
-36 0.558703848747538 3 9 "GO:0070588" "calcium ion transmembrane transport" 0.891186480517649
-36 0.552229845178802 5 7 "GO:0070925" "organelle assembly" 0.891186480517649
-561 0.979690456147747 2 7 "GO:0071805" "potassium ion transmembrane transport" 0.993064740422656
379 0.10001526248613 4 6 "GO:0071900;GO:0000079;GO:1904029" "regulation of protein serine/threonine kinase activity" 0.878240645531222
-132 0.67260380342958 2 6 "GO:0072528;GO:0072527" "pyrimidine-containing compound metabolic process" 0.891186480517649
-119 0.667537438723896 3 7 "GO:0090150;GO:0034613;GO:0070727;GO:0072657" "cellular protein localization" 0.891186480517649
-20 0.646491388057869 3 195 "GO:0090304" "nucleic acid metabolic process" 0.891186480517649
-91 0.734485457219112 3 25 "GO:0098662;GO:0098655;GO:0098660" "cation transmembrane transport" 0.911991722255582
-26 0.598120579627438 2 47 "GO:1901135" "carbohydrate derivative metabolic process" 0.891186480517649
-57 0.570224100403102 2 5 "GO:1901136" "carbohydrate derivative catabolic process" 0.891186480517649
18 0.449143102480571 2 27 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.886527974113785
15 0.333167023924276 2 564 "GO:1901564;GO:0019538" "organonitrogen compound metabolic process" 0.878240645531222
61 0.354303643998569 4 20 "GO:1901565" "organonitrogen compound catabolic process" 0.878240645531222
31 0.350374522317007 3 84 "GO:1901566" "organonitrogen compound biosynthetic process" 0.878240645531222
61 0.244973340698763 2 69 "GO:1901575;GO:0009056" "catabolic process" 0.878240645531222
289 0.0213055164133388 6 26 "GO:1901605" "alpha-amino acid metabolic process" 0.878240645531222
85 0.38739334292945 3 6 "GO:1903509" "liposaccharide metabolic process" 0.878240645531222
