"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-292 0.988138430962165 3 5 "GO:0008287;GO:1903293" "phosphatase complex" 0.988138430962165
-244 0.987097378810976 3 7 "GO:0008305;GO:0098636;GO:0098802;GO:0043235" "receptor complex" 0.988138430962165
53 0.342384101255605 3 5 "GO:0015934" "large ribosomal subunit" 0.988138430962165
272 0.00242307169412297 4 9 "GO:0015935" "small ribosomal subunit" 0.111461297929657
-60 0.852107616026216 2 26 "GO:0016459" "myosin complex" 0.988138430962165
-125 0.90258815954009 2 9 "GO:0016592" "mediator complex" 0.988138430962165
-155 0.93469542152124 2 8 "GO:0017119" "Golgi transport complex" 0.988138430962165
171 0.0205828397003522 3 12 "GO:0019866;GO:0005743" "organelle inner membrane" 0.270517321776057
12 0.411025315970242 3 29 "GO:0030117" "membrane coat" 0.988138430962165
90 0.140380241647974 2 12 "GO:0030120" "vesicle coat" 0.64574911158068
40 0.358723921797839 3 7 "GO:0030127" "COPII vesicle coat" 0.988138430962165
-6 0.52851029835608 2 11 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 0.988138430962165
5 0.483852224446671 3 6 "GO:0030173;GO:0031228" "integral component of Golgi membrane" 0.988138430962165
14 0.411083579956808 2 22 "GO:0030286" "dynein complex" 0.988138430962165
-53 0.684961491952721 2 7 "GO:0030684;GO:0032040" "preribosome" 0.988138430962165
-206 0.959650638572389 3 6 "GO:0030915;GO:0106068" "SUMO ligase complex" 0.988138430962165
-61 0.832117913766446 2 21 "GO:0031012" "extracellular matrix" 0.988138430962165
-2 0.519546320985416 2 48 "GO:0031090" "organelle membrane" 0.988138430962165
26 0.412029956090169 2 6 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.988138430962165
57 0.210537450002273 2 17 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.922354542867101
16 0.437614471733369 5 8 "GO:0031410;GO:0097708;GO:0031982" "intracellular vesicle" 0.988138430962165
-48 0.738009603012605 4 15 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.988138430962165
85 0.0899080562111417 3 21 "GO:0031966" "mitochondrial membrane" 0.575803098195207
-65 0.709981121823562 3 6 "GO:0032039" "integrator complex" 0.988138430962165
102 0.120858334490854 3 11 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.64574911158068
136 0.0686669988215587 3 10 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.575803098195207
-72 0.711713174819919 4 5 "GO:0033179" "proton-transporting V-type ATPase, V0 domain" 0.988138430962165
146 0.130056186698098 4 5 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.64574911158068
-7 0.537754836427895 5 14 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.988138430962165
-55 0.692402835407165 2 7 "GO:0038201" "TOR complex" 0.988138430962165
59 0.0128216115877735 3 136 "GO:0043232;GO:0043228" "non-membrane-bounded organelle" 0.235917653215032
195 0.00606036041000508 2 14 "GO:0044391" "ribosomal subunit" 0.185851052573489
-90 0.837736834748999 2 10 "GO:0044815" "DNA packaging complex" 0.988138430962165
97 0.134701086014588 3 11 "GO:0045211;GO:0097060;GO:0098590" "synaptic membrane" 0.64574911158068
156 0.09334045625658 3 6 "GO:0048500" "signal recognition particle" 0.575803098195207
-40 0.620948776953112 3 5 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 0.988138430962165
9 0.461132283112479 3 9 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.988138430962165
50 0.293170020105805 2 10 "GO:0071203" "WASH complex" 0.988138430962165
-34 0.655981321957838 2 12 "GO:0090575" "RNA polymerase II transcription regulator complex" 0.988138430962165
-45 0.781274288603846 3 25 "GO:0098588" "bounding membrane of organelle" 0.988138430962165
14 0.323439542477465 2 104 "GO:0098796" "membrane protein complex" 0.988138430962165
-15 0.608689451905434 2 29 "GO:0098797" "plasma membrane protein complex" 0.988138430962165
96 0.0938809399231315 2 16 "GO:0098798" "mitochondrial protein-containing complex" 0.575803098195207
95 0.13978191476376 2 11 "GO:0098800" "inner mitochondrial membrane protein complex" 0.64574911158068
-144 0.972443324598694 2 15 "GO:0099023" "vesicle tethering complex" 0.988138430962165
-50 0.947650218233948 2 98 "GO:0140513" "nuclear protein-containing complex" 0.988138430962165
0 0.500926889898563 2 9 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.988138430962165
-29 0.78021313017855 2 61 "GO:0140535" "intracellular protein-containing complex" 0.988138430962165
-12 0.649013721585958 2 102 "GO:1902494" "catalytic complex" 0.988138430962165
49 0.316603377531072 2 8 "GO:1905368" "peptidase complex" 0.988138430962165
-4 0.513028679229084 2 5 "GO:1990204" "oxidoreductase complex" 0.988138430962165
-24 0.727867091822083 2 55 "GO:1990234" "transferase complex" 0.988138430962165
77 0.0457927209769692 2 42 "GO:1990904" "ribonucleoprotein complex" 0.526616291235146
