"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-477 0.843836676001627 3 8 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181;GO:0042180" "cellular ketone metabolic process" 0.999983609983512
320 0.213374553132708 3 11 "GO:0006749" "glutathione metabolic process" 0.89623316185055
333 0.270864646225577 3 6 "GO:0006750;GO:0019184" "glutathione biosynthetic process" 0.953531640777844
-944 0.921263965479856 4 4 "GO:0006767;GO:0006766" "water-soluble vitamin metabolic process" 0.999983609983512
669 0.0926746335196316 4 7 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor metabolic process" 0.814311763533322
350 0.204099548506659 2 10 "GO:0006779;GO:0006778" "porphyrin-containing compound metabolic process" 0.883751045033834
100 0.433401621583788 4 5 "GO:0006783;GO:0042168" "heme biosynthetic process" 0.999983609983512
-373 0.94497575226552 3 33 "GO:0006790" "sulfur compound metabolic process" 0.999983609983512
-1 0.507002921740848 2 462 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.999983609983512
348 0.326027803682819 4 3 "GO:0006801" "superoxide metabolic process" 0.981776324874028
-66 0.906896264653294 2 892 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.999983609983512
-51 0.786422367739862 3 490 "GO:0006811" "ion transport" 0.999983609983512
-185 0.954024508784721 5 153 "GO:0006812" "cation transport" 0.999983609983512
-225 0.799947955968918 3 25 "GO:0006813" "potassium ion transport" 0.999983609983512
-216 0.851188360844869 7 42 "GO:0006814" "sodium ion transport" 0.999983609983512
-249 0.837479185614882 2 28 "GO:0006816;GO:0070838;GO:0072511" "divalent metal ion transport" 0.999983609983512
1255 0.030103385379637 6 4 "GO:0006817" "phosphate ion transport" 0.768109783430255
22 0.394493883685219 4 273 "GO:0006820;GO:0071702" "anion transport" 0.999983609983512
540 0.142355380788381 7 7 "GO:0006821" "chloride transport" 0.814311763533322
456 0.201581731265716 4 6 "GO:0006825" "copper ion transport" 0.881665551899546
-1034 0.939247544346679 4 4 "GO:0006826" "iron ion transport" 0.999983609983512
339 0.305929562420968 4 4 "GO:0006835;GO:0046942;GO:0015711" "dicarboxylic acid transport" 0.98124074465392
29 0.453289067140809 3 30 "GO:0006836" "neurotransmitter transport" 0.999983609983512
95 0.388186295471489 2 16 "GO:0006869" "lipid transport" 0.999983609983512
-394 0.745155000167747 2 5 "GO:0006879;GO:0046916;GO:0055072" "cellular transition metal ion homeostasis" 0.999983609983512
-991 0.900572135013461 3 3 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 0.999983609983512
-61 0.72675765141781 4 179 "GO:0006886;GO:0046907;GO:0051641;GO:0051649" "cellular localization" 0.999983609983512
657 0.0822876838607316 4 8 "GO:0006887;GO:0032940;GO:0046903;GO:0140352" "exocytosis" 0.814311763533322
-857 0.983309865824093 4 11 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.999983609983512
661 0.112700185048312 2 6 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.814311763533322
1102 0.0764615783787072 4 3 "GO:0006893;GO:0006892;GO:0098876" "vesicle-mediated transport to the plasma membrane" 0.814311763533322
-304 0.675436317871596 4 4 "GO:0006897" "endocytosis" 0.999983609983512
-30 0.526746211805749 5 9 "GO:0006904;GO:0140029" "vesicle docking involved in exocytosis" 0.999983609983512
-89 0.656044167443283 2 37 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.999983609983512
442 0.25406107789436 2 4 "GO:0006914;GO:0061919" "autophagy" 0.937927276434125
-117 0.619120469418042 4 12 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.999983609983512
7 0.476920421597589 2 145 "GO:0006950;GO:0050896" "response to stimulus" 0.999983609983512
-290 0.753718852803102 2 10 "GO:0006952" "defense response" 0.999983609983512
-79 0.540909353772997 4 3 "GO:0006954" "inflammatory response" 0.999983609983512
91 0.383796786422576 2 19 "GO:0006955" "immune response" 0.999983609983512
409 0.135071633005709 2 13 "GO:0006979" "response to oxidative stress" 0.814311763533322
226 0.0449319448097357 4 103 "GO:0006996" "organelle organization" 0.814311763533322
-212 0.638470796842683 2 5 "GO:0007005" "mitochondrion organization" 0.999983609983512
369 0.0570925983636829 2 33 "GO:0007010" "cytoskeleton organization" 0.814311763533322
126 0.394837393667518 3 8 "GO:0007015;GO:0097435" "supramolecular fiber organization" 0.999983609983512
209 0.0289730470873384 2 152 "GO:0007017" "microtubule-based process" 0.768109783430255
253 0.0281483914384179 3 104 "GO:0007018;GO:0006928" "movement of cell or subcellular component" 0.768109783430255
1151 0.0677364655175374 2 3 "GO:0007020" "microtubule nucleation" 0.814311763533322
309 0.344626031678414 2 3 "GO:0007030" "Golgi organization" 0.999983609983512
-574 0.771610451292869 2 3 "GO:0007031" "peroxisome organization" 0.999983609983512
-209 0.746554591178114 2 18 "GO:0007049" "cell cycle" 0.999983609983512
-279 0.641413848392806 2 3 "GO:0007050" "cell cycle arrest" 0.999983609983512
274 0.293891625704134 6 7 "GO:0007076;GO:0030261;GO:0006323" "mitotic chromosome condensation" 0.970018705096311
-397 0.696545158856881 2 3 "GO:0007088;GO:0051783" "regulation of mitotic nuclear division" 0.999983609983512
-849 0.940202611007601 6 6 "GO:0007093;GO:0045930;GO:1901991;GO:1901988;GO:1901990;GO:1901987" "negative regulation of mitotic cell cycle" 0.999983609983512
55 0.425005017441973 2 21 "GO:0007154" "cell communication" 0.999983609983512
424 0.000132273116380379 2 136 "GO:0007155;GO:0022610" "cell adhesion" 0.0572742593927041
-427 0.923200894701865 4 20 "GO:0007156;GO:0098742;GO:0098609" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.999983609983512
763 0.00220207297356648 4 25 "GO:0007160;GO:0031589" "cell-matrix adhesion" 0.286986755217619
26 0.317767571491293 2 720 "GO:0007165" "signal transduction" 0.981776324874028
136 0.129989981383385 2 125 "GO:0007166" "cell surface receptor signaling pathway" 0.814311763533322
-332 0.772247933605801 3 9 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.999983609983512
-22 0.514769130371891 6 5 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.999983609983512
-720 0.859391979384861 5 4 "GO:0007179;GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.999983609983512
205 0.00737148544044157 2 267 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.517792678700368
-966 0.925941790871588 3 4 "GO:0007188;GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.999983609983512
-778 0.938396787103587 3 7 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.999983609983512
292 0.0329953008737874 3 72 "GO:0007218" "neuropeptide signaling pathway" 0.768109783430255
183 0.392317234359898 3 4 "GO:0007219" "Notch signaling pathway" 0.999983609983512
170 0.368287703749067 3 7 "GO:0007224" "smoothened signaling pathway" 0.999983609983512
-134 0.852155027686475 3 111 "GO:0007264" "small GTPase mediated signal transduction" 0.999983609983512
-697 0.878328270866081 2 5 "GO:0007267;GO:0023052" "cell-cell signaling" 0.999983609983512
70 0.463899576026124 4 3 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "chemical synaptic transmission" 0.999983609983512
-288 0.729130828070509 3 8 "GO:0007346" "regulation of mitotic cell cycle" 0.999983609983512
-162 0.723640217058186 3 24 "GO:0008033" "tRNA processing" 0.999983609983512
918 0.117089487474141 2 3 "GO:0008053" "mitochondrial fusion" 0.814311763533322
-24 0.519035176463247 3 7 "GO:0008202" "steroid metabolic process" 0.999983609983512
-415 0.732677499461034 4 4 "GO:0008203;GO:0016125" "cholesterol metabolic process" 0.999983609983512
793 0.0921681588025528 4 5 "GO:0008272;GO:0072348" "sulfur compound transport" 0.814311763533322
-185 0.652011864542518 2 8 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 0.999983609983512
181 0.288166755351464 2 17 "GO:0008380" "RNA splicing" 0.970018705096311
94 0.321186757783172 4 44 "GO:0008610" "lipid biosynthetic process" 0.981776324874028
108 0.435643977878061 7 4 "GO:0008612" "peptidyl-lysine modification to peptidyl-hypusine" 0.999983609983512
508 0.223540834826465 2 4 "GO:0008643" "carbohydrate transport" 0.89623316185055
336 0.114245714755723 3 23 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 0.814311763533322
-226 0.76947881775099 2 19 "GO:0008654" "phospholipid biosynthetic process" 0.999983609983512
-2 0.502665739123336 3 15 "GO:0009063;GO:1901606" "cellular amino acid catabolic process" 0.999983609983512
-373 0.81151500153186 2 10 "GO:0009069" "serine family amino acid metabolic process" 0.999983609983512
417 0.150209132704271 2 11 "GO:0009072" "aromatic amino acid family metabolic process" 0.829263850006546
-160 0.615215557003576 3 6 "GO:0009074;GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042430;GO:0042402;GO:0042436;GO:0009310" "aromatic amino acid family catabolic process" 0.999983609983512
199 0.275541578246218 3 16 "GO:0009084;GO:0009064" "glutamine family amino acid metabolic process" 0.954476027044899
244 0.291978233132878 2 9 "GO:0009086;GO:0000097;GO:0006555;GO:0009067;GO:0009066" "aspartate family amino acid biosynthetic process" 0.970018705096311
462 0.219487092842859 2 5 "GO:0009100" "glycoprotein metabolic process" 0.89623316185055
-206 0.710928217194237 5 13 "GO:0009116;GO:1901657" "nucleoside metabolic process" 0.999983609983512
-59 0.660546915630996 2 90 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.999983609983512
-148 0.629854294283773 2 9 "GO:0009124;GO:0009123" "nucleoside monophosphate metabolic process" 0.999983609983512
57 0.386872525413635 3 46 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.999983609983512
-90 0.656637192707788 4 36 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.999983609983512
288 0.284402487402578 6 7 "GO:0009156;GO:0009161;GO:0009168;GO:0009127;GO:0009167;GO:0009126" "ribonucleoside monophosphate biosynthetic process" 0.96965572476627
-130 0.765530857909111 4 56 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.999983609983512
-657 0.948389629572282 4 11 "GO:0009166;GO:1901292;GO:0046434" "organophosphate catabolic process" 0.999983609983512
-184 0.736205191194855 3 21 "GO:0009187;GO:0009190" "cyclic nucleotide metabolic process" 0.999983609983512
-455 0.898671683789984 8 14 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "purine ribonucleoside triphosphate biosynthetic process" 0.999983609983512
-1014 0.955260098188303 4 5 "GO:0009220;GO:0009218;GO:0006183;GO:0046039;GO:0006228;GO:0009209;GO:0046051;GO:0009148;GO:0009208;GO:0009147;GO:0006241;GO:0046036" "pyrimidine ribonucleotide biosynthetic process" 0.999983609983512
-368 0.683423050536599 5 3 "GO:0009225" "nucleotide-sugar metabolic process" 0.999983609983512
301 0.326047390702646 6 4 "GO:0009253;GO:0000270;GO:0006027" "peptidoglycan metabolic process" 0.981776324874028
-1133 0.929152345679003 2 3 "GO:0009311" "oligosaccharide metabolic process" 0.999983609983512
535 0.163371572393613 2 6 "GO:0009396;GO:0006760" "folic acid-containing compound biosynthetic process" 0.852287841523306
-934 0.887107676398145 2 3 "GO:0009408;GO:0009266" "response to heat" 0.999983609983512
-391 0.763304804750429 6 6 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "nicotinamide nucleotide biosynthetic process" 0.999983609983512
-338 0.904925595434438 2 27 "GO:0009451" "RNA modification" 0.999983609983512
-36 0.532214042284833 2 9 "GO:0009607" "response to biotic stimulus" 0.999983609983512
-221 0.657679090024547 2 6 "GO:0009628" "response to abiotic stimulus" 0.999983609983512
958 0.107198392099029 2 3 "GO:0009653" "anatomical structure morphogenesis" 0.814311763533322
-82 0.591198262683395 2 14 "GO:0009892;GO:0010629;GO:0010605" "negative regulation of metabolic process" 0.999983609983512
-109 0.564651009258785 2 4 "GO:0009894" "regulation of catabolic process" 0.999983609983512
-25 0.565567138458547 3 82 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.999983609983512
491 0.262096775073247 2 3 "GO:0010212;GO:0009314" "response to ionizing radiation" 0.945732530055966
-616 0.944871146698797 2 12 "GO:0010564" "regulation of cell cycle process" 0.999983609983512
-122 0.619333906390995 2 11 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of metabolic process" 0.999983609983512
-816 0.932580408450341 2 6 "GO:0010948" "negative regulation of cell cycle process" 0.999983609983512
1115 0.0309947238353448 4 5 "GO:0010970;GO:0030705;GO:0099111" "transport along microtubule" 0.768109783430255
-453 0.721740259146289 4 3 "GO:0015012;GO:0030166;GO:0030201;GO:0006029;GO:0009101" "heparan sulfate proteoglycan biosynthetic process" 0.999983609983512
-85 0.831804885078518 3 238 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0071705;GO:0008104;GO:0033036" "nitrogen compound transport" 0.999983609983512
-246 0.971648881879325 3 110 "GO:0015074" "DNA integration" 0.999983609983512
-173 0.876503695314964 2 81 "GO:0015672" "monovalent inorganic cation transport" 0.999983609983512
577 0.227344343555395 3 3 "GO:0015696" "ammonium transport" 0.898333372761396
800 0.00837078233464798 2 16 "GO:0015698" "inorganic anion transport" 0.517792678700368
150 0.391701021141152 3 6 "GO:0015914;GO:0015748" "phospholipid transport" 0.999983609983512
15 0.486240936002561 5 10 "GO:0015986;GO:0006754;GO:0015985;GO:1902600" "ATP synthesis coupled proton transport" 0.999983609983512
-130 0.667885079960166 4 20 "GO:0016042" "lipid catabolic process" 0.999983609983512
87 0.183748529701274 2 199 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.852791538259597
816 0.110887861268403 2 4 "GO:0016050;GO:0006906;GO:0090174" "vesicle organization" 0.814311763533322
-197 0.786283122031694 2 29 "GO:0016051" "carbohydrate biosynthetic process" 0.999983609983512
328 0.179571028848432 2 14 "GO:0016052" "carbohydrate catabolic process" 0.852791538259597
-608 0.934227054745525 3 11 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 0.999983609983512
-225 0.994872819564383 5 244 "GO:0016070" "RNA metabolic process" 0.999983609983512
-1006 0.953981005818624 3 5 "GO:0016180;GO:0016073" "snRNA processing" 0.999983609983512
220 0.0639048375743677 3 87 "GO:0016192" "vesicle-mediated transport" 0.814311763533322
-902 0.934369585531513 4 5 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.999983609983512
771 0.0983527539580519 3 5 "GO:0016485" "protein processing" 0.814311763533322
-117 0.677913716505231 4 28 "GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.999983609983512
-56 0.560057435007869 4 13 "GO:0016570;GO:0016569" "covalent chromatin modification" 0.999983609983512
-525 0.810430796425821 5 5 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "internal peptidyl-lysine acetylation" 0.999983609983512
317 0.297950318193555 4 5 "GO:0017038;GO:0030150;GO:0044743;GO:0065002;GO:1990542;GO:0071806" "protein import" 0.970018705096311
-219 0.99850627807076 4 356 "GO:0018130;GO:0019438;GO:1901362;GO:0034654" "organic cyclic compound biosynthetic process" 0.999983609983512
-52 0.534781500040127 5 5 "GO:0018149" "peptide cross-linking" 0.999983609983512
-545 0.958011416535625 2 18 "GO:0018205;GO:0018193" "peptidyl-amino acid modification" 0.999983609983512
-557 0.765017091200756 3 3 "GO:0018342;GO:0097354" "prenylation" 0.999983609983512
-434 0.909752222742796 3 17 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.999983609983512
-784 0.905201340144519 2 5 "GO:0019319;GO:0046364" "hexose biosynthetic process" 0.999983609983512
-326 0.663935059877628 7 3 "GO:0019370;GO:0006691;GO:0046456;GO:0006690" "leukotriene metabolic process" 0.999983609983512
-50 0.533715941248688 3 5 "GO:0019377;GO:0046466;GO:0046479;GO:0046514;GO:0006672;GO:0006687;GO:0030149" "ceramide metabolic process" 0.999983609983512
