name	term	lev	seq	value
"lyase activity"	GO:0016829	2	SPU_010017	2.791056924
"lyase activity"	GO:0016829	2	SPU_010234	0.083280938
"lyase activity"	GO:0016829	2	SPU_010471	0.092187106
"lyase activity"	GO:0016829	2	SPU_010847	1.640991057
"lyase activity"	GO:0016829	2	SPU_011334	0.534447902
"lyase activity"	GO:0016829	2	SPU_011626	3.853953425
"lyase activity"	GO:0016829	2	SPU_012084	0.915728976
"lyase activity"	GO:0016829	2	SPU_012518	0.491523848
"lyase activity"	GO:0016829	2	SPU_012848	0.244826599
"lyase activity"	GO:0016829	2	SPU_012896	1.039979168
"lyase activity"	GO:0016829	2	SPU_013036	0.519665902
"lyase activity"	GO:0016829	2	SPU_013364	1.856169251
"lyase activity"	GO:0016829	2	SPU_013413	2.083030572
"lyase activity"	GO:0016829	2	SPU_013551	3.714542551
"lyase activity"	GO:0016829	2	SPU_013819	0.625055347
"lyase activity"	GO:0016829	2	SPU_015575	0.14629495
"lyase activity"	GO:0016829	2	SPU_016901	2.205926601
"lyase activity"	GO:0016829	2	SPU_016988	5.870929618
"lyase activity"	GO:0016829	2	SPU_017058	0.001430326
"lyase activity"	GO:0016829	2	SPU_017988	0.890826319
"lyase activity"	GO:0016829	2	SPU_018085	0.731977952
"lyase activity"	GO:0016829	2	SPU_019398	0.064911491
"lyase activity"	GO:0016829	2	SPU_019647	1.331387965
"lyase activity"	GO:0016829	2	SPU_019722	0.34484255
"lyase activity"	GO:0016829	2	SPU_020002	1.735619448
"lyase activity"	GO:0016829	2	SPU_021465	0.53836125
"lyase activity"	GO:0016829	2	SPU_021772	0.23149082
"lyase activity"	GO:0016829	2	SPU_021802	2.645975681
"lyase activity"	GO:0016829	2	SPU_021803	2.24436872
"lyase activity"	GO:0016829	2	SPU_021967	1.121370527
"lyase activity"	GO:0016829	2	SPU_023332	0.099657385
"lyase activity"	GO:0016829	2	SPU_023492	0.305747384
"lyase activity"	GO:0016829	2	SPU_023604	0.132229142
"lyase activity"	GO:0016829	2	SPU_023718	1.315299574
"lyase activity"	GO:0016829	2	SPU_024028	0.03873528
"lyase activity"	GO:0016829	2	SPU_024091	0.075126585
"lyase activity"	GO:0016829	2	SPU_024339	1.276693294
"lyase activity"	GO:0016829	2	SPU_025630	0.980277613
"lyase activity"	GO:0016829	2	SPU_025686	0.400041111
"lyase activity"	GO:0016829	2	SPU_025697	1.126527706
"lyase activity"	GO:0016829	2	SPU_025878	3.161558283
"lyase activity"	GO:0016829	2	SPU_026904	3.541939396
"lyase activity"	GO:0016829	2	SPU_027563	16.06100991
"lyase activity"	GO:0016829	2	SPU_027946	1.110945623
"lyase activity"	GO:0016829	2	SPU_028013	1.41092802
"lyase activity"	GO:0016829	2	SPU_028305	1.052446032
"lyase activity"	GO:0016829	2	SPU_028306	0.090661177
"lyase activity"	GO:0016829	2	SPU_028562	13.01398022
"lyase activity"	GO:0016829	2	SPU_028635	1.180505255
"lyase activity"	GO:0016829	2	SPU_028754	1.068232246
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_000092	7.569383149
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_000856	0.936821995
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_003360	0.837016803
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_003972	0.293641933
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_004907	4.020694472
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_006470	0.325856256
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_008159	0.62580428
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_010566	0.471748399
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_012358	1.394180092
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_012746	0.065801599
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_012871	1.127530064
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_013485	0.51699698
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_014406	0.089752101
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_016585	1.886459363
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_018422	0.322951099
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_018471	0.495205165
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_018782	0.11240179
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_019341	0.306028149
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_023683	2.400536624
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_023735	0.790018265
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_024049	1.545996675
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_025747	1.324943108
"potassium channel activity"	GO:0005267;GO:0015079	4	SPU_028068	1.98772792
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_002183	0.967341989
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_003415	2.935341773
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_005221	0.129185066
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_005285	0.22536136
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_012933	0.183191062
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_024473	0.636570758
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	GO:0016814	3	SPU_026340	1.021901679
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_001298	0.734304544
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_002404	1.543803496
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_002572	0.216767482
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_002605	2.762640965
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_004181	0.848358527
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_004186	0.692802575
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_004761	1.303376287
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_004946	4.303054205
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_006123	1.643831335
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_006997	0.54553252
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_007940	1.710591784
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_008058	1.785452052
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_010480	2.293335363
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_011090	0.531114495
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_011236	1.208538378
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_011237	1.063115667
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_011256	0.964067892
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_012042	0.874481185
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_012858	4.980667731
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_013441	0.433138974
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_015113	0.346570657
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_016726	0.835596859
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_017948	2.434115955
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_019203	0.701299834
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_019559	0.360827703
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_021033	2.117553908
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_021155	1.763383071
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_022047	0.797352935
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_022623	1.098027726
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_023802	0.982833234
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_024475	1.346338994
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_025403	1.048234923
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_025953	0.308226788
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_026146	0.1401933
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_027383	0.395876843
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_028757	1.193635063
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_028759	0.040608851
"carboxylic ester hydrolase activity"	GO:0052689	2	SPU_028761	0.847764928
"motor activity"	GO:0003774;GO:0003777	5	SPU_000832	4.040656842
"motor activity"	GO:0003774;GO:0003777	5	SPU_001284	1.264805692
"motor activity"	GO:0003774;GO:0003777	5	SPU_001526	1.61867493
"motor activity"	GO:0003774;GO:0003777	5	SPU_001633	0.080590888
"motor activity"	GO:0003774;GO:0003777	5	SPU_001634	0.264703176
"motor activity"	GO:0003774;GO:0003777	5	SPU_001890	0.360369732
"motor activity"	GO:0003774;GO:0003777	5	SPU_002723	2.46653914
"motor activity"	GO:0003774;GO:0003777	5	SPU_002750	1.533044458
"motor activity"	GO:0003774;GO:0003777	5	SPU_002985	4.134459255
"motor activity"	GO:0003774;GO:0003777	5	SPU_003216	0.534438676
"motor activity"	GO:0003774;GO:0003777	5	SPU_003217	1.137238804
"motor activity"	GO:0003774;GO:0003777	5	SPU_003404	0.056272568
"motor activity"	GO:0003774;GO:0003777	5	SPU_003564	0.739146926
"motor activity"	GO:0003774;GO:0003777	5	SPU_003717	3.136978603
"motor activity"	GO:0003774;GO:0003777	5	SPU_003881	0.016097751
"motor activity"	GO:0003774;GO:0003777	5	SPU_003900	0.568375166
"motor activity"	GO:0003774;GO:0003777	5	SPU_003901	0.920071244
"motor activity"	GO:0003774;GO:0003777	5	SPU_004224	1.220242841
"motor activity"	GO:0003774;GO:0003777	5	SPU_005048	3.101829232
"motor activity"	GO:0003774;GO:0003777	5	SPU_005509	5.747502276
"motor activity"	GO:0003774;GO:0003777	5	SPU_005741	1.449459225
"motor activity"	GO:0003774;GO:0003777	5	SPU_006237	0.603003927
"motor activity"	GO:0003774;GO:0003777	5	SPU_006260	2.550932457
"motor activity"	GO:0003774;GO:0003777	5	SPU_006602	2.512382262
"motor activity"	GO:0003774;GO:0003777	5	SPU_006811	0.736321246
"motor activity"	GO:0003774;GO:0003777	5	SPU_006850	1.319280975
"motor activity"	GO:0003774;GO:0003777	5	SPU_007023	0.463897017
"motor activity"	GO:0003774;GO:0003777	5	SPU_007505	1.508766266
"motor activity"	GO:0003774;GO:0003777	5	SPU_007560	1.869363452
"motor activity"	GO:0003774;GO:0003777	5	SPU_007997	4.397048863
"motor activity"	GO:0003774;GO:0003777	5	SPU_008162	0.95640453
"motor activity"	GO:0003774;GO:0003777	5	SPU_008188	2.958378637
"motor activity"	GO:0003774;GO:0003777	5	SPU_009340	0.334839217
"motor activity"	GO:0003774;GO:0003777	5	SPU_009421	0.329847276
"motor activity"	GO:0003774;GO:0003777	5	SPU_009783	1.605606976
"motor activity"	GO:0003774;GO:0003777	5	SPU_010129	1.570548432
"motor activity"	GO:0003774;GO:0003777	5	SPU_010130	3.710986523
"motor activity"	GO:0003774;GO:0003777	5	SPU_010415	0.112345265
"motor activity"	GO:0003774;GO:0003777	5	SPU_010538	0.827459917
"motor activity"	GO:0003774;GO:0003777	5	SPU_010770	0.249608553
"motor activity"	GO:0003774;GO:0003777	5	SPU_010886	1.206513047
"motor activity"	GO:0003774;GO:0003777	5	SPU_011353	2.254959122
"motor activity"	GO:0003774;GO:0003777	5	SPU_011876	0.313736741
"motor activity"	GO:0003774;GO:0003777	5	SPU_012139	4.983153582
"motor activity"	GO:0003774;GO:0003777	5	SPU_012158	0.903388273
"motor activity"	GO:0003774;GO:0003777	5	SPU_012418	0.117907433
"motor activity"	GO:0003774;GO:0003777	5	SPU_012419	1.511257441
"motor activity"	GO:0003774;GO:0003777	5	SPU_012757	2.087021221
"motor activity"	GO:0003774;GO:0003777	5	SPU_012877	4.194858265
"motor activity"	GO:0003774;GO:0003777	5	SPU_013161	0.454417656
"motor activity"	GO:0003774;GO:0003777	5	SPU_013223	1.098738754
"motor activity"	GO:0003774;GO:0003777	5	SPU_013236	1.879063928
"motor activity"	GO:0003774;GO:0003777	5	SPU_013384	1.581231555
"motor activity"	GO:0003774;GO:0003777	5	SPU_013729	0.324816436
"motor activity"	GO:0003774;GO:0003777	5	SPU_014397	1.076820335
"motor activity"	GO:0003774;GO:0003777	5	SPU_014451	0.302717214
"motor activity"	GO:0003774;GO:0003777	5	SPU_015049	1.831332603
"motor activity"	GO:0003774;GO:0003777	5	SPU_015054	0.130001445
"motor activity"	GO:0003774;GO:0003777	5	SPU_015809	0.106397977
"motor activity"	GO:0003774;GO:0003777	5	SPU_016050	1.236041439
"motor activity"	GO:0003774;GO:0003777	5	SPU_016585	1.886459363
"motor activity"	GO:0003774;GO:0003777	5	SPU_016655	0.69308685
"motor activity"	GO:0003774;GO:0003777	5	SPU_016664	2.9494637
"motor activity"	GO:0003774;GO:0003777	5	SPU_017851	0.123096484
"motor activity"	GO:0003774;GO:0003777	5	SPU_017935	1.592987045
"motor activity"	GO:0003774;GO:0003777	5	SPU_018077	1.281804615
"motor activity"	GO:0003774;GO:0003777	5	SPU_018388	1.318516386
"motor activity"	GO:0003774;GO:0003777	5	SPU_018764	1.938002921
"motor activity"	GO:0003774;GO:0003777	5	SPU_018898	4.848008401
"motor activity"	GO:0003774;GO:0003777	5	SPU_019066	1.579648875
"motor activity"	GO:0003774;GO:0003777	5	SPU_019165	3.712189347
"motor activity"	GO:0003774;GO:0003777	5	SPU_019273	0.243444085
"motor activity"	GO:0003774;GO:0003777	5	SPU_019520	0.629646308
"motor activity"	GO:0003774;GO:0003777	5	SPU_020414	1.355719286
"motor activity"	GO:0003774;GO:0003777	5	SPU_020621	1.802604259
"motor activity"	GO:0003774;GO:0003777	5	SPU_020634	3.014139919
"motor activity"	GO:0003774;GO:0003777	5	SPU_020747	1.100364491
"motor activity"	GO:0003774;GO:0003777	5	SPU_021317	2.883110125
"motor activity"	GO:0003774;GO:0003777	5	SPU_021621	21.53113879
"motor activity"	GO:0003774;GO:0003777	5	SPU_021656	0.103798152
"motor activity"	GO:0003774;GO:0003777	5	SPU_022009	0.324446467
"motor activity"	GO:0003774;GO:0003777	5	SPU_022160	1.882259119
"motor activity"	GO:0003774;GO:0003777	5	SPU_022456	0.949064237
"motor activity"	GO:0003774;GO:0003777	5	SPU_022656	0.222342706
"motor activity"	GO:0003774;GO:0003777	5	SPU_022840	0.016493289
"motor activity"	GO:0003774;GO:0003777	5	SPU_022982	5.278689645
"motor activity"	GO:0003774;GO:0003777	5	SPU_023126	1.516355199
"motor activity"	GO:0003774;GO:0003777	5	SPU_023549	0.942134031
"motor activity"	GO:0003774;GO:0003777	5	SPU_023557	0.169058765
"motor activity"	GO:0003774;GO:0003777	5	SPU_023560	0.14333966
"motor activity"	GO:0003774;GO:0003777	5	SPU_023679	0.88722666
"motor activity"	GO:0003774;GO:0003777	5	SPU_024055	0.006601347
"motor activity"	GO:0003774;GO:0003777	5	SPU_024099	3.020961678
"motor activity"	GO:0003774;GO:0003777	5	SPU_024245	2.615787046
"motor activity"	GO:0003774;GO:0003777	5	SPU_024588	2.713489921
"motor activity"	GO:0003774;GO:0003777	5	SPU_024688	2.599889645
"motor activity"	GO:0003774;GO:0003777	5	SPU_025767	0.327753822
"motor activity"	GO:0003774;GO:0003777	5	SPU_025990	1.186495848
"motor activity"	GO:0003774;GO:0003777	5	SPU_026237	0.716521729
"motor activity"	GO:0003774;GO:0003777	5	SPU_026280	0.11960318
"motor activity"	GO:0003774;GO:0003777	5	SPU_026281	1.5019473
"motor activity"	GO:0003774;GO:0003777	5	SPU_026342	0.19243771
"motor activity"	GO:0003774;GO:0003777	5	SPU_026343	0.070329854
"motor activity"	GO:0003774;GO:0003777	5	SPU_026648	0.999408318
"motor activity"	GO:0003774;GO:0003777	5	SPU_026667	0.572349598
"motor activity"	GO:0003774;GO:0003777	5	SPU_026669	1.339642039
"motor activity"	GO:0003774;GO:0003777	5	SPU_027159	0.696408366
"motor activity"	GO:0003774;GO:0003777	5	SPU_027552	5.49468805
"motor activity"	GO:0003774;GO:0003777	5	SPU_027930	0.684896533
"motor activity"	GO:0003774;GO:0003777	5	SPU_028057	0.741594173
"motor activity"	GO:0003774;GO:0003777	5	SPU_028189	0.225602707
"motor activity"	GO:0003774;GO:0003777	5	SPU_028434	1.544252709
"motor activity"	GO:0003774;GO:0003777	5	SPU_028599	1.007221168
"motor activity"	GO:0003774;GO:0003777	5	SPU_028826	3.404812876
"motor activity"	GO:0003774;GO:0003777	5	SPU_028913	0.739683071
"motor activity"	GO:0003774;GO:0003777	5	SPU_030224	1.34871266
"motor activity"	GO:0003774;GO:0003777	5	SPU_030225	1.462343763
"motor activity"	GO:0003774;GO:0003777	5	SPU_030226	0.678137525
"motor activity"	GO:0003774;GO:0003777	5	SPU_030228	2.522669636
"motor activity"	GO:0003774;GO:0003777	5	SPU_030230	1.89710895
"motor activity"	GO:0003774;GO:0003777	5	SPU_030231	1.632304181
"motor activity"	GO:0003774;GO:0003777	5	SPU_030234	0.659437312
"motor activity"	GO:0003774;GO:0003777	5	SPU_030235	0.520244642
"motor activity"	GO:0003774;GO:0003777	5	SPU_030236	0.788830847
"cation channel activity"	GO:0005261	3	SPU_000092	7.569383149
"cation channel activity"	GO:0005261	3	SPU_000856	0.936821995
"cation channel activity"	GO:0005261	3	SPU_001023	2.987867372
"cation channel activity"	GO:0005261	3	SPU_001624	0.231634705
"cation channel activity"	GO:0005261	3	SPU_001741	1.791476869
"cation channel activity"	GO:0005261	3	SPU_003360	0.837016803
"cation channel activity"	GO:0005261	3	SPU_003886	3.371014486
"cation channel activity"	GO:0005261	3	SPU_003972	0.293641933
"cation channel activity"	GO:0005261	3	SPU_004907	4.020694472
"cation channel activity"	GO:0005261	3	SPU_005296	0.504984401
"cation channel activity"	GO:0005261	3	SPU_006470	0.325856256
"cation channel activity"	GO:0005261	3	SPU_007150	0.420450214
"cation channel activity"	GO:0005261	3	SPU_007770	1.199084251
"cation channel activity"	GO:0005261	3	SPU_007960	1.240450204
"cation channel activity"	GO:0005261	3	SPU_007963	2.934349748
"cation channel activity"	GO:0005261	3	SPU_008159	0.62580428
"cation channel activity"	GO:0005261	3	SPU_008248	3.650709607
"cation channel activity"	GO:0005261	3	SPU_009402	4.746694321
"cation channel activity"	GO:0005261	3	SPU_009765	0.084005085
"cation channel activity"	GO:0005261	3	SPU_009902	0.04399224
"cation channel activity"	GO:0005261	3	SPU_010010	1.02104078
"cation channel activity"	GO:0005261	3	SPU_010266	0.289019109
"cation channel activity"	GO:0005261	3	SPU_010555	0.496399096
"cation channel activity"	GO:0005261	3	SPU_010566	0.471748399
"cation channel activity"	GO:0005261	3	SPU_010784	1.285429871
"cation channel activity"	GO:0005261	3	SPU_012078	0.210884352
"cation channel activity"	GO:0005261	3	SPU_012358	1.394180092
"cation channel activity"	GO:0005261	3	SPU_012695	1.511452366
"cation channel activity"	GO:0005261	3	SPU_012746	0.065801599
"cation channel activity"	GO:0005261	3	SPU_012793	0.998836417
"cation channel activity"	GO:0005261	3	SPU_012871	1.127530064
"cation channel activity"	GO:0005261	3	SPU_013485	0.51699698
"cation channel activity"	GO:0005261	3	SPU_014406	0.089752101
"cation channel activity"	GO:0005261	3	SPU_014596	0.678444753
"cation channel activity"	GO:0005261	3	SPU_015194	2.030356069
"cation channel activity"	GO:0005261	3	SPU_015246	0.591845975
"cation channel activity"	GO:0005261	3	SPU_015310	0.078918685
"cation channel activity"	GO:0005261	3	SPU_016036	1.855008548
"cation channel activity"	GO:0005261	3	SPU_016076	1.061677724
"cation channel activity"	GO:0005261	3	SPU_016585	1.886459363
"cation channel activity"	GO:0005261	3	SPU_016639	0.461835148
"cation channel activity"	GO:0005261	3	SPU_017119	2.069259352
"cation channel activity"	GO:0005261	3	SPU_017326	1.459798419
"cation channel activity"	GO:0005261	3	SPU_017703	1.546619295
"cation channel activity"	GO:0005261	3	SPU_017753	1.196021538
"cation channel activity"	GO:0005261	3	SPU_017929	1.783240688
"cation channel activity"	GO:0005261	3	SPU_018422	0.322951099
"cation channel activity"	GO:0005261	3	SPU_018471	0.495205165
"cation channel activity"	GO:0005261	3	SPU_018782	0.11240179
"cation channel activity"	GO:0005261	3	SPU_018814	0.592492913
"cation channel activity"	GO:0005261	3	SPU_018815	1.403300864
"cation channel activity"	GO:0005261	3	SPU_018816	0.86272498
"cation channel activity"	GO:0005261	3	SPU_019270	0.001129453
"cation channel activity"	GO:0005261	3	SPU_019341	0.306028149
"cation channel activity"	GO:0005261	3	SPU_019879	0.842738247
"cation channel activity"	GO:0005261	3	SPU_019949	1.039522567
"cation channel activity"	GO:0005261	3	SPU_020954	1.501394166
"cation channel activity"	GO:0005261	3	SPU_021761	1.234108937
"cation channel activity"	GO:0005261	3	SPU_022860	1.764243836
"cation channel activity"	GO:0005261	3	SPU_023320	1.274809061
"cation channel activity"	GO:0005261	3	SPU_023651	1.212357613
"cation channel activity"	GO:0005261	3	SPU_023683	2.400536624
"cation channel activity"	GO:0005261	3	SPU_023735	0.790018265
"cation channel activity"	GO:0005261	3	SPU_023911	0.516892672
"cation channel activity"	GO:0005261	3	SPU_024049	1.545996675
"cation channel activity"	GO:0005261	3	SPU_024200	0.322123652
"cation channel activity"	GO:0005261	3	SPU_024561	0.634287164
"cation channel activity"	GO:0005261	3	SPU_025196	0.70771204
"cation channel activity"	GO:0005261	3	SPU_025471	1.087693931
"cation channel activity"	GO:0005261	3	SPU_025729	1.890173988
"cation channel activity"	GO:0005261	3	SPU_025747	1.324943108
"cation channel activity"	GO:0005261	3	SPU_025997	0.46198368
"cation channel activity"	GO:0005261	3	SPU_027130	0.90290453
"cation channel activity"	GO:0005261	3	SPU_027370	1.11735891
"cation channel activity"	GO:0005261	3	SPU_027748	0.743058998
"cation channel activity"	GO:0005261	3	SPU_028068	1.98772792
"cation channel activity"	GO:0005261	3	SPU_028125	0.995152629
"cation channel activity"	GO:0005261	3	SPU_028873	0.885522366
"transcription coactivator activity"	GO:0003713	3	SPU_004213	0.541280715
"transcription coactivator activity"	GO:0003713	3	SPU_011852	0.068922516
"transcription coactivator activity"	GO:0003713	3	SPU_019024	2.345525383
