"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
155 0.0270254524782894 4 13 "GO:0005794" "Golgi apparatus" 0.310792703500328
-27 0.611139238796417 2 9 "GO:0005813" "centrosome" 0.960134349626815
-60 0.780704174985708 2 14 "GO:0005815" "microtubule organizing center" 0.960134349626815
30 0.365835932609882 2 11 "GO:0005839" "proteasome core complex" 0.933499848156188
-59 0.965137608892257 3 86 "GO:0005840" "ribosome" 0.972025814267038
200 0.0111986463094703 2 11 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.202968223857504
28 0.297069934549801 4 30 "GO:0005856" "cytoskeleton" 0.922434245668324
130 0.156747997176118 3 5 "GO:0005869" "dynactin complex" 0.75899030211594
122 0.00227166772755221 2 47 "GO:0005871" "kinesin complex" 0.0696644769782678
8 0.429231470639872 6 47 "GO:0005874;GO:0099513;GO:0099512;GO:0099081;GO:0099080" "supramolecular complex" 0.960134349626815
98 0.00173462670396773 2 81 "GO:0005875" "microtubule associated complex" 0.0696644769782678
-72 0.852966226992541 3 18 "GO:0005886" "plasma membrane" 0.972025814267038
105 0.185966993116942 5 6 "GO:0005891;GO:0034704" "voltage-gated calcium channel complex" 0.788803848509367
60 0.320940236825384 3 5 "GO:0005952" "cAMP-dependent protein kinase complex" 0.922703180872979
-7 0.52350623399173 3 6 "GO:0008021;GO:0070382;GO:0030133;GO:0099503" "transport vesicle" 0.960134349626815
-72 0.728178374695423 3 6 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.960134349626815
67 0.302244643496847 4 5 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.922434245668324
164 0.0674755627054365 3 7 "GO:0008305;GO:0098636;GO:0098802;GO:0043235" "receptor complex" 0.564341069900014
218 0.0461907726145027 4 5 "GO:0015934" "large ribosomal subunit" 0.424955108053425
-58 0.724781768297537 4 9 "GO:0015935" "small ribosomal subunit" 0.960134349626815
-29 0.695639253794849 2 26 "GO:0016459" "myosin complex" 0.960134349626815
-5 0.521308345123621 2 9 "GO:0016592" "mediator complex" 0.960134349626815
291 0.00224328097907555 2 8 "GO:0017119" "Golgi transport complex" 0.0696644769782678
-50 0.725079269837682 4 12 "GO:0019866;GO:0005743" "organelle inner membrane" 0.960134349626815
68 0.10551734440185 3 29 "GO:0030117" "membrane coat" 0.701057766351051
-69 0.796657302210908 4 12 "GO:0030120" "vesicle coat" 0.964374628992152
-114 0.851033182297789 5 7 "GO:0030127" "COPII vesicle coat" 0.972025814267038
85 0.165286754648405 2 11 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 0.760319071382663
38 0.375429286758467 2 6 "GO:0030173;GO:0031228" "integral component of Golgi membrane" 0.933499848156188
15 0.401799194433632 2 22 "GO:0030286" "dynein complex" 0.960134349626815
97 0.18862700725224 3 7 "GO:0030684;GO:0032040" "preribosome" 0.788803848509367
-34 0.613745723991672 4 6 "GO:0030915;GO:0106068" "Smc5-Smc6 complex" 0.960134349626815
-9 0.555981689589466 2 21 "GO:0031012" "extracellular matrix" 0.960134349626815
53 0.10668270357516 2 48 "GO:0031090" "organelle membrane" 0.701057766351051
-151 0.900097110168469 2 6 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.972025814267038
-38 0.706782730600434 2 17 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.960134349626815
-34 0.630946274190037 3 8 "GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 0.960134349626815
140 0.0314274537897862 4 15 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.321258416517815
31 0.310820234953457 3 21 "GO:0031966" "mitochondrial membrane" 0.922434245668324
-226 0.972025814267038 2 6 "GO:0032039" "integrator complex" 0.972025814267038
29 0.368609079524099 3 11 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.933499848156188
-90 0.837465935079617 3 10 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.972025814267038
-14 0.543350984070702 4 5 "GO:0033179" "proton-transporting V-type ATPase, V0 domain" 0.960134349626815
-30 0.591636965729653 2 5 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.960134349626815
-32 0.662319582782004 4 14 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.960134349626815
-27 0.596168115216913 2 7 "GO:0038201" "TOR complex" 0.960134349626815
-44 0.95188343041943 2 136 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0.972025814267038
41 0.297759263756973 2 14 "GO:0044391" "ribosomal subunit" 0.922434245668324
52 0.286754180206077 2 10 "GO:0044815" "DNA packaging complex" 0.922434245668324
-56 0.740806772191345 5 11 "GO:0045211;GO:0097060;GO:0098590" "postsynaptic membrane" 0.960134349626815
-197 0.952392973840698 3 6 "GO:0048500" "signal recognition particle" 0.972025814267038
-62 0.685713471525548 5 5 "GO:0055029;GO:0000428;GO:0030880" "nuclear DNA-directed RNA polymerase complex" 0.960134349626815
-89 0.822137010290996 4 9 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.972025814267038
102 0.133781224384015 2 10 "GO:0071203" "WASH complex" 0.725274921457018
-146 0.959033946385274 3 12 "GO:0090575" "RNA polymerase II transcription regulator complex" 0.972025814267038
130 0.0132370580776633 2 25 "GO:0098588" "bounding membrane of organelle" 0.202968223857504
-12 0.651262359257114 2 104 "GO:0098796" "membrane protein complex" 0.960134349626815
-40 0.770183509454229 2 29 "GO:0098797" "plasma membrane protein complex" 0.960134349626815
50 0.245274525399696 2 16 "GO:0098798" "mitochondrial protein-containing complex" 0.922434245668324
97 0.134018192008362 3 11 "GO:0098800" "inner mitochondrial membrane protein complex" 0.725274921457018
193 0.00497204833436603 2 15 "GO:0099023" "vesicle tethering complex" 0.114357111690419
-52 0.953705918615733 2 98 "GO:0140513" "nuclear protein-containing complex" 0.972025814267038
-13 0.55451576921331 2 9 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.960134349626815
12 0.371886626358352 2 61 "GO:0140535" "intracellular protein-containing complex" 0.933499848156188
-15 0.691888006868669 2 102 "GO:1902494" "catalytic complex" 0.960134349626815
-80 0.782718219804469 3 8 "GO:1905368" "peptidase complex" 0.960134349626815
-18 0.555050718329251 3 5 "GO:1990204" "oxidoreductase complex" 0.960134349626815
-16 0.654327773388604 2 55 "GO:1990234" "transferase complex" 0.960134349626815
-20 0.667661332922316 2 42 "GO:1990904" "ribonucleoprotein complex" 0.960134349626815
