"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-11 0.511533086168988 2 16 "GO:0004536;GO:0016888;GO:0004520" "deoxyribonuclease activity" 0.864360631592116
303 0.211401533157943 2 17 "GO:0004540" "ribonuclease activity" 0.659724989756481
-187 0.865018855535851 2 85 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.988104542489569
-217 0.653595561907944 2 8 "GO:0004559" "alpha-mannosidase activity" 0.956617944929833
-621 0.814199290016011 4 5 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.987362068940501
-424 0.805734780861849 2 10 "GO:0004601" "peroxidase activity" 0.987362068940501
-520 0.921792517139502 5 18 "GO:0004620;GO:0016298" "lipase activity" 0.999060610330543
-404 0.754078496572707 2 7 "GO:0004623" "phospholipase A2 activity" 0.964286219068639
250 0.00200079957817894 2 342 "GO:0004672;GO:0016301;GO:0016773" "phosphotransferase activity, alcohol group as acceptor" 0.144557769523428
133 0.154083719282522 2 146 "GO:0004674" "protein serine/threonine kinase activity" 0.659724989756481
473 0.0325125466129144 2 37 "GO:0004713" "protein tyrosine kinase activity" 0.558266893109946
-613 0.811179628794704 2 5 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 0.987362068940501
88 0.331844882277019 3 59 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 0.776760703277227
-748 0.997418515099724 3 34 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.999621633881453
-18 0.538718151379932 4 69 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 0.877405937455146
922 0.000722360144969638 5 29 "GO:0004866;GO:0061135" "endopeptidase inhibitor activity" 0.104381040948113
1442 0.00168606186803291 2 10 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.144557769523428
2 0.496735670940641 -1 35 "GO:0004871" "obsolete signal transducer activity" 0.864360631592116
-320 0.999621633881453 2 283 "GO:0004930;GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 0.999621633881453
200 0.342467015261331 3 10 "GO:0004965;GO:0016917" "GABA receptor activity" 0.776760703277227
-335 0.729119865756201 7 8 "GO:0004970;GO:0008066;GO:0022824;GO:0022835;GO:0030594;GO:0005234;GO:0005231" "neurotransmitter receptor activity" 0.963559764228853
-3 0.509224053418558 2 144 "GO:0005044;GO:0038024" "scavenger receptor activity" 0.864360631592116
-69 0.593835653496285 3 29 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.917746009948804
21 0.472230146003879 2 28 "GO:0005102" "signaling receptor binding" 0.858047122981777
334 0.00603156716433746 1 140 "GO:0005198" "structural molecule activity" 0.290520485082254
-80 0.593379057623534 2 21 "GO:0005200" "structural constituent of cytoskeleton" 0.917746009948804
-244 0.689962983995819 2 10 "GO:0005201" "extracellular matrix structural constituent" 0.95984763076727
206 0.0503617313407186 3 158 "GO:0005216;GO:0015267;GO:0022803" "ion channel activity" 0.627757964842562
221 0.174214303242983 3 44 "GO:0005230;GO:0015276;GO:0022834" "ligand-gated channel activity" 0.659724989756481
3 0.496520791357164 4 21 "GO:0005244;GO:0022832" "voltage-gated ion channel activity" 0.864360631592116
-1282 0.99012960764369 5 8 "GO:0005247;GO:0005254;GO:0008308;GO:0005253;GO:0015108" "voltage-gated anion channel activity" 0.999621633881453
794 0.0328392290064674 2 13 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 0.558266893109946
385 0.0149266863480148 5 78 "GO:0005261" "cation channel activity" 0.435514278466055
379 0.0993334215401857 4 28 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.659724989756481
603 0.0317456881389241 5 23 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 0.558266893109946
247 0.218231007853008 2 24 "GO:0005272" "sodium channel activity" 0.659724989756481
125 0.362846695302511 2 19 "GO:0005319" "lipid transporter activity" 0.776760703277227
94 0.373229457179667 4 29 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 0.791973585949933
324 0.266338456211952 2 9 "GO:0005337" "nucleoside transmembrane transporter activity" 0.715248524590702
-195 0.620905776603172 4 6 "GO:0005415" "nucleoside:sodium symporter activity" 0.920214202247778
-39 0.522495610724691 2 5 "GO:0005452" "inorganic anion exchanger activity" 0.864360631592116
-145 0.837759619597046 4 114 "GO:0005506" "iron ion binding" 0.987362068940501
-243 0.73413868520342 2 16 "GO:0005507" "copper ion binding" 0.963559764228853
31 0.34843257581622 3 420 "GO:0005509" "calcium ion binding" 0.776760703277227
-799 0.87473973654711 2 5 "GO:0005516" "calmodulin binding" 0.991371701420058
102 0.0502634945557685 5 726 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 0.627757964842562
179 0.0584158033075155 3 193 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "nucleoside binding" 0.649314121379691
-1016 0.927968193719301 2 5 "GO:0005539" "glycosaminoglycan binding" 0.999060610330543
92 0.361948784645559 3 36 "GO:0005543" "phospholipid binding" 0.776760703277227
626 0.101614969753315 2 10 "GO:0005544" "calcium-dependent phospholipid binding" 0.659724989756481
414 0.0303199255580224 2 50 "GO:0008017;GO:0015631" "tubulin binding" 0.558266893109946
350 0.176785014269135 2 17 "GO:0008047;GO:0005096" "enzyme activator activity" 0.659724989756481
757 0.116754879154558 2 6 "GO:0008061" "chitin binding" 0.659724989756481
238 0.222045562361067 2 25 "GO:0008080;GO:0016407;GO:0016410" "N-acyltransferase activity" 0.659724989756481
-227 0.791634420201968 2 31 "GO:0008081" "phosphoric diester hydrolase activity" 0.987362068940501
175 0.360824214374043 2 10 "GO:0008083" "growth factor activity" 0.776760703277227
289 0.0349905212051058 3 97 "GO:0008092" "cytoskeletal protein binding" 0.561792257126421
574 0.164542491599193 3 7 "GO:0008094" "DNA-dependent ATPase activity" 0.659724989756481
-139 0.668526294145399 4 24 "GO:0008135;GO:0090079;GO:0045182;GO:0003743" "translation factor activity, RNA binding" 0.957356180966006
-717 0.936835382005457 5 11 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.999060610330543
-78 0.670620242049922 4 78 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.957356180966006
43 0.470710966841696 4 7 "GO:0008158" "hedgehog receptor activity" 0.858047122981777
-300 0.970115935173992 2 97 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.999621633881453
141 0.358548598074003 5 16 "GO:0008170" "N-methyltransferase activity" 0.776760703277227
-1114 0.984177250175829 5 9 "GO:0008172" "S-methyltransferase activity" 0.999621633881453
10 0.492161041451556 2 10 "GO:0008173" "RNA methyltransferase activity" 0.864360631592116
151 0.406364557896004 6 6 "GO:0008191" "metalloendopeptidase inhibitor activity" 0.827037726985529
733 0.0512654773374179 2 12 "GO:0008194" "UDP-glycosyltransferase activity" 0.627757964842562
-161 0.96362711857052 2 321 "GO:0008233" "peptidase activity" 0.999621633881453
42 0.44331871425688 4 28 "GO:0008234" "cysteine-type peptidase activity" 0.84847091669032
268 0.181370286841984 2 28 "GO:0008235;GO:0004180;GO:0004181" "metalloexopeptidase activity" 0.659724989756481
-92 0.748919362334208 4 131 "GO:0008237" "metallopeptidase activity" 0.963559764228853
200 0.211988987773089 4 39 "GO:0008238" "exopeptidase activity" 0.659724989756481
787 0.107588088744866 2 6 "GO:0008241" "peptidyl-dipeptidase activity" 0.659724989756481
-423 0.728479583480025 4 5 "GO:0008242" "omega peptidase activity" 0.963559764228853
-91 0.923230930389855 2 674 "GO:0008270;GO:0046914" "transition metal ion binding" 0.999060610330543
565 0.0951538212274337 3 13 "GO:0008276" "protein methyltransferase activity" 0.659724989756481
58 0.391987621852234 2 55 "GO:0008289" "lipid binding" 0.809304076029403
1001 0.0575324016720269 4 6 "GO:0008312" "7S RNA binding" 0.649314121379691
-288 0.835794985621055 2 28 "GO:0008373" "sialyltransferase activity" 0.987362068940501
506 0.178798611087197 2 8 "GO:0008375" "acetylglucosaminyltransferase activity" 0.659724989756481
-503 0.803934246168245 2 7 "GO:0008378" "galactosyltransferase activity" 0.987362068940501
25 0.47816679253619 2 12 "GO:0008408" "3'-5' exonuclease activity" 0.858047122981777
91 0.443317055973542 2 6 "GO:0008417" "fucosyltransferase activity" 0.84847091669032
-521 0.772978127429426 2 5 "GO:0008430" "selenium binding" 0.983509292122303
1109 0.0295834843938466 3 7 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.558266893109946
220 0.223858585546869 2 29 "GO:0008484" "sulfuric ester hydrolase activity" 0.659724989756481
-241 0.732497892096362 6 16 "GO:0008508;GO:0015125;GO:0140161;GO:0008028;GO:1901618;GO:0005343;GO:0015355" "organic acid:sodium symporter activity" 0.963559764228853
-76 0.658196821509863 2 70 "GO:0008509" "anion transmembrane transporter activity" 0.956617944929833
-1081 0.955742608051774 3 6 "GO:0008528;GO:0001653" "peptide receptor activity" 0.999621633881453
393 0.201162479687214 -1 11 "GO:0008565" "obsolete protein transporter activity" 0.659724989756481
-311 0.672468182477852 5 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.957356180966006
-265 0.835603183969102 3 33 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.987362068940501
754 0.117530096186728 2 6 "GO:0008762" "UDP-N-acetylmuramate dehydrogenase activity" 0.659724989756481
-1247 0.975263920828948 2 6 "GO:0008898" "S-adenosylmethionine-homocysteine S-methyltransferase activity" 0.999621633881453
-277 0.838625953760521 2 31 "GO:0009055" "electron transfer activity" 0.987362068940501
542 0.162186892053039 4 8 "GO:0009982" "pseudouridine synthase activity" 0.659724989756481
-445 0.85778938931897 4 14 "GO:0010181" "FMN binding" 0.987362068940501
223 0.309700245534466 4 12 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 0.759349681722596
177 0.0909089257452082 2 142 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.659724989756481
237 0.1746729325076 5 38 "GO:0015078" "proton transmembrane transporter activity" 0.659724989756481
14 0.467966733523558 5 81 "GO:0015081" "sodium ion transmembrane transporter activity" 0.858047122981777
-381 0.850708286016403 3 18 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.987362068940501
719 0.150513168118813 3 5 "GO:0015116;GO:1901682" "sulfur compound transmembrane transporter activity" 0.659724989756481
125 0.356182601909808 2 21 "GO:0015171" "amino acid transmembrane transporter activity" 0.776760703277227
-147 0.611530220708227 2 9 "GO:0015298;GO:0015297" "solute:cation antiporter activity" 0.91884535123329
-9 0.505608688051464 3 6 "GO:0015299" "solute:proton antiporter activity" 0.864360631592116
116 0.0961593232930677 2 323 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.659724989756481
26 0.450039570323086 5 55 "GO:0015370;GO:0015294;GO:0015293" "symporter activity" 0.850074743943607
-96 0.687229647351289 4 63 "GO:0015399;GO:0042626" "ATPase-coupled transmembrane transporter activity" 0.95984763076727
-413 0.742243736067727 3 6 "GO:0015491" "cation:cation antiporter activity" 0.963559764228853
-408 0.817954071119723 2 12 "GO:0015923" "mannosidase activity" 0.987362068940501
73 0.43261684742906 2 13 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 0.84847091669032
78 0.418464701620376 1 17 "GO:0016209;GO:0016684" "antioxidant activity" 0.845708382995026
-88 0.882132587949301 2 484 "GO:0016491" "oxidoreductase activity" 0.995844991864641
-283 0.744201582648648 3 13 "GO:0016500" "protein-hormone receptor activity" 0.963559764228853
31 0.44723297776856 2 46 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.850074743943607
-201 0.718372014934534 3 20 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.963559764228853
379 0.29281397595731 3 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.743780450856868
106 0.356528334805539 2 29 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.776760703277227
161 0.39205041745369 2 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.809304076029403
467 0.198149159236801 3 8 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.659724989756481
221 0.375433845242702 2 5 "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.791973585949933
-107 0.607923172864506 3 16 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.91884535123329
252 0.229383271877155 2 21 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.659724989756481
702 0.156510241699817 3 5 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.659724989756481
-506 0.926867149844596 2 20 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.999060610330543
-217 0.934356537189888 2 120 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.999060610330543
-387 0.854280248624641 2 18 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.987362068940501
186 0.31109267801069 2 17 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.759349681722596
28 0.435886352866811 3 83 "GO:0016746" "transferase activity, transferring acyl groups" 0.84847091669032
-42 0.580579422647508 4 57 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 0.911888332310488
-46 0.526392633772361 3 5 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.864360631592116
-8 0.522782271370234 3 127 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.864360631592116
28 0.442240401220577 4 68 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.84847091669032
242 0.267290106075418 2 16 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.715248524590702
535 0.138632055587836 3 10 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.659724989756481
119 0.0374221557155416 3 616 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.569210684304817
842 0.0521321493294861 2 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.627757964842562
-123 0.904952093763937 2 290 "GO:0016779;GO:0140097" "nucleotidyltransferase activity" 0.999060610330543
-282 0.671378888943989 4 6 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.957356180966006
-1424 0.979693385909488 2 5 "GO:0016783" "sulfurtransferase activity" 0.999621633881453
79 0.204817271000448 3 279 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.659724989756481
194 0.36249524712007 2 8 "GO:0016790" "thiolester hydrolase activity" 0.776760703277227
206 0.114204751338293 3 84 "GO:0016791" "phosphatase activity" 0.659724989756481
-844 0.948255725133559 2 9 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.999621633881453
-79 0.616308839240719 3 34 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.91884535123329
-239 0.694464042672592 4 11 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.960287599676455
468 0.230561328600016 2 6 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.659724989756481
-332 0.71387704252593 2 7 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.963559764228853
140 0.224665737112358 2 71 "GO:0016829" "lyase activity" 0.659724989756481
-196 0.73114956368953 3 24 "GO:0016830" "carbon-carbon lyase activity" 0.963559764228853
145 0.354584616076784 4 16 "GO:0016831" "carboxy-lyase activity" 0.776760703277227
549 0.120824628983815 4 11 "GO:0016836;GO:0016835" "hydro-lyase activity" 0.659724989756481
479 0.177637820310976 3 9 "GO:0016840" "carbon-nitrogen lyase activity" 0.659724989756481
398 0.283677122387758 2 5 "GO:0016842" "amidine-lyase activity" 0.737509479560945
337 0.166734843034429 3 20 "GO:0016849" "phosphorus-oxygen lyase activity" 0.659724989756481
349 0.0457134831989366 2 57 "GO:0016853" "isomerase activity" 0.627757964842562
761 0.115266420619801 2 6 "GO:0016854" "racemase and epimerase activity" 0.659724989756481
31 0.477264440126306 2 8 "GO:0016861;GO:0016860" "intramolecular oxidoreductase activity" 0.858047122981777
536 0.0986533741550273 2 14 "GO:0016866" "intramolecular transferase activity" 0.659724989756481
527 0.203261539457295 2 6 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 0.659724989756481
-152 0.840995333291034 2 107 "GO:0016874" "ligase activity" 0.987362068940501
150 0.241689506107097 2 53 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.679191348340091
-5 0.507306579869493 4 30 "GO:0016881" "acid-amino acid ligase activity" 0.864360631592116
411 0.214249050556308 4 9 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.659724989756481
6 0.480981432259681 2 188 "GO:0016887" "ATPase activity" 0.858047122981777
282 0.315588318810791 5 7 "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 0.760041867802655
-78 0.58695249496619 4 19 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.916914978622859
1178 0.031729144329058 2 6 "GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.558266893109946
106 0.0865342054887624 6 438 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.659724989756481
543 0.177835670606938 6 7 "GO:0018024;GO:0016279;GO:0042054;GO:0016278" "lysine N-methyltransferase activity" 0.659724989756481
-499 0.801840967512466 2 7 "GO:0019199" "transmembrane receptor protein kinase activity" 0.987362068940501
520 0.227369088770863 5 5 "GO:0019200" "carbohydrate kinase activity" 0.659724989756481
659 0.0633034182048398 5 13 "GO:0019205" "nucleobase-containing compound kinase activity" 0.659724989756481
-222 0.689578166022081 2 12 "GO:0019207;GO:0019887" "kinase regulator activity" 0.95984763076727
-479 0.846181941283699 2 11 "GO:0019239" "deaminase activity" 0.987362068940501
-53 0.561080398890745 2 20 "GO:0019829;GO:0042625" "ATPase-coupled cation transmembrane transporter activity" 0.895868703201245
-106 0.720731422957671 2 75 "GO:0019842" "vitamin binding" 0.963559764228853
485 0.0769261221513937 2 21 "GO:0019899" "enzyme binding" 0.659724989756481
255 0.293394364697865 4 11 "GO:0019901;GO:0019900" "kinase binding" 0.743780450856868
-384 0.742988273096955 2 7 "GO:0019904" "protein domain specific binding" 0.963559764228853
-333 0.985219379823442 2 105 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.999621633881453
-44 0.628183762022782 2 136 "GO:0022804" "active transmembrane transporter activity" 0.926250547064204
170 0.178920587614283 2 72 "GO:0022836" "gated channel activity" 0.659724989756481
-10 0.525058696378779 4 93 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.864360631592116
36 0.312673398356363 2 488 "GO:0022857;GO:0005215" "transporter activity" 0.759349681722596
140 0.102768805345249 2 205 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.659724989756481
975 0.0805711397907449 2 5 "GO:0030145" "manganese ion binding" 0.659724989756481
-2 0.503568340362136 3 56 "GO:0030170;GO:0070279" "pyridoxal phosphate binding" 0.864360631592116
338 0.00733922896059412 2 129 "GO:0030234;GO:0098772" "molecular function regulator" 0.303005309944529
-170 0.912384079989459 2 159 "GO:0030246" "carbohydrate binding" 0.999060610330543
379 0.165041284410983 2 16 "GO:0030247" "polysaccharide binding" 0.659724989756481
867 0.000260352381571952 2 39 "GO:0030414;GO:0004857;GO:0061134" "enzyme inhibitor activity" 0.0752418382742941
-718 0.849217603546214 2 5 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 0.987362068940501
202 0.190100538685849 2 46 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.659724989756481
-118 0.607494875559455 2 13 "GO:0031406" "carboxylic acid binding" 0.91884535123329
-245 0.690824592386132 3 10 "GO:0031418;GO:0043177;GO:0048029" "organic acid binding" 0.95984763076727
542 0.147856758297083 4 9 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 0.659724989756481
783 0.0773339116646345 3 8 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.659724989756481
599 0.111721834396269 2 10 "GO:0033218" "amide binding" 0.659724989756481
188 0.285816822528809 2 22 "GO:0035091" "phosphatidylinositol binding" 0.737509479560945
116 0.211673128609309 2 118 "GO:0042578" "phosphoric ester hydrolase activity" 0.659724989756481
365 0.299980157991876 2 5 "GO:0043395;GO:0043394" "heparan sulfate proteoglycan binding" 0.747364359134932
99 0.264510293792683 4 100 "GO:0043565" "sequence-specific DNA binding" 0.715248524590702
286 0.218085111046917 2 18 "GO:0044877" "protein-containing complex binding" 0.659724989756481
148 0.132030835619575 4 141 "GO:0046873" "metal ion transmembrane transporter activity" 0.659724989756481
49 0.469469368598724 6 6 "GO:0046933;GO:0015252" "proton-transporting ATP synthase activity, rotational mechanism" 0.858047122981777
-33 0.551930789815661 3 37 "GO:0046943;GO:0005342" "carboxylic acid transmembrane transporter activity" 0.8861555458707
494 0.218285977918957 2 6 "GO:0046961;GO:0009678;GO:0044769" "proton-transporting ATPase activity, rotational mechanism" 0.659724989756481
-333 0.842233180806997 3 22 "GO:0046982" "protein heterodimerization activity" 0.987362068940501
-156 0.802681197848371 2 73 "GO:0046983" "protein dimerization activity" 0.987362068940501
65 0.435973176411629 3 15 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 0.84847091669032
533 0.152261449563658 -1 9 "GO:0048037" "obsolete cofactor binding" 0.659724989756481
188 0.206628266427967 2 46 "GO:0050660" "flavin adenine dinucleotide binding" 0.659724989756481
-72 0.568650876451262 2 14 "GO:0050661" "NADP binding" 0.89897688130929
150 0.349979822991206 -1 16 "GO:0050662" "obsolete coenzyme binding" 0.776760703277227
643 0.0239452344361501 3 23 "GO:0051082" "unfolded protein binding" 0.558266893109946
-401 0.935770752175287 2 35 "GO:0051213" "dioxygenase activity" 0.999060610330543
