"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-112 0.801399303781881 5 142 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.998695227695063
-134 0.702238264404195 2 38 "GO:0015078" "proton transmembrane transporter activity" 0.998695227695063
-109 0.735376066393179 2 81 "GO:0015081" "sodium ion transmembrane transporter activity" 0.998695227695063
831 0.0117580505801742 2 18 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.54633791315982
896 0.0987526145028212 3 5 "GO:0015116;GO:1901682" "sulfate transmembrane transporter activity" 0.838787701027778
-340 0.841680832961412 2 21 "GO:0015171" "amino acid transmembrane transporter activity" 0.998695227695063
-1080 0.981392534486147 5 9 "GO:0015298;GO:0015297" "solute:cation antiporter activity" 0.998759242130588
-803 0.897007928295207 3 6 "GO:0015299" "solute:proton antiporter activity" 0.998695227695063
-42 0.67932748075281 3 323 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.998695227695063
114 0.293967052200452 2 55 "GO:0015370;GO:0015294;GO:0015293" "solute:cation symporter activity" 0.990414732323648
7 0.484894926494391 4 63 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 0.998695227695063
-1399 0.986206668367532 2 6 "GO:0015491" "cation:cation antiporter activity" 0.998759242130588
177 0.346627695906993 5 12 "GO:0015923" "mannosidase activity" 0.990414732323648
358 0.203219092414714 2 13 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 0.960990145424286
74 0.422252933788579 1 17 "GO:0016209;GO:0016684" "antioxidant activity" 0.998695227695063
79 0.142987061795323 2 484 "GO:0016491" "oxidoreductase activity" 0.905604877911014
371 0.194989655078471 2 13 "GO:0016500" "protein-hormone receptor activity" 0.960990145424286
-166 0.765045256340541 4 46 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.998695227695063
233 0.251394553144046 4 20 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.981797646738234
927 0.0912625644509026 4 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.838787701027778
239 0.204586402821249 3 29 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.960990145424286
974 0.0488569158484032 2 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.76120958326276
-32 0.522916882318662 2 8 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.998695227695063
-459 0.745568549204718 4 5 "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.998695227695063
180 0.322139239547625 3 16 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.990414732323648
160 0.318689541435479 3 21 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.990414732323648
34 0.480715334914667 2 5 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.998695227695063
542 0.059797639803042 2 20 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.761543868462709
98 0.247966367383048 2 120 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.981797646738234
254 0.244628714696293 2 18 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.981797646738234
48 0.449200330386016 2 17 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.998695227695063
-120 0.758169812877259 2 83 "GO:0016746" "transferase activity, transferring acyl groups" 0.998695227695063
-59 0.612151883327307 4 57 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 0.998695227695063
-443 0.738033216668897 2 5 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.998695227695063
-39 0.610304855579246 2 127 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.998695227695063
-177 0.82506331904115 4 68 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.998695227695063
-9 0.509734443318809 2 16 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.998695227695063
-403 0.793407240571575 2 10 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.998695227695063
-84 0.895674127312168 2 616 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.998695227695063
-376 0.765844381591694 4 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.998695227695063
-284 0.998759242130588 3 290 "GO:0016779;GO:0140097" "nucleotidyltransferase activity" 0.998759242130588
241 0.352412874975469 3 6 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.990414732323648
-313 0.673818121601512 3 5 "GO:0016783" "sulfurtransferase activity" 0.998695227695063
-52 0.707260643594873 3 279 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.998695227695063
-142 0.601802269431047 2 8 "GO:0016790" "thiolester hydrolase activity" 0.998695227695063
140 0.206163975834968 2 84 "GO:0016791" "phosphatase activity" 0.960990145424286
511 0.162329243428133 2 9 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.905604877911014
-143 0.704244312580442 2 34 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.998695227695063
46 0.461328481019271 2 11 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.998695227695063
-175 0.608447272995151 2 6 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.998695227695063
-728 0.892189815133748 3 7 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.998695227695063
-256 0.915758599789591 2 71 "GO:0016829" "lyase activity" 0.998695227695063
-358 0.869563989351663 2 24 "GO:0016830" "carbon-carbon lyase activity" 0.998695227695063
-167 0.665872220164128 2 16 "GO:0016831" "carboxy-lyase activity" 0.998695227695063
-425 0.817280294867142 2 11 "GO:0016836;GO:0016835" "hydro-lyase activity" 0.998695227695063
-163 0.623647477521574 2 9 "GO:0016840" "carbon-nitrogen lyase activity" 0.998695227695063
438 0.264409564523517 4 5 "GO:0016842" "amidine-lyase activity" 0.990414732323648
-174 0.690918395501614 2 20 "GO:0016849" "phosphorus-oxygen lyase activity" 0.998695227695063
-411 0.976442885807357 2 57 "GO:0016853" "isomerase activity" 0.998759242130588
-222 0.63679583956142 3 6 "GO:0016854" "racemase and epimerase activity" 0.998695227695063
191 0.364118332918598 4 8 "GO:0016861;GO:0016860" "intramolecular oxidoreductase activity" 0.992737718995045
-741 0.962527093757277 3 14 "GO:0016866" "intramolecular transferase activity" 0.998759242130588
-720 0.871563932422161 4 6 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 0.998695227695063
71 0.320760064371279 2 107 "GO:0016874" "ligase activity" 0.990414732323648
376 0.0396872474972859 2 53 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.76120958326276
435 0.0632423973809862 2 30 "GO:0016881" "acid-amino acid ligase activity" 0.761543868462709
746 0.0752764407551403 3 9 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.805736717712428
-21 0.571008009886156 5 188 "GO:0016887" "ATPase activity" 0.998695227695063
-759 0.901616142245573 2 7 "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 0.998695227695063
-344 0.83207272959653 6 19 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.998695227695063
938 0.0697645779107647 2 6 "GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.805736717712428
30 0.350362657578122 2 438 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.990414732323648
-780 0.907676745085887 5 7 "GO:0018024;GO:0016279;GO:0042054;GO:0016278" "histone-lysine N-methyltransferase activity" 0.998695227695063
-180 0.620049414157019 4 7 "GO:0019199" "transmembrane receptor protein kinase activity" 0.998695227695063
669 0.168173125332989 4 5 "GO:0019200" "carbohydrate kinase activity" 0.905604877911014
-465 0.8591956112498 4 13 "GO:0019205" "nucleobase-containing compound kinase activity" 0.998695227695063
-1168 0.995339847862865 3 12 "GO:0019207;GO:0019887" "kinase regulator activity" 0.998759242130588
-69 0.558430189726642 2 11 "GO:0019239" "deaminase activity" 0.998695227695063
-249 0.763163572751515 3 20 "GO:0019829;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.998695227695063
-2 0.504596020475076 2 75 "GO:0019842" "vitamin binding" 0.998695227695063
242 0.238393241258151 3 21 "GO:0019899" "enzyme binding" 0.981797646738234
-88 0.574318155779451 2 11 "GO:0019901;GO:0019900" "kinase binding" 0.998695227695063
559 0.170828438507458 3 7 "GO:0019904" "protein domain specific binding" 0.905604877911014
120 0.216898761593514 2 105 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.962527863310469
64 0.31866598211768 3 136 "GO:0022804" "active transmembrane transporter activity" 0.990414732323648
18 0.460750298693202 5 72 "GO:0022836" "gated channel activity" 0.998695227695063
33 0.419976170129955 2 93 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.998695227695063
-9 0.547936355877678 2 488 "GO:0022857;GO:0005215" "transporter activity" 0.998695227695063
-119 0.857996110305501 2 205 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.998695227695063
-35 0.520316901263605 6 5 "GO:0030145" "manganese ion binding" 0.998695227695063
8 0.48519545152104 4 56 "GO:0030170;GO:0070279" "pyridoxal phosphate binding" 0.998695227695063
-131 0.8278431647492 2 129 "GO:0030234;GO:0098772" "molecular function regulator" 0.998695227695063
156 0.106931163577576 2 159 "GO:0030246" "carbohydrate binding" 0.838787701027778
-20 0.520522051819851 3 16 "GO:0030247" "polysaccharide binding" 0.998695227695063
-261 0.851939381711849 2 39 "GO:0030414;GO:0004857;GO:0061134" "enzyme inhibitor activity" 0.998695227695063
1085 0.0593643721621861 2 5 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 0.761543868462709
166 0.235423348518238 4 46 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.981797646738234
222 0.303199208040305 3 13 "GO:0031406" "carboxylic acid binding" 0.990414732323648
240 0.312628091824816 2 10 "GO:0031418;GO:0043177;GO:0048029" "organic acid binding" 0.990414732323648
905 0.0404985913447941 2 9 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 0.76120958326276
-401 0.766852077567205 2 8 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.998695227695063
128 0.397612889764177 2 10 "GO:0033218" "amide binding" 0.998695227695063
-187 0.713762499659999 2 22 "GO:0035091" "phosphatidylinositol binding" 0.998695227695063
44 0.379581521611177 4 118 "GO:0042578" "phosphoric ester hydrolase activity" 0.998695227695063
-1410 0.978669812087752 2 5 "GO:0043395;GO:0043394" "heparan sulfate proteoglycan binding" 0.998759242130588
-216 0.915718884019228 5 100 "GO:0043565" "sequence-specific DNA binding" 0.998695227695063
152 0.339610202490033 2 18 "GO:0044877" "protein-containing complex binding" 0.990414732323648
-152 0.874078908105648 5 141 "GO:0046873" "metal ion transmembrane transporter activity" 0.998695227695063
-132 0.582693151421989 4 6 "GO:0046933;GO:0015252" "proton channel activity" 0.998695227695063
-191 0.772196547497073 5 37 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 0.998695227695063
78 0.45121495367454 6 6 "GO:0046961;GO:0009678;GO:0044769" "ATPase activity, coupled to transmembrane movement of ions, rotational mechanism" 0.998695227695063
-84 0.599320867278258 4 22 "GO:0046982" "protein heterodimerization activity" 0.998695227695063
-271 0.930487317557078 3 73 "GO:0046983" "protein dimerization activity" 0.998759242130588
70 0.431000005473577 3 15 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 0.998695227695063
555 0.142182154405079 -1 9 "GO:0048037" "obsolete cofactor binding" 0.905604877911014
12 0.479087886653511 3 46 "GO:0050660" "flavin adenine dinucleotide binding" 0.998695227695063
183 0.329730272638409 4 14 "GO:0050661" "NADP binding" 0.990414732323648
-308 0.785940526547025 -1 16 "GO:0050662" "obsolete coenzyme binding" 0.998695227695063
179 0.291169355271278 3 23 "GO:0051082" "unfolded protein binding" 0.990414732323648
426 0.0528823241162606 3 35 "GO:0051213" "dioxygenase activity" 0.761543868462709
