"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 8 8 "GO:0006614;GO:0045047;GO:0072599;GO:0070972" "SRP-dependent cotranslational protein targeting to membrane" 1
0 0.744625949684273 3 189 "GO:0006629" "lipid metabolic process" 1
0 0.265276125355443 2 26 "GO:0006631" "fatty acid metabolic process" 1
0 0.11193516212839 3 15 "GO:0006633;GO:0072330" "fatty acid biosynthetic process" 1
0 0.655144643564796 4 27 "GO:0006643" "membrane lipid metabolic process" 1
0 0.920496089142218 4 64 "GO:0006644" "phospholipid metabolic process" 1
0 1 3 14 "GO:0006661;GO:0046474;GO:0045017" "glycerolipid biosynthetic process" 1
0 0.423851680277415 2 14 "GO:0006665" "sphingolipid metabolic process" 1
0 0.178618126849619 2 5 "GO:0006672" "ceramide metabolic process" 1
0 1 2 5 "GO:0006694" "steroid biosynthetic process" 1
0 1 5 6 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042180;GO:0042181" "cellular ketone metabolic process" 1
0 1 2 15 "GO:0006749" "glutathione metabolic process" 1
0 1 5 8 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 1
0 1 3 7 "GO:0006767;GO:0006766" "vitamin metabolic process" 1
0 1 2 6 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 1
0 1 2 11 "GO:0006779;GO:0006778" "porphyrin-containing compound metabolic process" 1
0 1 3 5 "GO:0006783;GO:0042168" "heme biosynthetic process" 1
0 0.855707853267491 3 49 "GO:0006790" "sulfur compound metabolic process" 1
0 0.828726407947345 4 645 "GO:0006796" "phosphate-containing compound metabolic process" 1
0 0.904624848407694 2 632 "GO:0006811" "ion transport" 1
0 0.881517783352724 2 196 "GO:0006812" "cation transport" 1
0 0.365721687851274 2 33 "GO:0006813" "potassium ion transport" 1
0 1 2 46 "GO:0006814" "sodium ion transport" 1
0 0.15099566239409 3 35 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 1 2 5 "GO:0006817" "phosphate ion transport" 1
0 0.705187838113341 2 377 "GO:0006820;GO:0071702" "anion transport" 1
0 1 2 8 "GO:0006821" "chloride transport" 1
0 1 2 8 "GO:0006825" "copper ion transport" 1
0 1 8 6 "GO:0006826" "iron ion transport" 1
0 0.748688928479948 2 35 "GO:0006836" "neurotransmitter transport" 1
0 0.596098072785846 3 23 "GO:0006869" "lipid transport" 1
0 1 3 8 "GO:0006879;GO:0046916;GO:0055072" "cellular transition metal ion homeostasis" 1
0 0.505391000172133 3 251 "GO:0006886;GO:0046907;GO:0051641;GO:0051649" "cellular localization" 1
0 1 2 8 "GO:0006887;GO:0032940;GO:0046903;GO:0140352" "secretion by cell" 1
0 1 2 16 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 0.27014660313159 2 8 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 2 6 "GO:0006897" "endocytosis" 1
0 0.423851680277415 3 14 "GO:0006904;GO:0048278;GO:0140029;GO:0140056;GO:0022406" "vesicle docking" 1
0 0.367592609476993 4 56 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 1 2 6 "GO:0006914;GO:0061919" "autophagy" 1
0 0.221866666291215 2 23 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 1
0 0.648547424597349 2 198 "GO:0006950;GO:0050896" "response to stimulus" 1
0 1 2 12 "GO:0006955" "immune response" 1
0 0.400679928019237 3 13 "GO:0006979" "response to oxidative stress" 1
0 0.370931178130915 3 152 "GO:0006996" "organelle organization" 1
0 0.430636914392094 5 62 "GO:0007010" "cytoskeleton organization" 1
0 0.37658063109279 4 12 "GO:0007015;GO:0097435" "supramolecular fiber organization" 1
0 0.693373024578842 2 235 "GO:0007017" "microtubule-based process" 1
0 0.24832621204505 3 155 "GO:0007018;GO:0006928" "movement of cell or subcellular component" 1
0 1 2 6 "GO:0007031" "peroxisome organization" 1
0 0.0992932010724796 2 29 "GO:0007049" "cell cycle" 1
0 1 8 11 "GO:0007076;GO:0030261;GO:0006323" "chromosome condensation" 1
0 1 3 5 "GO:0007088;GO:0051783" "regulation of mitotic nuclear division" 1
0 1 3 7 "GO:0007093;GO:0045930;GO:1901991;GO:1901988" "negative regulation of mitotic cell cycle" 1
0 0.655144643564796 2 27 "GO:0007154" "cell communication" 1
0 0.991531958955913 2 120 "GO:0007155;GO:0022610" "cell adhesion" 1
0 1 4 24 "GO:0007156;GO:0098742;GO:0098609" "cell-cell adhesion via plasma-membrane adhesion molecules" 1
0 0.507954082953426 3 18 "GO:0007160;GO:0031589" "cell-matrix adhesion" 1
0 0.00117332836419522 3 112 "GO:0007166" "cell surface receptor signaling pathway" 0.157617110256891
0 0.0451168889978737 4 21 "GO:0007167" "enzyme linked receptor protein signaling pathway" 1
0 0.325450124813543 2 10 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 1
0 0.0647830109541151 2 11 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 1 6 6 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 1
0 0.939021175643861 3 258 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 1 2 8 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 1
0 0.569528428914682 5 49 "GO:0007218" "neuropeptide signaling pathway" 1
0 0.27014660313159 2 8 "GO:0007224" "smoothened signaling pathway" 1
0 0.483466993345999 2 144 "GO:0007264" "small GTPase mediated signal transduction" 1
0 1 2 9 "GO:0007267;GO:0023052" "cell-cell signaling" 1
0 1 3 6 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "chemical synaptic transmission" 1
0 0.612605199010636 2 53 "GO:0007275;GO:0032501;GO:0048856" "multicellular organismal process" 1
0 1 5 14 "GO:0007346;GO:1901990;GO:1901987" "regulation of mitotic cell cycle" 1
0 0.758443011164516 2 36 "GO:0008033" "tRNA processing" 1
0 1 2 9 "GO:0008202" "steroid metabolic process" 1
0 1 4 5 "GO:0008203;GO:0016125" "sterol metabolic process" 1
0 1 3 7 "GO:0008272;GO:0072348" "sulfate transport" 1
0 1 3 12 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 1
0 0.688752556592593 2 61 "GO:0008610" "lipid biosynthetic process" 1
0 1 2 6 "GO:0008643" "carbohydrate transport" 1
0 0.748688928479948 2 35 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1
0 1 2 24 "GO:0008654" "phospholipid biosynthetic process" 1
0 0.672084447344572 2 558 "GO:0009059;GO:0034645" "macromolecule biosynthetic process" 1
0 0.655144643564796 3 27 "GO:0009063;GO:0046395;GO:1901606;GO:0016054" "carboxylic acid catabolic process" 1
0 0.178618126849619 5 5 "GO:0009065" "glutamine family amino acid catabolic process" 1
0 1 2 12 "GO:0009067;GO:0009066" "aspartate family amino acid metabolic process" 1
0 0.446131431573774 2 15 "GO:0009069" "serine family amino acid metabolic process" 1
0 1 2 13 "GO:0009072" "aromatic amino acid family metabolic process" 1
0 1 2 6 "GO:0009074;GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042430;GO:0042402;GO:0042436;GO:0009310" "aromatic amino acid family catabolic process" 1
0 0.294262161655139 3 28 "GO:0009084;GO:0009064" "glutamine family amino acid metabolic process" 1
0 1 5 10 "GO:0009086;GO:0000097;GO:0006555" "methionine metabolic process" 1
0 0.210331158639667 3 6 "GO:0009100" "glycoprotein metabolic process" 1
0 0.37658063109279 5 12 "GO:0009112" "nucleobase metabolic process" 1
0 0.579827142068688 4 22 "GO:0009116;GO:1901657" "nucleoside metabolic process" 1
0 0.976898846019173 2 143 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 1
0 1 3 15 "GO:0009124;GO:0009123" "nucleoside monophosphate metabolic process" 1
0 1 4 6 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate biosynthetic process" 1
0 0.681360888360795 2 29 "GO:0009132" "nucleoside diphosphate metabolic process" 1
0 0.934844907462906 3 69 "GO:0009150;GO:0006163;GO:0009259;GO:0019693;GO:0072521" "purine-containing compound metabolic process" 1
0 0.855707853267491 3 49 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 1
0 1 4 10 "GO:0009156;GO:0009161" "ribonucleoside monophosphate biosynthetic process" 1
0 1 2 5 "GO:0009162" "deoxyribonucleoside monophosphate metabolic process" 1
0 0.956264491215647 3 79 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 1
0 1 2 20 "GO:0009166;GO:1901292;GO:0046434" "organophosphate catabolic process" 1
0 1 5 6 "GO:0009168;GO:0009127;GO:0009167;GO:0009126" "purine nucleoside monophosphate biosynthetic process" 1
0 1 2 8 "GO:0009186" "deoxyribonucleoside diphosphate metabolic process" 1
0 1 3 18 "GO:0009187;GO:0009190" "cyclic nucleotide metabolic process" 1
0 1 4 22 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009141;GO:0009199" "nucleoside triphosphate metabolic process" 1
0 1 4 7 "GO:0009219;GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 1
0 1 4 10 "GO:0009220;GO:0009218" "pyrimidine ribonucleotide biosynthetic process" 1
0 1 4 5 "GO:0009221;GO:0009265;GO:0009263;GO:0046385" "pyrimidine deoxyribonucleotide biosynthetic process" 1
0 1 4 5 "GO:0009225" "nucleotide-sugar metabolic process" 1
0 1 3 11 "GO:0009396;GO:0006760" "folic acid-containing compound metabolic process" 1
0 1 3 11 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "pyridine nucleotide metabolic process" 1
0 1 6 37 "GO:0009451" "RNA modification" 1
0 0.507954082953426 2 18 "GO:0009607" "response to biotic stimulus" 1
0 1 2 7 "GO:0009628" "response to abiotic stimulus" 1
0 0.611741663026702 2 24 "GO:0009892;GO:0010605;GO:0010629" "negative regulation of metabolic process" 1
0 1 2 5 "GO:0009894" "regulation of catabolic process" 1
0 0.788446831014649 2 107 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 1
0 1 2 18 "GO:0010564" "regulation of cell cycle process" 1
0 0.507954082953426 5 18 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of metabolic process" 1
0 0.325450124813543 6 10 "GO:0010639;GO:0051129;GO:0010948" "negative regulation of cell cycle process" 1
0 0.210331158639667 4 6 "GO:0010970;GO:0030705;GO:0099111" "cytoskeleton-dependent intracellular transport" 1
0 1 5 183 "GO:0015074" "DNA integration" 1
0 0.894315852609275 2 97 "GO:0015672" "monovalent inorganic cation transport" 1
0 1 2 20 "GO:0015698" "inorganic anion transport" 1
0 1 6 7 "GO:0015914;GO:0015748" "phospholipid transport" 1
0 1 4 6 "GO:0015936" "coenzyme A metabolic process" 1
0 1 2 14 "GO:0015986;GO:0006754;GO:0015985;GO:1902600" "ATP biosynthetic process" 1
0 0.596098072785846 2 23 "GO:0016042" "lipid catabolic process" 1
0 0.0279724913474209 2 329 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 1
0 1 2 6 "GO:0016050" "vesicle organization" 1
0 1 2 43 "GO:0016051" "carbohydrate biosynthetic process" 1
0 1 2 20 "GO:0016052" "carbohydrate catabolic process" 1
0 0.000787106794009191 4 20 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 0.157617110256891
0 0.993946379864058 2 348 "GO:0016070" "RNA metabolic process" 1
0 1 2 5 "GO:0016180;GO:0016073" "snRNA processing" 1
0 0.358713017245118 2 126 "GO:0016192" "vesicle-mediated transport" 1
0 0.27014660313159 2 8 "GO:0016197" "endosomal transport" 1
0 1 4 11 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 1
0 0.776834870363649 2 38 "GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.179158062369587 2 20 "GO:0016570;GO:0016569" "histone modification" 1
0 1 5 6 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "internal protein amino acid acetylation" 1
0 1 4 8 "GO:0017038" "protein import" 1
0 1 3 7 "GO:0018149" "peptide cross-linking" 1
0 0.25077370171095 3 25 "GO:0018193" "peptidyl-amino acid modification" 1
0 0.11193516212839 4 15 "GO:0018205" "peptidyl-lysine modification" 1
0 0.611741663026702 2 24 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 1
0 1 2 7 "GO:0019319;GO:0046364" "hexose biosynthetic process" 1
0 1 4 42 "GO:0019439;GO:1901361;GO:0044270;GO:0046700" "cellular nitrogen compound catabolic process" 1
0 0.965451929079812 3 210 "GO:0019637" "organophosphate metabolic process" 1
0 1 2 17 "GO:0019751" "polyol metabolic process" 1
0 0.824798797603496 5 209 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 1
0 0.767820157578119 2 37 "GO:0022402" "cell cycle process" 1
0 0.178618126849619 1 5 "GO:0022414" "reproductive process" 1
0 0.670650850595604 2 146 "GO:0022607" "cellular component assembly" 1
0 1 3 6 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 1
0 1 4 12 "GO:0022900" "electron transport chain" 1
0 1 2 7 "GO:0022904" "respiratory electron transport chain" 1
0 0.658687772414086 4 144 "GO:0030001" "metal ion transport" 1
0 0.562903832135606 2 21 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 1
0 1 4 7 "GO:0030071;GO:0010965;GO:1902099;GO:1905818;GO:0051983;GO:0033045;GO:0033044" "regulation of mitotic sister chromatid separation" 1
0 0.178618126849619 3 5 "GO:0030149;GO:0046466" "membrane lipid catabolic process" 1
0 1 3 5 "GO:0030154" "cell differentiation" 1
0 0.545302109632321 2 20 "GO:0030163" "protein catabolic process" 1
0 1 2 9 "GO:0030203" "glycosaminoglycan metabolic process" 1
0 0.705592480415067 2 31 "GO:0030258" "lipid modification" 1
0 0.0121582265605145 5 13 "GO:0030833;GO:0008064;GO:0032271;GO:1902903;GO:0030832;GO:0110053;GO:0043254;GO:0032535;GO:0032956;GO:0044087;GO:0090066;GO:0032970" "regulation of actin cytoskeleton organization" 0.816627550647891
0 0.446131431573774 2 15 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 1
0 0.0200529678993792 4 6 "GO:0031503" "protein-containing complex localization" 1
0 1 5 8 "GO:0031929" "TOR signaling" 1
0 0.325450124813543 4 10 "GO:0032012" "regulation of ARF protein signal transduction" 1
0 0.7385428293192 5 34 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 1
0 0.178618126849619 3 5 "GO:0032270;GO:0051247" "positive regulation of cellular protein metabolic process" 1
0 0.713975737411736 1 64 "GO:0032502" "developmental process" 1
0 0.938900555509331 2 114 "GO:0032774" "RNA biosynthetic process" 1
0 0.510997006943057 2 44 "GO:0032787" "monocarboxylic acid metabolic process" 1
0 1 2 6 "GO:0032886" "regulation of microtubule-based process" 1
0 1 3 16 "GO:0033014;GO:0033013" "tetrapyrrole metabolic process" 1
0 0.132896956245419 3 33 "GO:0033043;GO:0051128" "regulation of cellular component organization" 1
0 1 2 11 "GO:0033692;GO:0000271;GO:0034637" "cellular carbohydrate biosynthetic process" 1
0 1 3 10 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 1
0 1 4 5 "GO:0034030;GO:0034033;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 1
0 0.510610789484824 3 96 "GO:0034220" "ion transmembrane transport" 1
0 1 2 30 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 1
0 0.679949621116435 2 60 "GO:0034470" "ncRNA processing" 1
0 0.705592480415067 3 31 "GO:0034613;GO:0070727" "cellular macromolecule localization" 1
0 0.442923900427435 5 113 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 1
0 0.999996698318797 4 490 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 1
0 1 3 30 "GO:0034655" "nucleobase-containing compound catabolic process" 1
0 0.210331158639667 6 6 "GO:0034968;GO:0016571;GO:0018022" "histone lysine methylation" 1
0 0.855707853267491 4 49 "GO:0035023;GO:0046578" "regulation of Ras protein signal transduction" 1
0 0.835603227258929 3 273 "GO:0035556" "intracellular signal transduction" 1
0 0.655144643564796 5 27 "GO:0038032;GO:0023021;GO:0045744;GO:0009968;GO:0008277;GO:0010648;GO:0023057;GO:0048585" "negative regulation of cell communication" 1
0 0.210331158639667 1 6 "GO:0040007" "growth" 1
0 0.27014660313159 1 8 "GO:0040011" "locomotion" 1
0 0.178618126849619 3 5 "GO:0042147;GO:0016482" "cytosolic transport" 1
0 1 2 6 "GO:0042221" "response to chemical" 1
0 0.526994907269184 4 19 "GO:0042254;GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 1
0 1 4 29 "GO:0042398;GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 6 13 "GO:0042455;GO:0009119;GO:0009163;GO:1901659;GO:0046128;GO:0042278;GO:0046129;GO:0042451" "nucleoside biosynthetic process" 1
0 1 2 15 "GO:0042559;GO:0042558" "pteridine-containing compound metabolic process" 1
0 0.0832489991099248 3 98 "GO:0042592;GO:0065008" "regulation of biological quality" 1
0 0.641242229523902 3 26 "GO:0042981;GO:0043067;GO:0010941" "regulation of apoptotic process" 1
0 1 2 6 "GO:0043087" "regulation of GTPase activity" 1
0 1 3 8 "GO:0043094" "cellular metabolic compound salvage" 1
0 0.210331158639667 3 6 "GO:0043161;GO:0010498" "proteasome-mediated ubiquitin-dependent protein catabolic process" 1
0 0.681360888360795 4 29 "GO:0043401;GO:0009755" "steroid hormone mediated signaling pathway" 1
0 0.229732073842937 3 43 "GO:0043414;GO:0032259" "methylation" 1
0 1 3 8 "GO:0043543" "protein acylation" 1
0 0.00261399529154969 3 173 "GO:0043604;GO:0043603;GO:0006412;GO:0043043;GO:0006518" "cellular amide metabolic process" 0.263360025623631
0 1 2 5 "GO:0043605" "cellular amide catabolic process" 1
0 0.400679928019237 6 13 "GO:0043648" "dicarboxylic acid metabolic process" 1
0 0.298340555361605 2 9 "GO:0044093;GO:0043085" "positive regulation of molecular function" 1
0 0.298340555361605 2 9 "GO:0044242" "cellular lipid catabolic process" 1
0 0.969103032224964 3 214 "GO:0044248;GO:1901575;GO:0009056" "catabolic process" 1
0 0.705532247987729 3 123 "GO:0044255" "cellular lipid metabolic process" 1
0 0.776834870363649 2 38 "GO:0044262" "cellular carbohydrate metabolic process" 1
0 1 2 16 "GO:0044264;GO:0005976" "cellular polysaccharide metabolic process" 1
0 0.946432331285149 4 118 "GO:0044265;GO:0009057" "macromolecule catabolic process" 1
0 0.933982954282039 2 627 "GO:0044271" "cellular nitrogen compound biosynthetic process" 1
0 1 3 22 "GO:0044272" "sulfur compound biosynthetic process" 1
0 1 2 6 "GO:0044275" "cellular carbohydrate catabolic process" 1
0 0.956839454871162 2 405 "GO:0044281" "small molecule metabolic process" 1
0 0.748688928479948 3 35 "GO:0044282" "small molecule catabolic process" 1
0 0.772028853843014 2 104 "GO:0044283" "small molecule biosynthetic process" 1
0 1 1 18 "GO:0044419;GO:0051607;GO:0002252;GO:0009615;GO:0140546;GO:0051707;GO:0043207;GO:0009605;GO:0098542;GO:0006952" "defense response" 1
0 1 2 5 "GO:0044743" "protein transmembrane import into intracellular organelle" 1
