"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.029175883926179 5 9 "GO:0003951;GO:0004143" "NAD+ kinase activity" 0.22037103816582
0 1 2 10 "GO:0003993" "acid phosphatase activity" 1
0 0.838433338501142 3 22 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 4 5 "GO:0004075" "biotin carboxylase activity" 1
0 1 2 5 "GO:0004089" "carbonate dehydratase activity" 1
0 1 3 13 "GO:0004104" "cholinesterase activity" 1
0 0.00340840052191445 2 14 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.0526079210991143
0 1 3 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 1
0 0.868487612514274 3 367 "GO:0004175" "endopeptidase activity" 1
0 0.0762620753835743 5 6 "GO:0004176" "ATP-dependent peptidase activity" 0.416508257864137
0 1 2 9 "GO:0004177" "aminopeptidase activity" 1
0 1 3 7 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 0.996168229951915 2 67 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 0.966642557994607 2 41 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 0.439844476445535 2 7 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.674559267819542 2 112 "GO:0004222" "metalloendopeptidase activity" 1
0 0.277973353125097 2 147 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.948851349609706
0 1 2 12 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 1
0 0.0536147448227486 3 5 "GO:0004322;GO:0016724;GO:0016722" "ferroxidase activity" 0.322597193425013
0 1 2 9 "GO:0004326" "tetrahydrofolylpolyglutamate synthase activity" 1
0 0.48437051965997 4 8 "GO:0004348" "glucosylceramidase activity" 1
0 1 6 6 "GO:0004356;GO:0016211;GO:0016880" "glutamate-ammonia ligase activity" 1
0 0.040855628123398 2 17 "GO:0004383;GO:0009975" "cyclase activity" 0.290074959676126
0 0.958677595219727 2 133 "GO:0004386" "helicase activity" 1
0 0.439844476445535 4 7 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 1
0 0.976079214368804 2 45 "GO:0004497" "monooxygenase activity" 1
0 1 2 17 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 1 2 5 "GO:0004514" "nicotinate-nucleotide diphosphorylase (carboxylating) activity" 1
0 0.907557027484158 2 100 "GO:0004518" "nuclease activity" 1
0 0.782044818244976 2 51 "GO:0004519" "endonuclease activity" 1
0 0.809280642257886 4 20 "GO:0004520;GO:0004536;GO:0016888" "deoxyribonuclease activity" 1
0 0.755414248520818 2 17 "GO:0004521" "endoribonuclease activity" 1
0 1 2 6 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 1
0 0.804417584645369 2 37 "GO:0004527" "exonuclease activity" 1
0 0.319137373658302 2 25 "GO:0004540" "ribonuclease activity" 0.994418438443963
0 0.3389426226809 4 5 "GO:0004549" "tRNA-specific ribonuclease activity" 0.994418438443963
0 0.525361338230894 2 9 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 0.912263561958983 3 133 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 0.505685784218244 2 21 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 5 5 "GO:0004560;GO:0015928" "alpha-L-fucosidase activity" 1
0 0.21570486910808 4 11 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.781379882993555
0 1 2 5 "GO:0004576" "oligosaccharyl transferase activity" 1
0 0.755414248520818 3 17 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 0.430071802091457 2 30 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 2 16 "GO:0004623" "phospholipase A2 activity" 1
0 0.3389426226809 2 5 "GO:0004645" "1,4-alpha-oligoglucan phosphorylase activity" 0.994418438443963
0 0.391478732140366 2 6 "GO:0004659" "prenyltransferase activity" 1
0 7.05112653857322e-05 3 478 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.0028206186511538
0 0.0467473203879032 2 211 "GO:0004674" "protein serine/threonine kinase activity" 0.319140360340493
0 1 -1 5 "GO:0004702" "obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity" 1
0 1 3 5 "GO:0004707" "MAP kinase activity" 1
0 8.8854460845542e-05 2 43 "GO:0004713" "protein tyrosine kinase activity" 0.00308263380291991
0 0.000561240939798707 2 10 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 0.0153261948945032
0 1 4 8 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.220895499122344 3 95 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 0.792100022105375
0 1 2 6 "GO:0004792" "thiosulfate sulfurtransferase activity" 1
0 1 4 5 "GO:0004799;GO:0042083" "thymidylate synthase activity" 1
0 0.190625358090977 3 49 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.719914916194647
0 0.3389426226809 3 5 "GO:0004813" "alanine-tRNA ligase activity" 0.994418438443963
0 1 5 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 1
0 0.00542775062220314 3 83 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.0688161239600755
0 0.391478732140366 3 6 "GO:0004843;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 1
0 0.0017114240300628 2 58 "GO:0004866;GO:0030414;GO:0061135;GO:0004857;GO:0061134" "enzyme inhibitor activity" 0.0354145018183265
0 0.0493349551180577 3 18 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.322597193425013
0 0.0133460310583399 -1 57 "GO:0004871" "obsolete signal transducer activity" 0.13160669515863
0 0.999042219406489 2 1120 "GO:0004930;GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 1
0 1 4 28 "GO:0004950;GO:0001637;GO:0004896;GO:0140375" "G protein-coupled chemoattractant receptor activity" 1
0 1 4 9 "GO:0004952" "dopamine neurotransmitter receptor activity" 1
0 0.080048624986296 2 21 "GO:0004965;GO:0016917" "GABA receptor activity" 0.424138236867688
0 0.21570486910808 5 11 "GO:0004970;GO:0008066;GO:0022824;GO:0022835;GO:0005234;GO:0005231" "transmitter-gated channel activity" 0.781379882993555
0 0.70081256032721 3 30 "GO:0004983;GO:0008188" "neuropeptide receptor activity" 1
0 0.537071128788785 2 341 "GO:0005044;GO:0038024" "scavenger receptor activity" 1
0 0.00945115329557774 2 31 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.0986811594097088
0 0.687027997071833 3 58 "GO:0005102" "signaling receptor binding" 1
0 0.774875489842033 2 18 "GO:0005125" "cytokine activity" 1
0 1 2 5 "GO:0005126" "cytokine receptor binding" 1
0 0.444923294366803 1 178 "GO:0005198" "structural molecule activity" 1
0 1 2 34 "GO:0005200" "structural constituent of cytoskeleton" 1
0 3.26066612946237e-05 2 18 "GO:0005201" "extracellular matrix structural constituent" 0.0019292274599319
0 6.00257016527562e-07 1 709 "GO:0005215" "transporter activity" 0.000106545620433642
0 5.14729828573407e-05 2 202 "GO:0005216;GO:0015267;GO:0022803" "ion channel activity" 0.00261041555919371
0 0.3389426226809 6 5 "GO:0005227;GO:0022839" "ion gated channel activity" 0.994418438443963
0 0.00572725972874243 6 75 "GO:0005230;GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.0701095587483987
0 0.105713043781995 5 32 "GO:0005244;GO:0022832" "voltage-gated channel activity" 0.500375073901443
0 0.0536147448227486 3 5 "GO:0005245" "voltage-gated calcium channel activity" 0.322597193425013
0 1 5 9 "GO:0005247;GO:0005254;GO:0015108" "chloride transmembrane transporter activity" 1
0 0.02639485100493 2 22 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 0.216519477881541
0 0.019299033161626 2 87 "GO:0005261" "cation channel activity" 0.175670686471211
0 0.180395044096561 3 38 "GO:0005262;GO:0015085;GO:0072509" "calcium ion transmembrane transporter activity" 0.703738908288782
0 0.229254114936442 6 31 "GO:0005267;GO:0015079" "potassium channel activity" 0.809830507083923
0 0.00234279158370907 6 13 "GO:0005272" "sodium channel activity" 0.0437732111693011
0 1 2 5 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 0.53386369697218 2 35 "GO:0005319" "lipid transporter activity" 1
0 0.028194659601783 2 30 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 0.217589220839847
0 0.629816766497697 2 12 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 1 3 5 "GO:0005351;GO:0005402;GO:0015295;GO:0015144" "carbohydrate:proton symporter activity" 1
0 0.48437051965997 3 8 "GO:0005415" "nucleoside:sodium symporter activity" 1
0 0.3389426226809 4 5 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 0.994418438443963
0 0.998537379799372 4 232 "GO:0005506;GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
0 0.132309834665423 4 25 "GO:0005507" "copper ion binding" 0.572804772027136
0 6.50015231451037e-08 3 590 "GO:0005509" "calcium ion binding" 2.30755407165118e-05
0 0.0762620753835743 2 6 "GO:0005516" "calmodulin binding" 0.416508257864137
0 7.15086418602371e-05 5 1337 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367" "carbohydrate derivative binding" 0.0028206186511538
0 0.755145484707814 3 272 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "nucleoside binding" 1
0 0.3389426226809 2 5 "GO:0005539" "glycosaminoglycan binding" 0.994418438443963
0 0.00626265432835048 3 36 "GO:0005543" "phospholipid binding" 0.074108076218814
0 0.525361338230894 2 9 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 0.0702171398413344 2 65 "GO:0008017;GO:0015631" "tubulin binding" 0.402049752317318
0 0.167523728305161 2 18 "GO:0008047;GO:0005096" "enzyme activator activity" 0.660788039425913
0 0.597836534907961 3 11 "GO:0008061" "chitin binding" 1
0 0.452413830185595 2 19 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 1
0 0.026836216976867 2 46 "GO:0008081" "phosphoric diester hydrolase activity" 0.216519477881541
0 1 4 12 "GO:0008083" "growth factor activity" 1
0 0.0494190519996286 2 119 "GO:0008092" "cytoskeletal protein binding" 0.322597193425013
0 0.629816766497697 2 12 "GO:0008094" "DNA-dependent ATPase activity" 1
0 0.923445255532105 2 31 "GO:0008135;GO:0090079;GO:0045182" "translation factor activity, RNA binding" 1
0 0.563097292562517 4 10 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NAD(P)H dehydrogenase (quinone) activity" 1
0 0.555469504500943 3 23 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 0.984758639457699 2 170 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.2437078437524 2 120 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.848198867961784
0 0.10468381852878 3 23 "GO:0008170" "N-methyltransferase activity" 0.500375073901443
0 0.711306742033699 3 15 "GO:0008172" "S-methyltransferase activity" 1
0 1 3 16 "GO:0008173" "RNA methyltransferase activity" 1
0 1 2 5 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.597836534907961 3 11 "GO:0008191" "metalloendopeptidase inhibitor activity" 1
0 0.555469504500943 3 23 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 2 5 "GO:0008199" "ferric iron binding" 1
0 0.951605373180583 2 519 "GO:0008233" "peptidase activity" 1
0 0.967722846952065 2 64 "GO:0008234" "cysteine-type peptidase activity" 1
0 0.974005263234676 3 44 "GO:0008235;GO:0004180;GO:0004181" "metalloexopeptidase activity" 1
0 0.87180551405932 2 198 "GO:0008237" "metallopeptidase activity" 1
0 0.996756591494702 2 69 "GO:0008238" "exopeptidase activity" 1
0 1 3 16 "GO:0008241" "peptidyl-dipeptidase activity" 1
0 0.525361338230894 2 9 "GO:0008242" "omega peptidase activity" 1
0 0.866975730062391 4 1278 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 0.111009248292049 3 15 "GO:0008276" "protein methyltransferase activity" 0.518530041364176
0 0.0673327187569112 2 55 "GO:0008289" "lipid binding" 0.391854346863991
0 1 3 11 "GO:0008308;GO:0005253" "anion channel activity" 1
0 0.3389426226809 5 5 "GO:0008312" "7S RNA binding" 0.994418438443963
0 0.0830053423689131 4 48 "GO:0008373" "sialyltransferase activity" 0.433336713837708
0 0.48437051965997 5 8 "GO:0008374" "O-acyltransferase activity" 1
0 0.755414248520818 5 17 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.984217751309939 2 50 "GO:0008378" "galactosyltransferase activity" 1
0 0.838433338501142 4 22 "GO:0008408" "3'-5' exonuclease activity" 1
0 1 5 37 "GO:0008417" "fucosyltransferase activity" 1
0 1 2 6 "GO:0008440;GO:0051766" "inositol trisphosphate kinase activity" 1
0 0.597836534907961 3 11 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 0.608691520344498 2 39 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 0.916818004134993 5 30 "GO:0008508;GO:0015125;GO:0140161;GO:0008028;GO:1901618;GO:0005343;GO:0015355" "organic acid:sodium symporter activity" 1
0 0.872143418579188 2 124 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.10128426630935 6 7 "GO:0008519" "ammonium transmembrane transporter activity" 0.499387701941934
0 0.969907130716669 3 65 "GO:0008528;GO:0001653" "G protein-coupled peptide receptor activity" 1
0 0.0265811602472246 -1 15 "GO:0008565" "obsolete protein transporter activity" 0.216519477881541
0 0.0536147448227486 2 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.322597193425013
0 0.3389426226809 2 5 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.994418438443963
0 0.190625358090977 5 49 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.719914916194647
0 0.0392688584777291 3 10 "GO:0008762" "UDP-N-acetylmuramate dehydrogenase activity" 0.284498872644772
0 1 2 7 "GO:0008812" "choline dehydrogenase activity" 1
0 1 2 11 "GO:0008898" "S-adenosylmethionine-homocysteine S-methyltransferase activity" 1
0 0.838109870974349 2 40 "GO:0009055" "electron transfer activity" 1
0 0.659256855804105 2 13 "GO:0009982" "pseudouridine synthase activity" 1
0 0.718000462221634 4 31 "GO:0010181" "FMN binding" 1
0 1 2 12 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 1
0 0.00504336465452793 2 173 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.0688161239600755
0 0.536384018393932 2 48 "GO:0015078" "proton transmembrane transporter activity" 1
0 0.531028364993103 2 22 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 0.525361338230894 3 9 "GO:0015116;GO:1901682" "sulfur compound transmembrane transporter activity" 1
0 0.758409048970709 3 49 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 0.0941236306830837 5 14 "GO:0015298;GO:0015297" "solute:cation antiporter activity" 0.484259259311518
0 0.156443971092576 4 9 "GO:0015299" "solute:proton antiporter activity" 0.631109201566642
0 1.24096482761725e-05 2 549 "GO:0015318;GO:0015075;GO:0022857" "transmembrane transporter activity" 0.000881085027608248
0 0.00762935228165004 2 95 "GO:0015370;GO:0015081;GO:0015294;GO:0015293" "sodium ion transmembrane transporter activity" 0.0873683890317988
0 0.0278186939526712 2 82 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 0.217589220839847
0 0.156443971092576 2 9 "GO:0015491" "cation:cation antiporter activity" 0.631109201566642
0 1 4 5 "GO:0015926" "glucosidase activity" 1
0 1 2 5 "GO:0015929" "hexosaminidase activity" 1
0 0.755414248520818 4 17 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 1
0 0.863134590463525 1 24 "GO:0016209" "antioxidant activity" 1
0 1 5 5 "GO:0016307" "phosphatidylinositol phosphate kinase activity" 1
0 1 3 6 "GO:0016433;GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 1
0 0.992591214201808 2 745 "GO:0016491" "oxidoreductase activity" 1
0 0.080048624986296 2 21 "GO:0016500" "protein-hormone receptor activity" 0.424138236867688
0 1 2 5 "GO:0016615" "malate dehydrogenase activity" 1
0 0.346488529331329 2 72 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 1
0 0.774875489842033 2 18 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 1
0 1 3 9 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 1
0 0.745835340376216 2 48 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 0.563097292562517 3 10 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 1
0 1 2 9 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 1
0 1 2 9 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 1
0 1 2 5 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 1
0 0.863134590463525 2 24 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 1
0 1 2 25 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 1
0 1 3 5 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 1
0 1 2 6 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 1
0 0.3389426226809 2 5 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.994418438443963
0 0.430071802091457 3 30 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 1
0 0.10468381852878 3 23 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.500375073901443
0 0.874032346389406 2 25 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 1
0 0.75023133530788 2 1846 "GO:0016740" "transferase activity" 1
0 1 4 5 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 1
0 0.810990146111894 2 114 "GO:0016746" "transferase activity, transferring acyl groups" 1
0 0.457153948343583 4 68 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 1
0 1 3 9 "GO:0016755" "transferase activity, transferring amino-acyl groups" 1
0 0.937269600775634 2 308 "GO:0016757" "transferase activity, transferring glycosyl groups" 1
0 0.993081437132007 4 203 "GO:0016758" "transferase activity, transferring hexosyl groups" 1
0 0.6232564053279 3 26 "GO:0016763" "transferase activity, transferring pentosyl groups" 1
0 0.306937705510428 3 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.994418438443963
0 0.665921971340649 2 1021 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 1
0 0.39601209964295 4 17 "GO:0016776;GO:0019205" "nucleobase-containing compound kinase activity" 1
0 1 4 7 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 1
0 0.597836534907961 2 11 "GO:0016783" "sulfurtransferase activity" 1
0 0.67864368836689 2 1869 "GO:0016787" "hydrolase activity" 1
0 0.302067994020411 2 413 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.994418438443963
0 1 2 12 "GO:0016790" "thiolester hydrolase activity" 1
0 0.317584770786247 2 128 "GO:0016791" "phosphatase activity" 0.994418438443963
0 0.0762620753835743 4 6 "GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.416508257864137
0 0.597836534907961 3 11 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 1
0 0.897186342879158 2 47 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 1
0 1 2 17 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 1
0 0.3389426226809 2 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.994418438443963
0 1 3 6 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 1
0 0.563097292562517 2 10 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 1
0 0.121469578584844 2 104 "GO:0016829" "lyase activity" 0.555939238358762
0 0.53386369697218 2 35 "GO:0016830;GO:0016831" "carbon-carbon lyase activity" 1
0 1 2 18 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 0.128162173944488 2 8 "GO:0016840" "carbon-nitrogen lyase activity" 0.565144860690936
0 0.0183405896754848 2 35 "GO:0016849" "phosphorus-oxygen lyase activity" 0.171339719336766
0 0.333275348843685 2 71 "GO:0016853" "isomerase activity" 0.994418438443963
0 1 2 11 "GO:0016861;GO:0016860" "intramolecular oxidoreductase activity" 1
0 0.531028364993103 3 22 "GO:0016866" "intramolecular transferase activity" 1
0 0.439844476445535 2 7 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 1
0 0.653805576112271 2 150 "GO:0016874" "ligase activity" 1
0 0.48437051965997 3 8 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 1
0 0.953310301389658 3 78 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 0.848117410766733 4 41 "GO:0016881" "acid-amino acid ligase activity" 1
0 0.755414248520818 2 17 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 1
0 1 3 5 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 1
0 0.0105306980093631 6 264 "GO:0016887" "ATPase activity" 0.10681136552354
0 1 5 10 "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 1
0 0.884063384031867 3 26 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 1
0 0.439844476445535 3 7 "GO:0016894;GO:0016892" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 1
0 0.893296555248538 2 27 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 1 4 10 "GO:0016907;GO:0008227;GO:0015464;GO:0099528" "G protein-coupled amine receptor activity" 1
0 0.0231458086301254 2 619 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.205419051592363
0 1 3 6 "GO:0017153;GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 0.10128426630935 6 7 "GO:0017174" "glycine N-methyltransferase activity" 0.499387701941934
0 0.156443971092576 4 9 "GO:0018024;GO:0016279;GO:0042054;GO:0016278" "protein-lysine N-methyltransferase activity" 0.631109201566642
0 0.00340840052191445 2 14 "GO:0019199" "transmembrane receptor protein kinase activity" 0.0526079210991143
0 0.439844476445535 5 7 "GO:0019200" "carbohydrate kinase activity" 1
0 0.711306742033699 2 15 "GO:0019239" "deaminase activity" 1
0 1 3 5 "GO:0019825" "oxygen binding" 1
0 0.531028364993103 5 22 "GO:0019829;GO:0042625" "ATPase-coupled cation transmembrane transporter activity" 1
0 1 2 7 "GO:0019843" "rRNA binding" 1
0 0.0508857098682231 4 11 "GO:0019887;GO:0019207" "kinase regulator activity" 0.322597193425013
0 0.70081256032721 3 30 "GO:0019899" "enzyme binding" 1
0 0.479468326892422 2 20 "GO:0019901;GO:0019900" "protein kinase binding" 1
0 1 2 9 "GO:0019904" "protein domain specific binding" 1
0 0.998065090702219 4 169 "GO:0020037;GO:0046906" "tetrapyrrole binding" 1
0 0.00419818659608524 2 180 "GO:0022804" "active transmembrane transporter activity" 0.0620981767337608
0 0.00179566488092923 2 107 "GO:0022836" "gated channel activity" 0.0354145018183265
0 0.0591481114656233 2 122 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.349959659504938
0 0.0050723203891853 3 261 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.0688161239600755
0 0.48437051965997 4 8 "GO:0030145" "manganese ion binding" 1
0 1 2 5 "GO:0030151" "molybdenum ion binding" 1
0 0.00920748895763968 3 106 "GO:0030170;GO:0070279;GO:0019842" "vitamin binding" 0.0986811594097088
0 8.51743489397259e-06 2 122 "GO:0030234" "enzyme regulator activity" 0.000755922346840067
0 0.484631233859995 2 358 "GO:0030246" "carbohydrate binding" 1
0 0.923445255532105 3 31 "GO:0030247" "polysaccharide binding" 1
