"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-90 0.748012136454532 2 40 "GO:0016829" "lyase activity" 0.928328543252665
-107 0.822378321560961 2 55 "GO:0016874" "ligase activity" 0.928328543252665
-326 0.988093323520366 3 35 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.988093323520366
-123 0.910854159063904 3 89 "GO:0016887" "ATPase activity" 0.964967432019981
-90 0.920827266453098 3 190 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.964967432019981
70 0.318920307532218 2 33 "GO:0019842;GO:0030170;GO:0070279" "vitamin binding" 0.928328543252665
41 0.332232586010722 3 83 "GO:0020037;GO:0046906;GO:0005506" "iron ion binding" 0.928328543252665
-84 0.819485762322816 2 89 "GO:0022804" "active transmembrane transporter activity" 0.928328543252665
57 0.307224918260648 2 57 "GO:0022836" "gated channel activity" 0.928328543252665
-46 0.658837470750894 4 58 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.928328543252665
-75 0.938162781130537 2 341 "GO:0022857;GO:0005215" "transporter activity" 0.964967432019981
30 0.406203689650538 2 46 "GO:0030234" "enzyme regulator activity" 0.928328543252665
174 0.0136647070404798 2 121 "GO:0030246" "carbohydrate binding" 0.890731201789652
-66 0.929587386895917 2 417 "GO:0035639;GO:0005524;GO:0032559;GO:0030554" "purine ribonucleoside triphosphate binding" 0.964967432019981
-100 0.825180927335702 4 65 "GO:0042578" "phosphoric ester hydrolase activity" 0.928328543252665
125 0.0865988668406606 5 89 "GO:0043565" "sequence-specific DNA binding" 0.890731201789652
-90 0.705400429335102 3 26 "GO:0046983" "protein dimerization activity" 0.928328543252665
-36 0.59575220603271 4 33 "GO:0050660" "flavin adenine dinucleotide binding" 0.928328543252665
118 0.127585917420878 1 69 "GO:0098772" "molecular function regulator" 0.928328543252665
47 0.308816969344833 2 84 "GO:0140097;GO:0016779" "catalytic activity, acting on DNA" 0.928328543252665
-60 0.671105576174897 2 40 "GO:0140098" "catalytic activity, acting on RNA" 0.928328543252665
