"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 4 144 "GO:0006281;GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 1
0 1 5 7 "GO:0006284" "base-excision repair" 1
0 1 6 15 "GO:0006289" "nucleotide-excision repair" 1
0 1 5 16 "GO:0006298" "mismatch repair" 1
0 1 5 16 "GO:0006302" "double-strand break repair" 1
0 1 5 61 "GO:0006310" "DNA recombination" 1
0 1 3 50 "GO:0006325" "chromatin organization" 1
0 1 5 8 "GO:0006338" "chromatin remodeling" 1
0 1 2 86 "GO:0006351;GO:0097659" "transcription, DNA-templated" 1
0 1 2 22 "GO:0006352" "DNA-templated transcription, initiation" 1
0 1 2 441 "GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0019222;GO:0051171;GO:0080090" "regulation of metabolic process" 1
0 1 3 24 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 1 2 23 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 1 6 5 "GO:0006366" "transcription by RNA polymerase II" 1
0 1 3 8 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 2 5 "GO:0006388;GO:0000394" "tRNA splicing, via endonucleolytic cleavage and ligation" 1
0 1 2 156 "GO:0006396" "RNA processing" 1
0 1 3 56 "GO:0006397;GO:0016071" "mRNA metabolic process" 1
0 1 2 118 "GO:0006399;GO:0034660" "ncRNA metabolic process" 1
0 1 2 11 "GO:0006400" "tRNA modification" 1
0 1 4 11 "GO:0006401" "RNA catabolic process" 1
0 1 6 6 "GO:0006405;GO:0051028;GO:0051168" "RNA export from nucleus" 1
0 1 3 16 "GO:0006413" "translational initiation" 1
0 1 3 10 "GO:0006414" "translational elongation" 1
0 1 4 7 "GO:0006415;GO:0043624;GO:0032984;GO:0022411" "cellular protein complex disassembly" 1
0 1 4 7 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 1
0 1 4 56 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
0 1 2 6 "GO:0006419" "alanyl-tRNA aminoacylation" 1
0 1 9 5 "GO:0006420" "arginyl-tRNA aminoacylation" 1
0 1 2 72 "GO:0006457" "protein folding" 1
0 1 2 761 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 1
0 1 4 428 "GO:0006468;GO:0016310" "phosphorylation" 1
0 1 3 105 "GO:0006470;GO:0016311" "dephosphorylation" 1
0 1 6 8 "GO:0006471" "protein ADP-ribosylation" 1
0 1 5 5 "GO:0006476;GO:0035601;GO:0098732" "macromolecule deacylation" 1
0 1 5 19 "GO:0006479;GO:0008213" "protein alkylation" 1
0 1 3 85 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 1 3 24 "GO:0006506;GO:0006497;GO:0006505;GO:0006661;GO:0009247;GO:0046474;GO:0046467;GO:0045017" "GPI anchor metabolic process" 1
0 1 4 551 "GO:0006508" "proteolysis" 1
0 1 6 111 "GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0044265" "cellular macromolecule catabolic process" 1
0 1 2 144 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 2 6 "GO:0006526;GO:0006525" "arginine metabolic process" 1
0 1 4 6 "GO:0006536;GO:0043650" "glutamate metabolic process" 1
0 1 5 11 "GO:0006541" "glutamine metabolic process" 1
0 1 2 7 "GO:0006542" "glutamine biosynthetic process" 1
0 1 2 11 "GO:0006544" "glycine metabolic process" 1
0 1 2 8 "GO:0006546;GO:0009071" "glycine catabolic process" 1
0 1 5 7 "GO:0006560" "proline metabolic process" 1
0 1 4 5 "GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042430;GO:0042402;GO:0042436;GO:0009310" "tryptophan metabolic process" 1
0 1 2 30 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 4 9 "GO:0006576;GO:0044106;GO:0009308" "cellular biogenic amine metabolic process" 1
0 1 5 17 "GO:0006605" "protein targeting" 1
0 1 2 11 "GO:0006613;GO:0006612" "protein targeting to membrane" 1
0 1 5 8 "GO:0006614;GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 1
0 1 3 231 "GO:0006629" "lipid metabolic process" 1
0 1 3 28 "GO:0006631" "fatty acid metabolic process" 1
0 1 2 18 "GO:0006633;GO:0072330" "fatty acid biosynthetic process" 1
0 1 3 38 "GO:0006643" "membrane lipid metabolic process" 1
0 1 4 70 "GO:0006644" "phospholipid metabolic process" 1
0 1 3 5 "GO:0006662;GO:0018904" "ether metabolic process" 1
0 1 2 19 "GO:0006665" "sphingolipid metabolic process" 1
0 1 3 7 "GO:0006672" "ceramide metabolic process" 1
0 1 3 6 "GO:0006694" "steroid biosynthetic process" 1
0 1 5 5 "GO:0006729;GO:0034312;GO:0046146;GO:0034311" "diol metabolic process" 1
0 1 2 6 "GO:0006730" "one-carbon metabolic process" 1
0 1 5 9 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042180;GO:0042181" "cellular ketone metabolic process" 1
0 1 2 15 "GO:0006749" "glutathione metabolic process" 1
0 1 3 7 "GO:0006750;GO:0019184" "glutathione biosynthetic process" 1
0 1 3 153 "GO:0006753;GO:0055086;GO:0009117" "nucleobase-containing small molecule metabolic process" 1
0 1 4 6 "GO:0006767;GO:0006766" "water-soluble vitamin metabolic process" 1
0 1 4 7 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor metabolic process" 1
0 1 2 11 "GO:0006779;GO:0006778" "porphyrin-containing compound metabolic process" 1
0 1 5 5 "GO:0006783;GO:0042168" "heme metabolic process" 1
0 1 3 49 "GO:0006790" "sulfur compound metabolic process" 1
0 1 2 714 "GO:0006796;GO:0006793" "phosphorus metabolic process" 1
0 1 4 7 "GO:0006801" "superoxide metabolic process" 1
0 1 4 730 "GO:0006811" "ion transport" 1
0 1 2 224 "GO:0006812;GO:0030001" "cation transport" 1
0 1 2 35 "GO:0006813" "potassium ion transport" 1
0 1 7 65 "GO:0006814" "sodium ion transport" 1
0 1 3 40 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 1 4 7 "GO:0006817" "phosphate ion transport" 1
0 1 2 411 "GO:0006820;GO:0071702;GO:0071705" "anion transport" 1
0 1 3 10 "GO:0006821" "chloride transport" 1
0 1 2 9 "GO:0006825" "copper ion transport" 1
0 1 2 5 "GO:0006826" "iron ion transport" 1
0 1 4 6 "GO:0006835;GO:0046942;GO:0015711" "dicarboxylic acid transport" 1
0 1 4 50 "GO:0006836" "neurotransmitter transport" 1
0 1 2 23 "GO:0006869" "lipid transport" 1
0 1 5 8 "GO:0006879;GO:0046916;GO:0055072" "cellular transition metal ion homeostasis" 1
0 1 2 256 "GO:0006886;GO:0046907;GO:0051641;GO:0051649" "cellular localization" 1
0 1 4 14 "GO:0006887;GO:0032940;GO:0046903;GO:0140352" "secretion" 1
0 1 2 16 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 3 7 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 2 6 "GO:0006897" "endocytosis" 1
0 1 4 13 "GO:0006904;GO:0140029" "vesicle docking involved in exocytosis" 1
0 1 3 53 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 1 3 6 "GO:0006914;GO:0061919" "autophagy" 1
0 1 4 37 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 1
0 1 2 238 "GO:0006950;GO:0050896" "response to stimulus" 1
0 1 2 18 "GO:0006952" "defense response" 1
0 1 2 31 "GO:0006955" "immune response" 1
0 1 2 19 "GO:0006979" "response to oxidative stress" 1
0 1 4 165 "GO:0006996" "organelle organization" 1
0 1 2 5 "GO:0007005" "mitochondrion organization" 1
0 1 2 62 "GO:0007010" "cytoskeleton organization" 1
0 1 5 12 "GO:0007015;GO:0097435" "supramolecular fiber organization" 1
0 1 2 237 "GO:0007017" "microtubule-based process" 1
0 1 2 157 "GO:0007018;GO:0006928" "movement of cell or subcellular component" 1
0 1 2 6 "GO:0007031" "peroxisome organization" 1
0 1 2 28 "GO:0007049" "cell cycle" 1
0 1 7 11 "GO:0007076;GO:0030261;GO:0006323" "DNA packaging" 1
0 1 3 6 "GO:0007093;GO:0045930;GO:1901991;GO:1901988" "mitotic cell cycle checkpoint" 1
0 1 2 33 "GO:0007154" "cell communication" 1
0 1 2 215 "GO:0007155;GO:0022610" "cell adhesion" 1
0 1 3 29 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 1
0 1 4 36 "GO:0007160;GO:0031589" "cell-matrix adhesion" 1
0 1 4 199 "GO:0007166" "cell surface receptor signaling pathway" 1
0 1 2 17 "GO:0007167" "enzyme linked receptor protein signaling pathway" 1
0 1 6 10 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 1
0 1 6 7 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 1 7 5 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 1
0 1 4 453 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 1 2 8 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 1
0 1 2 107 "GO:0007218" "neuropeptide signaling pathway" 1
0 1 5 5 "GO:0007219" "Notch signaling pathway" 1
0 1 5 8 "GO:0007224" "smoothened signaling pathway" 1
0 1 5 156 "GO:0007264" "small GTPase mediated signal transduction" 1
0 1 2 10 "GO:0007267;GO:0023052" "cell-cell signaling" 1
0 1 4 7 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "chemical synaptic transmission" 1
0 1 2 62 "GO:0007275;GO:0032501;GO:0048856" "multicellular organismal process" 1
0 1 2 13 "GO:0007346;GO:1901990;GO:1901987" "regulation of mitotic cell cycle" 1
0 1 8 37 "GO:0008033" "tRNA processing" 1
0 1 2 9 "GO:0008202" "steroid metabolic process" 1
0 1 4 8 "GO:0008272;GO:0072348" "sulfur compound transport" 1
0 1 4 11 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 1
0 1 2 68 "GO:0008610" "lipid biosynthetic process" 1
0 1 7 6 "GO:0008612" "peptidyl-lysine modification to peptidyl-hypusine" 1
0 1 2 6 "GO:0008643" "carbohydrate transport" 1
0 1 4 37 "GO:0008652;GO:1901607" "alpha-amino acid biosynthetic process" 1
0 1 2 29 "GO:0008654" "phospholipid biosynthetic process" 1
0 1 4 118 "GO:0009057" "macromolecule catabolic process" 1
0 1 2 24 "GO:0009063;GO:1901606" "cellular amino acid catabolic process" 1
0 1 3 27 "GO:0009064" "glutamine family amino acid metabolic process" 1
0 1 2 5 "GO:0009065" "glutamine family amino acid catabolic process" 1
0 1 5 14 "GO:0009067;GO:0009066" "aspartate family amino acid biosynthetic process" 1
0 1 4 15 "GO:0009069" "serine family amino acid metabolic process" 1
0 1 2 16 "GO:0009072" "aromatic amino acid family metabolic process" 1
0 1 2 7 "GO:0009074" "aromatic amino acid family catabolic process" 1
0 1 5 20 "GO:0009084" "glutamine family amino acid biosynthetic process" 1
0 1 2 13 "GO:0009086;GO:0000097;GO:0006555;GO:0000096" "sulfur amino acid metabolic process" 1
0 1 2 5 "GO:0009100" "glycoprotein metabolic process" 1
0 1 3 13 "GO:0009112" "nucleobase metabolic process" 1
0 1 4 21 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 1
0 1 3 15 "GO:0009124;GO:0009123" "nucleoside monophosphate metabolic process" 1
0 1 4 6 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate biosynthetic process" 1
0 1 3 75 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 1
0 1 4 56 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 1
0 1 5 11 "GO:0009156;GO:0009161" "ribonucleoside monophosphate biosynthetic process" 1
0 1 3 22 "GO:0009166;GO:1901292;GO:0046434" "organophosphate catabolic process" 1
0 1 3 6 "GO:0009168;GO:0009127;GO:0009167;GO:0009126" "purine ribonucleoside monophosphate metabolic process" 1
0 1 5 35 "GO:0009187;GO:0009190" "cyclic nucleotide metabolic process" 1
0 1 8 21 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 1
0 1 7 6 "GO:0009219;GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 1
0 1 2 10 "GO:0009220;GO:0009218" "pyrimidine ribonucleotide biosynthetic process" 1
0 1 3 5 "GO:0009253;GO:0000270;GO:0006027" "glycosaminoglycan catabolic process" 1
0 1 2 11 "GO:0009396;GO:0006760" "folic acid-containing compound biosynthetic process" 1
0 1 3 10 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "nicotinamide nucleotide metabolic process" 1
0 1 2 42 "GO:0009451" "RNA modification" 1
0 1 2 18 "GO:0009607" "response to biotic stimulus" 1
0 1 2 7 "GO:0009628" "response to abiotic stimulus" 1
0 1 2 8 "GO:0009653" "anatomical structure morphogenesis" 1
0 1 2 24 "GO:0009892;GO:0010605;GO:0010629" "negative regulation of metabolic process" 1
0 1 2 5 "GO:0009894" "regulation of catabolic process" 1
0 1 4 111 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 1
0 1 2 17 "GO:0010564" "regulation of cell cycle process" 1
0 1 3 17 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of metabolic process" 1
0 1 5 7 "GO:0010639;GO:0051129" "negative regulation of cellular component organization" 1
0 1 2 7 "GO:0010948" "negative regulation of cell cycle process" 1
0 1 3 6 "GO:0010970;GO:0030705;GO:0099111" "transport along microtubule" 1
0 1 3 294 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 1
0 1 4 190 "GO:0015074" "DNA integration" 1
0 1 3 119 "GO:0015672" "monovalent inorganic cation transport" 1
0 1 5 5 "GO:0015696" "ammonium transport" 1
0 1 2 25 "GO:0015698" "inorganic anion transport" 1
0 1 3 8 "GO:0015914;GO:0015748" "phospholipid transport" 1
0 1 4 6 "GO:0015936;GO:0034030;GO:0034033;GO:0033866" "nucleoside bisphosphate biosynthetic process" 1
0 1 2 14 "GO:0015986;GO:0006754;GO:0015985;GO:1902600" "ATP biosynthetic process" 1
0 1 2 31 "GO:0016042" "lipid catabolic process" 1
0 1 2 326 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 1
0 1 2 6 "GO:0016050" "vesicle organization" 1
0 1 2 47 "GO:0016051" "carbohydrate biosynthetic process" 1
0 1 4 20 "GO:0016052" "carbohydrate catabolic process" 1
0 1 3 18 "GO:0016055;GO:1905114" "Wnt signaling pathway" 1
0 1 4 357 "GO:0016070" "RNA metabolic process" 1
0 1 2 6 "GO:0016180;GO:0016073" "snRNA processing" 1
0 1 3 126 "GO:0016192" "vesicle-mediated transport" 1
0 1 2 7 "GO:0016197" "endosomal transport" 1
0 1 5 10 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 1
0 1 2 10 "GO:0016485" "protein processing" 1
0 1 3 42 "GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 1 6 21 "GO:0016570;GO:0016569" "histone modification" 1
0 1 8 7 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "internal protein amino acid acetylation" 1
0 1 2 11 "GO:0017038" "protein import" 1
0 1 5 8 "GO:0018149" "peptide cross-linking" 1
0 1 6 30 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 2 20 "GO:0018205" "peptidyl-lysine modification" 1
0 1 3 5 "GO:0018342;GO:0097354" "protein prenylation" 1
0 1 3 5 "GO:0019236" "response to pheromone" 1
0 1 2 25 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 1
0 1 5 7 "GO:0019319;GO:0046364" "hexose biosynthetic process" 1
0 1 5 5 "GO:0019377;GO:0046479;GO:0046514;GO:0006687" "glycosphingolipid metabolic process" 1
0 1 4 45 "GO:0019439;GO:1901361;GO:0044270;GO:0046700;GO:0034655" "organic cyclic compound catabolic process" 1
0 1 3 226 "GO:0019637" "organophosphate metabolic process" 1
0 1 2 20 "GO:0019751" "polyol metabolic process" 1
0 1 5 217 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 1
0 1 2 39 "GO:0022402" "cell cycle process" 1
0 1 1 9 "GO:0022414" "reproductive process" 1
0 1 4 136 "GO:0022607" "cellular component assembly" 1
0 1 6 6 "GO:0022618;GO:0071826" "ribonucleoprotein complex assembly" 1
0 1 4 10 "GO:0022900" "electron transport chain" 1
0 1 2 6 "GO:0022904" "respiratory electron transport chain" 1
0 1 2 21 "GO:0030036;GO:0030029" "actin cytoskeleton organization" 1
0 1 4 6 "GO:0030071;GO:0010965;GO:1902099;GO:1905818;GO:0033045;GO:0051983;GO:0033044" "regulation of chromosome organization" 1
0 1 5 7 "GO:0030149;GO:0046466" "membrane lipid catabolic process" 1
0 1 3 8 "GO:0030150;GO:0044743;GO:1990542" "protein transmembrane import into intracellular organelle" 1
0 1 2 5 "GO:0030154" "cell differentiation" 1
0 1 2 20 "GO:0030163" "protein catabolic process" 1
0 1 5 15 "GO:0030203" "glycosaminoglycan metabolic process" 1
0 1 2 5 "GO:0030212;GO:1903510" "hyaluronan metabolic process" 1
0 1 4 28 "GO:0030258" "lipid modification" 1
0 1 4 14 "GO:0030833;GO:0008064;GO:0032271;GO:1902903;GO:0030832;GO:0110053;GO:0043254;GO:0032535;GO:0032956;GO:0044087;GO:0090066;GO:0032970" "regulation of actin cytoskeleton organization" 1
0 1 3 5 "GO:0031123" "RNA 3'-end processing" 1
0 1 2 15 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 1
0 1 3 5 "GO:0031503" "protein-containing complex localization" 1
0 1 5 8 "GO:0031929" "TOR signaling" 1
0 1 6 9 "GO:0032012" "regulation of ARF protein signal transduction" 1
0 1 5 37 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 1
0 1 4 6 "GO:0032270;GO:0051247" "positive regulation of protein metabolic process" 1
0 1 1 71 "GO:0032502" "developmental process" 1
0 1 3 116 "GO:0032774" "RNA biosynthetic process" 1
0 1 2 47 "GO:0032787" "monocarboxylic acid metabolic process" 1
0 1 2 6 "GO:0032886" "regulation of microtubule-based process" 1
0 1 2 15 "GO:0033014;GO:0033013" "tetrapyrrole metabolic process" 1
0 1 2 34 "GO:0033043;GO:0051128" "regulation of cellular component organization" 1
0 1 3 10 "GO:0033692;GO:0000271;GO:0034637" "cellular carbohydrate biosynthetic process" 1
0 1 6 9 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 1
0 1 4 120 "GO:0034220" "ion transmembrane transport" 1
0 1 3 31 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 1
0 1 2 61 "GO:0034470" "ncRNA processing" 1
0 1 3 6 "GO:0034508" "centromere complex assembly" 1
0 1 3 34 "GO:0034613;GO:0070727" "cellular protein localization" 1
0 1 2 590 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 1
0 1 2 549 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 1
0 1 7 6 "GO:0034968;GO:0016571;GO:0018022" "peptidyl-lysine methylation" 1
0 1 6 49 "GO:0035023;GO:0046578" "regulation of Ras protein signal transduction" 1
0 1 2 300 "GO:0035556" "intracellular signal transduction" 1
0 1 4 27 "GO:0038032;GO:0023021;GO:0045744;GO:0009968;GO:0008277;GO:0010648;GO:0023057;GO:0048585" "negative regulation of signal transduction" 1
0 1 1 13 "GO:0040007" "growth" 1
0 1 1 6 "GO:0040011" "locomotion" 1
0 1 3 5 "GO:0042147;GO:0016482" "retrograde transport, endosome to Golgi" 1
0 1 2 7 "GO:0042221;GO:0010033" "response to chemical" 1
0 1 3 18 "GO:0042254;GO:0022613;GO:0044085" "cellular component biogenesis" 1
0 1 4 22 "GO:0042398" "cellular modified amino acid biosynthetic process" 1
0 1 5 12 "GO:0042455;GO:0009119;GO:0009163;GO:1901659;GO:0046128;GO:0042278;GO:0046129;GO:0042451" "ribonucleoside biosynthetic process" 1
0 1 2 17 "GO:0042559;GO:0042558" "pteridine-containing compound metabolic process" 1
0 1 2 96 "GO:0042592;GO:0065008" "regulation of biological quality" 1
0 1 4 29 "GO:0042981;GO:0043067;GO:0010941" "regulation of cell death" 1
0 1 3 5 "GO:0043087" "regulation of GTPase activity" 1
0 1 3 8 "GO:0043094" "cellular metabolic compound salvage" 1
0 1 3 6 "GO:0043161;GO:0010498" "proteasomal protein catabolic process" 1
0 1 4 35 "GO:0043401;GO:0009755" "hormone-mediated signaling pathway" 1
0 1 2 45 "GO:0043414;GO:0032259" "methylation" 1
0 1 3 9 "GO:0043543" "protein acylation" 1
0 1 2 168 "GO:0043604;GO:0043603;GO:0006412;GO:0043043;GO:0006518" "cellular amide metabolic process" 1
0 1 2 13 "GO:0043648" "dicarboxylic acid metabolic process" 1
0 1 3 10 "GO:0044093;GO:0043085" "positive regulation of molecular function" 1
0 1 2 11 "GO:0044242" "cellular lipid catabolic process" 1
0 1 3 167 "GO:0044248" "cellular catabolic process" 1
0 1 2 134 "GO:0044255" "cellular lipid metabolic process" 1
0 1 2 42 "GO:0044262" "cellular carbohydrate metabolic process" 1
0 1 3 16 "GO:0044264;GO:0005976" "cellular polysaccharide metabolic process" 1
0 1 3 678 "GO:0044271" "cellular nitrogen compound biosynthetic process" 1
0 1 2 23 "GO:0044272" "sulfur compound biosynthetic process" 1
0 1 3 6 "GO:0044275" "cellular carbohydrate catabolic process" 1
0 1 2 432 "GO:0044281" "small molecule metabolic process" 1
0 1 2 115 "GO:0044283" "small molecule biosynthetic process" 1
0 1 1 10 "GO:0044419;GO:0051607;GO:0002252;GO:0009615;GO:0140546;GO:0051707;GO:0043207;GO:0009605;GO:0098542" "biological process involved in interspecies interaction between organisms" 1
0 1 2 54 "GO:0045454;GO:0019725" "cellular homeostasis" 1
0 1 2 20 "GO:0045786" "negative regulation of cell cycle" 1
0 1 5 10 "GO:0045893;GO:0010628;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of gene expression" 1
0 1 2 13 "GO:0045934;GO:0045892;GO:1903507;GO:2000113;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890" "negative regulation of cellular macromolecule biosynthetic process" 1
0 1 2 29 "GO:0046034" "ATP metabolic process" 1
0 1 5 8 "GO:0046112" "nucleobase biosynthetic process" 1
0 1 3 8 "GO:0046148;GO:0042440" "pigment biosynthetic process" 1
0 1 2 7 "GO:0046173;GO:0046165" "alcohol biosynthetic process" 1
0 1 5 59 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 1
0 1 3 35 "GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 1
0 1 3 45 "GO:0046488;GO:0006650;GO:0046486" "glycerophospholipid metabolic process" 1
0 1 2 5 "GO:0046836" "glycolipid transport" 1
0 1 3 7 "GO:0046839" "phospholipid dephosphorylation" 1
0 1 2 16 "GO:0046854;GO:0046834" "phosphatidylinositol phosphorylation" 1
0 1 4 5 "GO:0046856" "phosphatidylinositol dephosphorylation" 1
0 1 2 24 "GO:0046939;GO:0006165;GO:0009132" "nucleoside diphosphate metabolic process" 1
0 1 6 11 "GO:0048015;GO:0048017" "phosphatidylinositol-mediated signaling" 1
0 1 2 33 "GO:0048193" "Golgi vesicle transport" 1
0 1 3 21 "GO:0048278;GO:0140056;GO:0022406;GO:0051640" "organelle localization" 1
0 1 2 6 "GO:0048284" "organelle fusion" 1
