"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 7 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 1
0 0.185830674332521 2 38 "GO:0003887" "DNA-directed DNA polymerase activity" 1
0 1 6 5 "GO:0003896" "DNA primase activity" 1
0 1 5 40 "GO:0003899;GO:0034062;GO:0097747" "DNA-directed 5'-3' RNA polymerase activity" 1
0 1 2 5 "GO:0003913" "DNA photolyase activity" 1
0 1 2 10 "GO:0003916" "DNA topoisomerase activity" 1
0 1 3 6 "GO:0003917" "DNA topoisomerase type I (single strand cut, ATP-independent) activity" 1
0 1 2 6 "GO:0003918" "DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity" 1
0 0.581579753065185 7 130 "GO:0003924" "GTPase activity" 1
0 0.356160156171111 2 11 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.302472307476414 3 9 "GO:0003951;GO:0004143" "NAD+ kinase activity" 1
0 1 6 10 "GO:0003993" "acid phosphatase activity" 1
0 1 2 22 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 0.181332778889571 3 5 "GO:0004075" "biotin carboxylase activity" 1
0 0.181332778889571 2 5 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 13 "GO:0004104" "cholinesterase activity" 1
0 0.429061742518309 7 14 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 4 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 1
0 0.194041041876592 2 367 "GO:0004175" "endopeptidase activity" 1
0 0.213455005117247 5 6 "GO:0004176" "ATP-dependent peptidase activity" 1
0 1 2 9 "GO:0004177" "aminopeptidase activity" 1
0 1 6 7 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 1 5 67 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 0.481924317512874 2 41 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 1 4 7 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.00440829450673791 2 112 "GO:0004222" "metalloendopeptidase activity" 0.120380349991689
0 0.689225818757207 5 147 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 1
0 1 2 12 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 1
0 1 4 5 "GO:0004322;GO:0016724;GO:0016722" "ferroxidase activity" 1
0 1 2 9 "GO:0004326" "tetrahydrofolylpolyglutamate synthase activity" 1
0 1 5 8 "GO:0004348" "glucosylceramidase activity" 1
0 1 5 6 "GO:0004356;GO:0016211;GO:0016880" "ammonia ligase activity" 1
0 0.141833076267139 3 17 "GO:0004383;GO:0009975" "cyclase activity" 1
0 0.077635518574195 8 133 "GO:0004386" "helicase activity" 1
0 1 6 7 "GO:0004435;GO:0004629" "phospholipase C activity" 1
0 0.531735044344013 2 45 "GO:0004497" "monooxygenase activity" 1
0 0.493727338677944 2 17 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 1 2 5 "GO:0004514" "nicotinate-nucleotide diphosphorylase (carboxylating) activity" 1
0 0.757498323483665 2 100 "GO:0004518" "nuclease activity" 1
0 0.870695765922509 5 51 "GO:0004519" "endonuclease activity" 1
0 1 2 20 "GO:0004520;GO:0004536;GO:0016888" "deoxyribonuclease activity" 1
0 1 4 17 "GO:0004521" "endoribonuclease activity" 1
0 1 2 6 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 1
0 1 5 37 "GO:0004527" "exonuclease activity" 1
0 0.632638279647147 3 25 "GO:0004540" "ribonuclease activity" 1
0 1 2 5 "GO:0004549" "tRNA-specific ribonuclease activity" 1
0 0.302472307476414 2 9 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 0.898636121863347 2 133 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 0.568725878190996 6 21 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 5 5 "GO:0004560;GO:0015928" "fucosidase activity" 1
0 1 3 11 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 1
0 1 2 5 "GO:0004576" "oligosaccharyl transferase activity" 1
0 1 3 17 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 2 30 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 2 16 "GO:0004623" "phospholipase A2 activity" 1
0 1 2 5 "GO:0004645" "1,4-alpha-oligoglucan phosphorylase activity" 1
0 1 4 6 "GO:0004659" "prenyltransferase activity" 1
0 0.247046325163004 2 478 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 1
0 0.446875341561618 4 211 "GO:0004674" "protein serine/threonine kinase activity" 1
0 1 -1 5 "GO:0004702" "obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity" 1
0 1 2 5 "GO:0004707" "MAP kinase activity" 1
0 0.507238972363317 4 43 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.329852289813785 2 10 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 1
0 1 5 8 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.892095953511963 3 95 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.213455005117247 2 6 "GO:0004792" "thiosulfate sulfurtransferase activity" 1
0 1 5 5 "GO:0004799;GO:0042083" "5,10-methylenetetrahydrofolate-dependent methyltransferase activity" 1
0 0.859867546386489 2 49 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 0.181332778889571 2 5 "GO:0004813" "alanine-tRNA ligase activity" 1
0 1 2 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 1
0 0.842618590972147 2 83 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 1
0 1 2 6 "GO:0004843;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 1
0 0.398850108627022 3 58 "GO:0004866;GO:0030414;GO:0061135;GO:0004857;GO:0061134" "enzyme inhibitor activity" 1
0 0.155621815857806 2 18 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 0.184085560197672 -1 57 "GO:0004871" "obsolete signal transducer activity" 1
0 0.941757198295241 4 1120 "GO:0004930;GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 1
0 1 5 28 "GO:0004950;GO:0001637;GO:0004896;GO:0140375" "chemokine receptor activity" 1
0 1 2 9 "GO:0004952" "dopamine neurotransmitter receptor activity" 1
0 0.19827361681613 2 21 "GO:0004965;GO:0016917" "GABA receptor activity" 1
0 0.356160156171111 6 11 "GO:0004970;GO:0008066;GO:0022824;GO:0022835;GO:0005234;GO:0005231" "transmitter-gated channel activity" 1
0 0.69940654424242 2 30 "GO:0004983;GO:0008188" "neuropeptide receptor activity" 1
0 7.07433124382217e-05 2 341 "GO:0005044;GO:0038024" "scavenger receptor activity" 0.0125569379577844
0 1 2 31 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 0.398850108627022 2 58 "GO:0005102" "signaling receptor binding" 1
0 0.513615898843834 4 18 "GO:0005125" "cytokine activity" 1
0 1 3 5 "GO:0005126" "cytokine receptor binding" 1
0 0.704186097526242 1 178 "GO:0005198" "structural molecule activity" 1
0 0.743990556208048 2 34 "GO:0005200" "structural constituent of cytoskeleton" 1
0 0.513615898843834 2 18 "GO:0005201" "extracellular matrix structural constituent" 1
0 0.358153512445207 1 709 "GO:0005215" "transporter activity" 1
0 0.539992629805338 4 202 "GO:0005216;GO:0015267;GO:0022803" "ion channel activity" 1
0 1 3 5 "GO:0005227;GO:0022839" "ion gated channel activity" 1
0 0.799023776087981 6 75 "GO:0005230;GO:0015276;GO:0022834" "ligand-gated ion channel activity" 1
0 0.722590509633816 4 32 "GO:0005244;GO:0022832" "voltage-gated ion channel activity" 1
0 1 4 5 "GO:0005245" "voltage-gated calcium channel activity" 1
0 0.302472307476414 5 9 "GO:0005247;GO:0005254;GO:0015108" "chloride channel activity" 1
0 0.58567495117809 3 22 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 1
0 0.861040073597817 2 87 "GO:0005261" "cation channel activity" 1
0 0.442494600845455 3 38 "GO:0005262;GO:0015085;GO:0072509" "calcium ion transmembrane transporter activity" 1
0 0.711230508621634 6 31 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1
0 1 6 13 "GO:0005272" "sodium channel activity" 1
0 0.181332778889571 3 5 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 0.754064823897067 2 35 "GO:0005319" "lipid transporter activity" 1
0 0.330201747557154 4 30 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 1
0 1 2 12 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 1 6 5 "GO:0005351;GO:0005402;GO:0015295;GO:0015144" "solute:proton symporter activity" 1
0 1 4 8 "GO:0005415" "nucleoside:sodium symporter activity" 1
0 0.181332778889571 5 5 "GO:0005432;GO:0015368" "calcium:sodium antiporter activity" 1
0 0.897594515406438 2 232 "GO:0005506;GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
0 0.256823108628114 2 25 "GO:0005507" "copper ion binding" 1
0 9.3839175701177e-09 3 590 "GO:0005509" "calcium ion binding" 3.33129073739178e-06
0 1 2 6 "GO:0005516" "calmodulin binding" 1
0 0.0189572297272583 2 1337 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367" "carbohydrate derivative binding" 0.420613534573544
0 0.379625538862931 3 272 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001" "nucleoside binding" 1
0 1 2 5 "GO:0005539" "glycosaminoglycan binding" 1
0 0.415306727832992 3 36 "GO:0005543" "phospholipid binding" 1
0 1 2 9 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 0.729785013999513 2 65 "GO:0008017;GO:0015631" "tubulin binding" 1
0 0.513615898843834 2 18 "GO:0008047;GO:0005096" "enzyme activator activity" 1
0 0.356160156171111 2 11 "GO:0008061" "chitin binding" 1
0 0.532725061270544 5 19 "GO:0008080;GO:0016407;GO:0016410" "N-acyltransferase activity" 1
0 0.269204513596702 5 46 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.0781062455944585 2 12 "GO:0008083" "growth factor activity" 1
0 0.0440212985407372 2 119 "GO:0008092" "cytoskeletal protein binding" 0.861804864917112
0 1 8 12 "GO:0008094" "DNA-dependent ATPase activity" 1
0 1 2 31 "GO:0008135;GO:0090079;GO:0045182" "translation factor activity, RNA binding" 1
0 1 4 10 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NADH dehydrogenase activity" 1
0 0.601959554057079 5 23 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 0.80234080751897 2 170 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.698238224757333 2 120 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.601959554057079 5 23 "GO:0008170" "N-methyltransferase activity" 1
0 1 5 15 "GO:0008172" "S-methyltransferase activity" 1
0 1 3 16 "GO:0008173" "RNA methyltransferase activity" 1
0 1 4 5 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.356160156171111 6 11 "GO:0008191" "metalloendopeptidase inhibitor activity" 1
0 0.601959554057079 4 23 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 5 5 "GO:0008199" "ferric iron binding" 1
0 0.053407625431483 3 519 "GO:0008233" "peptidase activity" 0.861804864917112
0 0.461731801380158 2 64 "GO:0008234" "cysteine-type peptidase activity" 1
0 0.247845380409072 2 44 "GO:0008235;GO:0004180;GO:0004181" "metalloexopeptidase activity" 1
0 0.0019984264979144 2 198 "GO:0008237" "metallopeptidase activity" 0.0787649637983131
0 0.0528895368592092 4 69 "GO:0008238" "exopeptidase activity" 0.861804864917112
0 0.473027676183191 2 16 "GO:0008241" "peptidyl-dipeptidase activity" 1
0 1 2 9 "GO:0008242" "omega peptidase activity" 1
0 0.531119512173807 2 1278 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 0.451483920512743 3 15 "GO:0008276" "protein methyltransferase activity" 1
0 0.0635406162209775 2 55 "GO:0008289" "lipid binding" 0.980735598193348
0 0.356160156171111 2 11 "GO:0008308;GO:0005253" "anion channel activity" 1
0 1 2 5 "GO:0008312" "7S RNA binding" 1
0 1 4 48 "GO:0008373" "sialyltransferase activity" 1
0 1 2 8 "GO:0008374" "O-acyltransferase activity" 1
0 1 2 17 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 1 5 50 "GO:0008378" "galactosyltransferase activity" 1
0 1 2 22 "GO:0008408" "3'-5' exonuclease activity" 1
0 0.773042450350297 5 37 "GO:0008417" "fucosyltransferase activity" 1
0 0.213455005117247 2 6 "GO:0008440;GO:0051766" "inositol trisphosphate kinase activity" 1
0 0.356160156171111 3 11 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 0.790559103271635 3 39 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 1 6 30 "GO:0008508;GO:0015125;GO:0140161;GO:0008028;GO:1901618;GO:0005343;GO:0015355" "organic acid:sodium symporter activity" 1
0 0.870102693747289 4 124 "GO:0008509" "anion transmembrane transporter activity" 1
0 1 4 7 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.92639106422545 3 65 "GO:0008528;GO:0001653" "peptide receptor activity" 1
0 0.451483920512743 -1 15 "GO:0008565" "obsolete protein transporter activity" 1
0 1 3 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 1
0 1 3 5 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 1
0 0.859867546386489 5 49 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 1 5 10 "GO:0008762" "UDP-N-acetylmuramate dehydrogenase activity" 1
0 1 3 7 "GO:0008812" "choline dehydrogenase activity" 1
0 1 6 11 "GO:0008898" "S-adenosylmethionine-homocysteine S-methyltransferase activity" 1
0 1 3 40 "GO:0009055" "electron transfer activity" 1
0 1 2 13 "GO:0009982" "pseudouridine synthase activity" 1
0 1 4 31 "GO:0010181" "FMN binding" 1
0 1 5 12 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 1
0 0.814374392134456 3 173 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 0.854118897715288 6 48 "GO:0015078" "proton transmembrane transporter activity" 1
0 0.212795345462025 4 22 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 0.302472307476414 2 9 "GO:0015116;GO:1901682" "sulfur compound transmembrane transporter activity" 1
0 1 3 49 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 0.429061742518309 2 14 "GO:0015298;GO:0015297" "solute:cation antiporter activity" 1
0 1 3 9 "GO:0015299" "solute:proton antiporter activity" 1
0 0.319163388795785 2 549 "GO:0015318;GO:0015075;GO:0022857" "transmembrane transporter activity" 1
0 0.72601056485178 2 95 "GO:0015370;GO:0015081;GO:0015294;GO:0015293" "sodium ion transmembrane transporter activity" 1
0 0.0147883781768968 2 82 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 0.349991616853224
0 0.302472307476414 2 9 "GO:0015491" "cation:cation antiporter activity" 1
0 1 5 5 "GO:0015926" "glucosidase activity" 1
0 1 5 5 "GO:0015929" "hexosaminidase activity" 1
0 1 5 17 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 1
0 1 1 24 "GO:0016209" "antioxidant activity" 1
0 1 5 5 "GO:0016307" "phosphatidylinositol phosphate kinase activity" 1
0 1 3 6 "GO:0016433;GO:0008649;GO:0140102" "rRNA methyltransferase activity" 1
0 0.996158702689816 2 745 "GO:0016491" "oxidoreductase activity" 1
0 0.0471472910184949 3 21 "GO:0016500" "protein-hormone receptor activity" 0.861804864917112
0 1 2 5 "GO:0016615" "malate dehydrogenase activity" 1
0 0.540757990239484 3 72 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 1
0 1 4 18 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 1
0 1 3 9 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 1
0 0.854118897715288 3 48 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 0.329852289813785 2 10 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 1
0 0.302472307476414 3 9 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 1
0 0.302472307476414 3 9 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 1
0 0.181332778889571 4 5 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 1
0 1 3 24 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 1
0 1 3 25 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 1
0 1 2 5 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 1
0 1 2 6 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 1
0 1 3 5 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 1
0 0.69940654424242 2 30 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 1
0 1 4 23 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 1
0 0.632638279647147 4 25 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 1
0 0.999729507616533 2 1846 "GO:0016740" "transferase activity" 1
0 0.000564337866392385 4 5 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.0286199917956138
0 0.464614096013984 3 114 "GO:0016746" "transferase activity, transferring acyl groups" 1
0 0.502042733428592 2 68 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 1
0 0.302472307476414 2 9 "GO:0016755" "transferase activity, transferring amino-acyl groups" 1
0 0.994149251469342 3 308 "GO:0016757" "transferase activity, transferring glycosyl groups" 1
0 0.987713950017521 4 203 "GO:0016758" "transferase activity, transferring hexosyl groups" 1
0 0.647081372494152 4 26 "GO:0016763" "transferase activity, transferring pentosyl groups" 1
0 1 3 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 1
0 0.992058469565018 3 1021 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 1
0 0.493727338677944 2 17 "GO:0016776;GO:0019205" "nucleobase-containing compound kinase activity" 1
0 1 2 7 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 1
0 0.356160156171111 4 11 "GO:0016783" "sulfurtransferase activity" 1
0 0.00321495476139015 2 1869 "GO:0016787" "hydrolase activity" 0.1037553582085
0 0.830345412931287 2 413 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.381437784405352 2 12 "GO:0016790" "thiolester hydrolase activity" 1
0 0.745161783614684 3 128 "GO:0016791" "phosphatase activity" 1
0 1 2 6 "GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 1
0 0.356160156171111 4 11 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 1
0 0.279962941771733 2 47 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 1
0 0.493727338677944 3 17 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 1
0 1 3 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 1
0 1 4 6 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 1
0 0.329852289813785 4 10 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 1
0 0.223480559268481 2 104 "GO:0016829" "lyase activity" 1
0 0.401465454781386 2 35 "GO:0016830;GO:0016831" "carbon-carbon lyase activity" 1
0 0.155621815857806 4 18 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 1 3 8 "GO:0016840" "carbon-nitrogen lyase activity" 1
0 0.401465454781386 2 35 "GO:0016849" "phosphorus-oxygen lyase activity" 1
0 0.942195819851627 2 71 "GO:0016853" "isomerase activity" 1
0 1 2 11 "GO:0016861;GO:0016860" "intramolecular oxidoreductase activity" 1
0 0.58567495117809 3 22 "GO:0016866" "intramolecular transferase activity" 1
0 0.244319926034763 4 7 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 1
0 0.706130220271049 2 150 "GO:0016874" "ligase activity" 1
0 1 3 8 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 1
0 0.366232850292203 2 78 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 1 4 41 "GO:0016881" "acid-amino acid ligase activity" 1
0 1 4 17 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 1
0 1 3 5 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 1
0 0.000279933723007772 6 264 "GO:0016887" "ATPase activity" 0.0236041287179565
0 1 2 10 "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 1
0 1 2 26 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 1
0 1 2 7 "GO:0016894;GO:0016892" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 1
0 1 2 27 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 1 5 10 "GO:0016907;GO:0008227;GO:0015464;GO:0099528" "G protein-coupled amine receptor activity" 1
0 0.000332452517154317 5 619 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.0236041287179565
0 1 3 6 "GO:0017153;GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 1 2 7 "GO:0017174" "glycine N-methyltransferase activity" 1
0 0.302472307476414 6 9 "GO:0018024;GO:0016279;GO:0042054;GO:0016278" "lysine N-methyltransferase activity" 1
0 0.429061742518309 4 14 "GO:0019199" "transmembrane receptor protein kinase activity" 1
0 1 3 7 "GO:0019200" "carbohydrate kinase activity" 1
0 1 3 15 "GO:0019239" "deaminase activity" 1
0 1 2 5 "GO:0019825" "oxygen binding" 1
0 0.0097233752068072 5 22 "GO:0019829;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.246557014172611
0 1 5 7 "GO:0019843" "rRNA binding" 1
0 1 2 11 "GO:0019887;GO:0019207" "kinase regulator activity" 1
0 1 2 30 "GO:0019899" "enzyme binding" 1
0 1 3 20 "GO:0019901;GO:0019900" "protein kinase binding" 1
0 1 2 9 "GO:0019904" "protein domain specific binding" 1
0 0.655798096884491 4 169 "GO:0020037;GO:0046906" "tetrapyrrole binding" 1
0 0.0247826023221512 3 180 "GO:0022804" "active transmembrane transporter activity" 0.517519048491981
0 0.796608403933317 2 107 "GO:0022836" "gated channel activity" 1
0 0.0502052350259647 2 122 "GO:0022853;GO:0015291" "active ion transmembrane transporter activity" 0.861804864917112
0 0.576193414706125 2 261 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 1
0 1 2 8 "GO:0030145" "manganese ion binding" 1
0 1 2 5 "GO:0030151" "molybdenum ion binding" 1
0 0.402534773194122 3 106 "GO:0030170;GO:0070279;GO:0019842" "vitamin binding" 1
0 0.710518720704328 2 122 "GO:0030234" "enzyme regulator activity" 1
0 0.000848391686033046 2 358 "GO:0030246" "carbohydrate binding" 0.0376473810677164
0 0.711230508621634 3 31 "GO:0030247" "polysaccharide binding" 1
0 0.674290362379025 3 28 "GO:0030594" "neurotransmitter receptor activity" 1
0 0.244319926034763 2 7 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 1
0 0.86539021528642 2 50 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 1
0 1 2 7 "GO:0030976" "thiamine pyrophosphate binding" 1
0 1 2 11 "GO:0030983" "mismatched DNA binding" 1
0 1 3 17 "GO:0031406" "carboxylic acid binding" 1
0 1 2 13 "GO:0031418;GO:0043177;GO:0048029" "organic acid binding" 1
0 1 2 10 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 1
0 1 2 8 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 1
0 1 2 13 "GO:0033218" "amide binding" 1
0 0.242098822823025 2 24 "GO:0035091" "phosphatidylinositol binding" 1
0 0.557638642514159 2 179 "GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.181332778889571 2 5 "GO:0042887" "amide transmembrane transporter activity" 1
0 1 2 5 "GO:0043021" "ribonucleoprotein complex binding" 1
0 0.244319926034763 2 7 "GO:0043531" "ADP binding" 1
0 0.410284999946562 2 180 "GO:0043565" "sequence-specific DNA binding" 1
0 0.568725878190996 2 21 "GO:0044877" "protein-containing complex binding" 1
0 0.000436385139697364 2 2331 "GO:0046872;GO:0043169" "cation binding" 0.0258194540987607
0 0.825816497638605 2 176 "GO:0046873" "metal ion transmembrane transporter activity" 1
0 1 4 6 "GO:0046933;GO:0015252" "proton-transporting ATP synthase activity, rotational mechanism" 1
0 1 5 78 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 1
0 1 2 7 "GO:0046961;GO:0009678;GO:0044769" "proton-transporting ATPase activity, rotational mechanism" 1
0 0.827380215476775 2 80 "GO:0046982" "protein heterodimerization activity" 1
