"geneid","N","median","sd","se","ci","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000247",12,1.12120385716798,1.36254353362264,0.393332437959808,0.865718858932202,-0.280124290595919,1.91279410553815,"SP-TPPP2/3",51.3333333333333,33.3333333333333,18.3333333333333,56.3333333333333,2502,861,1641,51.3333333333333,0.0203128173877717,0.0654277971351142
"SPU_000255",23,1.06269516483588,2.649116190083,0.552378910144267,1.14556374502637,0.0484789240965055,2.96192264415399,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000259",7,99.6677740863787,0.878987146533075,0.332225913621258,0.812927525297321,0.170812709339909,5.94423338217713,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000279",6,0.763888888888888,1.87113799795937,0.763888888888889,1.96363890222218,0.0919220682382356,4.06207468956583,"SP-CYP17A1",58.6666666666667,0,0,0,2739,656,2083,58.6666666666667,0,0
"SPU_000439",7,0.607267732267733,1.03963259856182,0.392944187238633,0.961499788592739,0.263249487643953,8.17152925275242,"SP-P58-A",131,1594.33333333333,839.666666666667,321,28702,2618,26084,131,0.0611230383887952,0.122612681436211
"SPU_000441",6,0.896825396825397,2.19676461059126,0.896825396825397,2.30536307481669,0.718269546225855,7.69707060503224,"SP-IGCAM/IGCAM",16.6666666666667,475.333333333333,0,240,19786,5077,14709,16.6666666666667,0.0323158157137354,0.0472720110301359
"SPU_000471",13,1.02687525637682,2.43133811536279,0.674331864840808,1.46924291856858,-0.258273140211925,2.26641296367909,"SP-RDH10_1",60.6666666666667,31,0,17,4376,1175,3201,60.6666666666667,0.00968447360199937,0.014468085106383
"SPU_000484",9,0,0,0,0,-0.0403178142523544,5.148221821261,"SP-CYTB561",22.3333333333333,128.333333333333,86.6666666666667,67,7870,1304,6566,22.3333333333333,0.01954513148543,0.0513803680981595
"SPU_000508",6,99.4480056980057,1.3521043808098,0.551994301994301,1.4189465260813,-0.154676193564805,6.34104065261348,"SP-GBA",81,266,207.666666666667,53,14552,502,14050,81,0.018932384341637,0.105577689243028
"SPU_000545",9,34.2592592592593,49.3788578739755,16.4596192913252,37.9559501496821,-0.133331783632278,4.78836993986201,"SP-GTF3C1L",85.6666666666667,338.333333333333,0.666666666666667,279.333333333333,22922,5405,17517,85.6666666666667,0.0193145706076002,0.0516805427073697
"SPU_000563",5,99.4068784610901,1.32626007992191,0.593121538909941,1.64676939349389,-0.18208857928418,5.07612024691888,"SP-CDKL2",96.6666666666667,490.666666666667,0,115.666666666667,37301,3244,34057,96.6666666666667,0.0144072192696558,0.0356555692560625
"SPU_000590",5,98.618907018907,1.91208173581104,0.855108947961858,2.37416305297953,-0.228802619085178,4.71080680635063,"SP-ADHFE1",44,254.333333333333,0,18,17494,1472,16022,44,0.0158740065742937,0.0122282608695652
"SPU_000599",14,95.6987959346772,9.33529359629509,2.49496216016293,5.39003804987669,-0.144526721749334,3.17351166934365,"SP-HYPP_310",55.3333333333333,377,17.6666666666667,428.666666666667,14937,3156,11781,55.3333333333333,0.0320006790595026,0.13582594000845
"SPU_000635",6,30.3292133400782,2.37438614064203,0.969339082818196,2.49176543886482,-0.597385521811907,1.17689678257028,"SP-GAGPOLL_3",2.66666666666667,1.33333333333333,0,28.6666666666667,15872,10496,5376,2.66666666666667,0.000248015873015873,0.00273119918699187
"SPU_000645",11,1.9600223009314,4.64203453903086,1.39962607543961,3.11856123694007,-0.26540028158284,3.79144298884827,"SP-CYP27L_1",165.333333333333,960.333333333333,960.333333333333,0,40039,1545,38494,165.333333333333,0.0249476108830813,0
"SPU_000652",12,99.8774509803922,0.424522256757073,0.122549019607842,0.269728573540639,0.107945902628821,2.32098873321988,"SP-DUSP14/18/21",126.666666666667,0,0,0,1290,1209,81,126.666666666667,0,0
"SPU_000682",43,1.02889058316449,2.8841870602505,0.439834403259999,0.887621761489074,0.399125292468432,3.97629515821082,"SP-HS3ST3A1L",105,0,0,0,1871,1871,0,105,0,0
"SPU_000683",19,0.530542878204324,1.59286432458384,0.365428137980637,0.767736029207764,0.101329465605187,6.78965064542912,"SP-HYPP_1273",222,0,0,0,3366,3366,0,222,0,0
"SPU_000692",5,3.00379326695116,4.21558306080038,1.88526605774926,5.23433771803346,-0.405992091739236,1.14955809786194,"SP-UGT2B17",62.3333333333333,37.3333333333333,0,15.3333333333333,9358,1977,7381,62.3333333333333,0.00505803188366527,0.00775585904569213
"SPU_000694",9,3.40909090909091,8.65428762029988,2.88476254009996,6.65227434655258,0.268242293662415,3.85231168211667,"SP-UGT2B34",143.333333333333,12.6666666666667,0,18.6666666666667,3921,1623,2298,143.333333333333,0.0055120394545982,0.0115013349763812
"SPU_000703",22,1.58114425993683,3.51870412882731,0.750190240909427,1.56010601117484,-0.076319611524533,3.7746874039845,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000712",6,97.1004276997995,3.36938325033129,1.37554495186532,3.53595086736622,0.36484948828369,7.58836358209562,"SP-HYPP_1283",79,86,0,5,8025,1349,6676,79,0.0128819652486519,0.00370644922164566
"SPU_000719",6,0.813492063492063,1.99264046535933,0.813492063492063,2.091147921847,0.209028843454222,2.57985578393227,"SP-OPRK1L",85.3333333333333,0,0,0,1145,1145,0,85.3333333333333,0,0
"SPU_000739",11,0.248963802155292,0.825719518129378,0.248963802155292,0.55472592032043,-0.26071508003078,4.42800094059716,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000746",7,3.68809537775055,5.05196217997905,1.90946222301833,4.67228574281716,0.639058053697479,2.63577003834794,"SP-CYP2L1P",23,0,0,0.666666666666667,3074,838,2236,23,0,0.000795544948289578
"SPU_000751",12,1.10680636777128,2.59283799309772,0.748487856640029,1.6474106649735,0.179150861246394,-0.186854017250556,"SP-MACPFD1",104,208.333333333333,26.3333333333333,247.666666666667,6977,2233,4744,104,0.0439151208544126,0.110912076429318
"SPU_000765",38,0.0328947368421053,0.202776776413453,0.0328947368421053,0.0666510678627996,0.329768298131821,1.22676627624015,"SP-CHRNA9L_2",42.3333333333333,1394.66666666667,903.666666666667,298.333333333333,19315,1795,17520,42.3333333333333,0.0796042617960426,0.166202414113278
"SPU_000791",9,2.96959184258382,2.64240007326972,0.88080002442324,2.03112849860792,-0.558027746151437,1.185637149746,"SP-IDS_5",30,0,0,0,2507,713,1794,30,0,0
"SPU_000792",7,0.162337662337663,0.429505082965032,0.162337662337663,0.397225949861197,-0.072009039230183,0.340855031065475,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,27.6666666666667,0.0732078519070692,0.213816925734024
"SPU_000796",5,1.45803698435277,3.2602698107216,1.45803698435277,4.04815964840361,-0.164334519057169,7.0177824827733,"SP-TUBA1B",86.6666666666667,0,0,0,2429,1711,718,86.6666666666667,0,0
"SPU_000816",6,35.4665217126517,2.08683803020126,0.851948058304638,2.19000220358353,0.4899105190815,1.30849307093267,"SP-NLR81",2.33333333333333,0.666666666666667,0,18,6309,2371,3938,2.33333333333333,0.000169290672083968,0.00759173344580346
"SPU_000841",5,0,0,0,0,-0.0227335048801167,5.57686627064323,"SP-CRYPTIC",36.3333333333333,0.666666666666667,0,9.33333333333333,5576,2024,3552,36.3333333333333,0.000187687687687688,0.00461133069828722
"SPU_000902",6,99.8307909022195,0.414475949399012,0.169209097780533,0.434965833179047,0.00122353513196272,9.6838618113138,"SP-CAPRIN1L",98.3333333333333,81.3333333333333,0,57.6666666666667,10425,4026,6399,98.3333333333333,0.0127103193207272,0.0143235635038914
"SPU_000920",15,89.127181329309,26.7979194408291,6.91919304715593,14.8401931386735,-0.137893812935842,3.79071633046708,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000931",6,0.842911877394637,2.06470399774827,0.842911877394637,2.16677396107276,0.33021233747545,0.469925331341629,"SP-ST8SIA",51.6666666666667,2,0,56.3333333333333,4146,1007,3139,51.6666666666667,0.000637145587766805,0.0559417411453161
"SPU_000937",6,1.22424605884252,2.20403856693726,0.899794977068559,2.31299662384923,0.140195819914279,1.31348940634512,"SP-PERLC_3",35.3333333333333,29,0,46.6666666666667,7366,1293,6073,35.3333333333333,0.00477523464515067,0.0360917762309874
"SPU_000952",5,90.3006189213086,21.6884754316293,9.69938107869142,26.9297991193809,-0.089792972194181,2.8103359929396,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,9,0.0163602289419035,0.0709690390028146
"SPU_000956",14,1.4080184959033,3.11167974902586,0.831631394158393,1.79663039767025,0.27214603298718,1.7552685567652,"SP-HYPP_1297",25,194,194,0,12305,1543,10762,25,0.0180263891469987,0
"SPU_000972",10,0,0,0,0,0.491141626007329,2.42989255599819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000974",19,97.6398719091725,6.70993856725349,1.53936548063284,3.23408686624778,0.222650692700434,10.1317471803702,"SP-CRN1APH",89.6666666666667,1292.33333333333,292,219,28927,4207,24720,89.6666666666667,0.0522788565264293,0.0520560969812218
"SPU_001038",7,0,0,0,0,-0.309162029829121,0.241497940822477,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,46.3333333333333,0,0
"SPU_001041",11,94.9625317211524,11.2077269658278,3.37925682712719,7.52945342736196,0.277787545579556,4.95167888801459,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,62,0.00904612974577066,0.0736322501028383
"SPU_001113",8,0,0,0,0,0.0975786851873083,3.95467925927605,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001129",15,0.673400673400673,2.60806959340567,0.673400673400673,1.44430079994465,0.0212191384907107,2.52277721492942,"SP-LRR/IGR_10",104.666666666667,90,0,17.3333333333333,2765,2765,0,104.666666666667,0,0.00626883664858348
"SPU_001211",5,0,0,0,0,0.0665477041847645,5.42348528004035,"SP-SLC16A9",103,698.333333333333,417.666666666667,304,13818,2681,11137,103,0.0627038999132022,0.113390525923163
"SPU_001212",21,97.5296528867957,7.07514478964726,1.543923169111,3.22056729615242,-0.27411570786178,2.50557543674518,"SP-NHEDC2-2",96,60.6666666666667,0,20.6666666666667,13063,1771,11292,96,0.0053725351281143,0.0116694899303595
"SPU_001254",6,90.7827029779463,1.26461014101019,0.516274928170674,1.32712695254998,0.753343032662737,0.257676841379182,"SP-HYPP_3111",30.3333333333333,553.666666666667,0,329,13119,3094,10025,30.3333333333333,0.0552285951787199,0.106334841628959
"SPU_001279",10,99.6608901515151,0.733288946861647,0.231886325510898,0.524563312209435,-0.0439773681720031,5.92828044470595,"SP-SLC12A8",74,605.666666666667,242,351,12252,2389,9863,74,0.0614079556591977,0.146923398911679
"SPU_001288",10,98.0961743218856,2.36538904022236,0.748001691950228,1.69209738523038,-0.174328993677198,4.1462681767131,"SP-RAB31",13.3333333333333,57.3333333333333,48.3333333333333,44.6666666666667,8399,1326,7073,13.3333333333333,0.00810594278712475,0.0336852689793866
"SPU_001289",11,0,0,0,0,0.0695559841497279,3.34225957875368,"SP-PDDC1",116.333333333333,1000.33333333333,0,201,24933,3001,21932,116.333333333333,0.0456106754209982,0.0669776741086305
"SPU_001312",11,0.322433373280831,1.06939051906112,0.322433373280831,0.718426326184012,-1.30484896744764,0.975646028722959,"SP-CLVHH2B",8.66666666666667,119.333333333333,70.3333333333333,1,3721,1993,1728,8.66666666666667,0.0690586419753086,0.000501756146512795
"SPU_001316",9,93.4795482169641,11.5816972867875,3.8605657622625,8.90248061200495,-0.053228236771803,4.80452259969335,"SP-HS3ST2L",69.6666666666667,0,0,0,1837,1837,0,69.6666666666667,0,0
"SPU_001318",7,0.76945412311266,2.03578425502937,0.76945412311266,1.88278641275673,0.0778278265690253,2.62609634946827,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001319",6,95.6461867542073,2.58799285018008,1.05654365681872,2.71593193277496,-0.0714609614482393,1.65684484882338,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001388",9,96.994994605574,3.55020630659197,1.18340210219732,2.72893014127633,0.0816231505163321,8.58325403977163,"SP-ATRX",23.6666666666667,174,0,552.333333333333,30580,8991,21589,23.6666666666667,0.00805966001204317,0.0614318021725429
"SPU_001389",5,94.121682166037,9.49430654735887,4.24598296782315,11.7887386277658,0.251987376494964,3.52966513495042,"SP-ATRXL",42,314.333333333333,0,334.333333333333,3912,1501,2411,42,0.130374671643855,0.222740395292028
"SPU_001425",5,100,0,0,0,0.491582405564655,0.102368675470712,"SP-C18ORF51L",67.6666666666667,960.666666666667,584.333333333333,43,3109,1766,1343,67.6666666666667,0.715313973690742,0.0243488108720272
"SPU_001451",6,0,0,0,0,-1.0253500762854,0.952702665178684,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001453",24,2.08463928489743,4.21804077648683,0.861003968053807,1.78112241111551,-0.803034448451955,0.433401953191906,"SP-UGT2B4",205.333333333333,1012,615.666666666667,1327.66666666667,986,986,0,205.333333333333,0,1.34651791751183
"SPU_001454",10,97.2665718349929,4.64484671508508,1.468829500202,3.32272317481127,-0.266634254211384,6.64404033385957,"SP-FAT",168,1187,1187,323,56807,6607,50200,168,0.0236454183266932,0.0488875435144544
"SPU_001459",8,0,0,0,0,-0.0645388523137759,1.18972239023629,"SP-RAB33L2",24.3333333333333,807.333333333333,0,20.6666666666667,9433,283,9150,24.3333333333333,0.0882331511839709,0.0730270906949352
"SPU_001500",15,98.8535081234348,1.77390190642836,0.458019502760176,0.982354132326758,-0.0525199090916717,7.52318555842283,"SP-CK1D",43.3333333333333,899,105.333333333333,99.6666666666667,44799,3183,41616,43.3333333333333,0.0216022683583237,0.0313121792857891
"SPU_001508",5,100,0,0,0,0.0946714969796918,5.21392993058469,"SP-ATAD2",7.33333333333333,350,24,244.333333333333,26638,3573,23065,7.33333333333333,0.0151745068285281,0.0683832447056628
"SPU_001539",8,0.696428571428571,1.96979746187681,0.696428571428571,1.64679188950212,0.00707355954031346,5.79022595054927,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001545",5,9.76826308348659,4.93211677705971,2.20570967729454,6.12403183701183,-1.28179433173592,0.54445263457325,"SP-SPCAT3L",83.3333333333333,136,0,10.3333333333333,26774,4922,21852,83.3333333333333,0.00622368661907377,0.00209941758092916
"SPU_001555",15,19.6565496431088,39.5350744643659,10.2079123327706,21.8937944827584,-0.154749480685678,2.70618254888681,"SP-INTURNED",46.6666666666667,8,0,0,17554,2499,15055,46.6666666666667,0.00053138492195284,0
"SPU_001558",6,100,0,0,0,-0.151683053135121,1.69702852790664,"SP-POLL",53,148.666666666667,71,56.6666666666667,6074,1285,4789,53,0.0310433632630333,0.0440985732814527
"SPU_001570",6,95.5446397617447,5.23513746502108,2.13723592043818,5.49393983554784,0.0607096503898573,6.15592325470651,"SP-THTPA",145.333333333333,342.666666666667,342.666666666667,18,18040,2137,15903,145.333333333333,0.0215472971556729,0.0084230229293402
"SPU_001638",20,0.962345145394679,2.58092338235888,0.577112012767315,1.20790932480998,-0.129841638027659,5.14767099557031,"SP-THROMBA1",84.3333333333333,1931.33333333333,526,279,53536,4924,48612,84.3333333333333,0.0397295592309169,0.0566612510154346
"SPU_001643",12,0.193246387380466,0.454342505374354,0.131157383891086,0.288675455580723,0.476869377882691,1.07472874531293,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,20.3333333333333,0.0146878141405116,0.0439466666666667
"SPU_001669",10,99.8529411764706,0.465040832377698,0.14705882352941,0.332670170999732,0.0756496147497554,2.52183146623815,"SP-SLC4A11",164.333333333333,1673.66666666667,817,72,114467,1929,112538,164.333333333333,0.0148720136013317,0.0373250388802488
"SPU_001719",8,99.0850313479624,2.58792215371564,0.914968652037613,2.1635570640553,0.116864705078564,4.18127131144824,"SP-EEPD1",176.333333333333,423,0,128.333333333333,12315,2904,9411,176.333333333333,0.0449474019764106,0.0441919191919192
"SPU_001726",6,100,0,0,0,-0.054313709812266,5.56730523166478,"SP-AMT3",114.666666666667,53.6666666666667,15.6666666666667,71.6666666666667,10221,1669,8552,114.666666666667,0.00627533520424072,0.042939884162173
"SPU_001739",25,0.271393132262698,1.11608754402678,0.223217508805356,0.460698295353564,0.0807398930183673,5.98643770255307,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001749",5,0,0,0,0,0.256810003449706,0.498161351824964,"SP-TLRL_16",94,261.666666666667,261.666666666667,116.333333333333,3317,3317,0,94,0,0.0350718520751683
"SPU_001774",7,0.954600954600954,2.52563672717898,0.954600954600954,2.33582438892738,-0.00360756711907296,8.61491051163607,"SP-NACHA2_1",108.666666666667,769.333333333333,0,285.333333333333,18600,4588,14012,108.666666666667,0.0549053192501665,0.0621912234815461
"SPU_001785",7,1.64362519201229,3.37728383704771,1.27649330567232,3.12346659755681,-0.106707596117986,9.04085953709274,"SP-EGGBR1L",111.333333333333,582.333333333333,0,310,18537,4419,14118,111.333333333333,0.0412475799216131,0.0701516180131251
"SPU_001876",8,0.4249541543236,1.20195185686245,0.4249541543236,1.00485689912869,0.291984670517198,2.72358404986445,"SP-HYPP_1351",71.3333333333333,357.333333333333,239.666666666667,69.6666666666667,17247,1367,15880,71.3333333333333,0.0225020990764064,0.0509631797122653
"SPU_001883",5,1.65909090909091,3.7098400535792,1.65909090909091,4.60637483362361,-0.0216924923805945,4.81182475364533,"SP-FUT4L",145.666666666667,0,0,0,1502,1365,137,145.666666666667,0,0
"SPU_001924",6,16.6750672043011,40.0604434959427,16.3546075724428,42.0408571546815,-0.244464125295245,5.73366846981513,"SP-CANT1",95.3333333333333,34.6666666666667,13.3333333333333,128.666666666667,3808,1194,2614,95.3333333333333,0.0132619229788319,0.107761027359017
"SPU_001956",14,0.895691609977324,2.53144801915008,0.676557941434798,1.46161457095673,0.307818245579247,2.9639998169419,"SP-CNGA3",95,392,392,0,21699,2569,19130,95,0.0204913748039728,0
"SPU_002003",5,99.7916666666667,0.465847495312471,0.20833333333334,0.578426063582892,-0.35130279829334,7.89658852973792,"SP-HNRPA2B1L",34.6666666666667,153,7.66666666666667,184.333333333333,5790,538,5252,34.6666666666667,0.0291317593297791,0.342627013630731
"SPU_002008",6,81.7509236690271,3.2900014524876,1.34313746860169,3.45264477955004,-0.0954121689239217,5.05043287965994,"SP-Z480",33.3333333333333,33.6666666666667,0,0.666666666666667,7838,3877,3961,33.3333333333333,0.00849953715391736,0.000171954260166796
"SPU_002025",5,0.27027027027027,0.604342696621564,0.27027027027027,0.750390568972376,-0.482732825119414,3.00205528227878,"SP-AGRIN/NT",182,1289,1289,67.3333333333333,76186,1984,74202,182,0.0173714994205008,0.0339381720430108
"SPU_002027",16,84.3528910237835,32.34900441232,8.08725110308001,17.2375676884877,-0.480211569387711,2.65504024485372,"SP-ABTB2",128,0,0,0,914,914,0,128,0,0
"SPU_002029",7,9.242773342711,15.4356376035576,5.83412263239005,14.2755838102283,0.243595883016244,3.51942709526815,"SP-UNK_14",54.3333333333333,43.6666666666667,0,87,9140,4106,5034,54.3333333333333,0.00867434776850748,0.0211885046273746
"SPU_002080",14,1.65479628543924,4.13034952733319,1.10388234420746,2.38479281684848,0.0405739888855981,-0.111148672689621,"SP-NOTCHL_8",33.3333333333333,773.666666666667,122,331,17349,3430,13919,33.3333333333333,0.0555834949828771,0.0965014577259475
"SPU_002082",6,97.123674571043,4.87855249243335,1.99166071497413,5.11972685666294,-0.00767690688507835,4.31784872711707,"SP-TAG149L",65,8,0,0,2770,1748,1022,65,0.00782778864970646,0
"SPU_002108",7,41.8596056269033,6.35019207120365,2.40014699969986,5.87294813805563,-0.0571894949732791,1.03810373840302,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002122",6,97.6846392751565,1.96303669793552,0.801406376050001,2.06008067323726,0.149166407295922,4.53692347861125,"SP-SKAP2",86.6666666666667,153.333333333333,0,235.333333333333,8587,1536,7051,86.6666666666667,0.0217463243984305,0.153211805555556
"SPU_002160",16,98.3557125656721,2.18315845539256,0.54578961384814,1.16332302440786,0.249087869876412,6.78283981243483,"SP-SKI_1",24.3333333333333,1563,1559.33333333333,30.6666666666667,4375,3711,664,24.3333333333333,2.3539156626506,0.00826372047067278
"SPU_002173",10,10.0097413401107,13.0541561365694,4.12808663230232,9.33838074391422,0.720256680507955,1.41952709123485,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002219",15,0,0,0,0,0.189213678938467,9.91877013288623,"SP-NEFL",92.3333333333333,488.333333333333,297.333333333333,48.3333333333333,25920,4720,21200,92.3333333333333,0.0230345911949686,0.0102401129943503
"SPU_002266",5,37.8351345735638,4.050173058443,1.81129245586335,5.0289540731635,0.0883048073029949,1.6877566468698,"SP-POLPPL_15",1.66666666666667,0,0,0,5241,5082,159,1.66666666666667,0,0
"SPU_002295",7,91.5146456913109,14.2684936937533,5.39298369959495,13.1961557275705,0.130145041236149,10.0668985759338,"SP-SEPHS2",157,73.3333333333333,0,89.3333333333333,7879,3886,3993,157,0.0183654729109275,0.0229885057471264
"SPU_002297",24,0.976051239209134,2.43238792770918,0.496509106616106,1.02710734204377,-0.10740175992641,0.801237075826041,"SP-SLC45A2_2",154.666666666667,194.666666666667,84,349,9100,1856,7244,154.666666666667,0.0268728142830848,0.188038793103448
"SPU_002298",10,0.997874951363324,2.77119444495403,0.876328628526084,1.98239308398541,-0.141540001867093,7.16211122776283,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002330",9,93.1190315206542,16.7136147281068,5.57120490936893,12.8472215590745,0.0164105794679879,4.15859305145872,"SP-HYPP_352",16.6666666666667,18.6666666666667,0,21,5413,2814,2599,16.6666666666667,0.00718224958317302,0.00746268656716418
"SPU_002350",8,86.0222127900396,34.8623719860334,12.3257098197861,29.1456723579614,-0.48549910449214,2.78605590159696,"SP-SRCR23",60.6666666666667,161,0,65.6666666666667,11827,3615,8212,60.6666666666667,0.0196054554310765,0.0181650530198248
"SPU_002385",9,95.8921748638574,9.63119707213518,3.21039902404506,7.40319342510333,-0.14231925590944,5.12625171988951,"SP-UGCG",88.3333333333333,491.333333333333,362.333333333333,6,51996,2153,49843,88.3333333333333,0.00985761959218613,0.00278680910357641
"SPU_002430",8,0.297787861599546,0.842271265168321,0.297787861599546,0.704156399368243,0.351982610016209,3.15538745774584,"SP-HYPP_1394",81,912,606.333333333333,108.333333333333,25164,1715,23449,81,0.0388929165422833,0.0631681243926142
"SPU_002437",5,2.95306001188354,4.19412572000378,1.87567004322174,5.20769491046913,-0.219124600030334,0.603751783740035,"SP-ABCA7L",40.3333333333333,486.333333333333,0,351,21185,3747,17438,40.3333333333333,0.0278892839392897,0.0936749399519616
"SPU_002464",5,99.6307189542484,0.522824752408454,0.23381433734096,0.649172672435375,0.272631985758146,9.50189773465519,"SP-RPL22",12,337,174,122.666666666667,9774,2576,7198,12,0.0468185607113087,0.0476190476190476
"SPU_002476",5,98.836917562724,2.31193562028763,1.03392904131325,2.87064722587603,-0.0161626911763459,5.19479895246887,"SP-HYPE",23.6666666666667,100.333333333333,8,229.333333333333,5366,2902,2464,23.6666666666667,0.040719696969697,0.0790259591086607
"SPU_002488",5,0.726890756302522,1.62537714330867,0.726890756302522,2.01817228234966,0.469677125093838,0.456392800952112,"SP-GALNAC4S-6STL_2",25.6666666666667,49.3333333333333,1,12.6666666666667,10641,1116,9525,25.6666666666667,0.00517935258092738,0.0113500597371565
"SPU_002530",5,95.6475706455218,5.85597943364848,2.61887361769574,7.27115883698299,0.160683493322139,3.45806321129192,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002533",15,98.2093105429019,4.34988996158295,1.12313675860304,2.40888876856295,0.124747330011939,6.09450640400201,"SP-MELKL",94,4774,2221.66666666667,377.666666666667,229263,7184,222079,94,0.0214968547228689,0.0525705270972532
"SPU_002547",7,0.740740740740741,1.95981578597377,0.740740740740741,1.81252729714442,0.199385991577452,0.784849244645215,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002550",10,1.24401913875598,3.93393393130994,1.24401913875598,2.81416680539489,-0.0368042627138908,0.399604336094071,"SP-MACPFB.1",39,0,0,0,35620,1772,33848,39,0,0
"SPU_002554",14,87.5318662061464,27.4814885525179,7.34473676014801,15.8673390865938,-0.0436108884550779,6.53405179619558,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002558",7,99.7411372411372,0.461661932093722,0.174491808872225,0.426966075057171,0.279140355118106,5.32797621205519,"SP-SLC17A5",45.6666666666667,281.666666666667,0,235.666666666667,13403,3963,9440,45.6666666666667,0.0298375706214689,0.0594667339557574
"SPU_002559",6,99.7967479674797,0.497863768858387,0.203252032520332,0.522475982852927,0.0209656315391525,6.8678871616155,"SP-PHF3",53.3333333333333,0,0,0,22061,8922,13139,53.3333333333333,0,0
"SPU_002578",10,92.7646957242028,20.5662110427937,6.50360697349347,14.7121810991126,0.0175764694275427,5.81058739224565,"SP-ACIN1",9.66666666666667,40.6666666666667,4.66666666666667,20,13757,1919,11838,9.66666666666667,0.00343526496592893,0.0104220948410631
"SPU_002586",6,17.3142961781047,1.36896107276729,0.558876017668822,1.43663653939223,-0.0373743188426491,4.44752125348928,"SP-Z366",113,56,0,113.666666666667,8162,3595,4567,113,0.0122618786949858,0.0316179879462216
