"geneid","N","median","sd","se","ci","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000178",36,95.0026234082889,18.2022231346467,3.03370385577445,6.15874624957135,"SP-PP2AB56E",99,2345,635,166,46828,4005,42823,99,0.0547602923662518,0.0414481897627965
"SPU_000195",11,2.91849937240255,2.81322903370803,0.848220468558511,1.88995298104522,"SP-DYSF",65.3333333333333,268.666666666667,0,133.666666666667,18866,2204,16662,65.3333333333333,0.016124514864162,0.0606473079249849
"SPU_000208",22,79.7480194673034,30.9416064120237,6.59677265223679,13.7187397381126,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000236",8,86.9451009177141,19.1561653796998,6.77272722075833,16.0149550356278,"SP-IDH1",93.6666666666667,378,96,199.666666666667,18393,1263,17130,93.6666666666667,0.0220665499124343,0.158089205595144
"SPU_000239",8,95.1223805177043,8.25302253157379,2.9178840986806,6.8996995030771,"SP-RRM",176.333333333333,1418.33333333333,1338.66666666667,43,39377,528,38849,176.333333333333,0.0365088762473509,0.0814393939393939
"SPU_000241",12,97.1764838397615,5.66089506296928,1.63415964422977,3.59676112617035,"SP-TAL1PH",56,134.333333333333,0,0,96970,10193,86777,56,0.00154802923969869,0
"SPU_000255",8,2.46493897336825,3.92852087207661,1.38894187433913,3.28432564011504,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000261",12,64.119755708216,34.4575712977428,9.94704403218626,21.8932963016201,"SP-HYPP_1247",89,180.666666666667,0,39.3333333333333,11219,1378,9841,89,0.0183585678962165,0.0285437832607644
"SPU_000269",11,0,0,0,0,"SP-PLXNA2",10.6666666666667,411,0,64,116391,898,115493,10.6666666666667,0.0035586572346376,0.0712694877505568
"SPU_000290",14,1.39432952704944,2.36929854230949,0.63322167087893,1.36799225035984,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000298",7,2.49769108442578,3.4090870442377,1.28851378811789,3.15287965850936,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000308",22,0.69560945544006,1.78608029226609,0.380793597779768,0.791903637926468,"SP-RHOGAP24L2",33.3333333333333,982,477.333333333333,246.666666666667,27456,2353,25103,33.3333333333333,0.0391188304186751,0.104830712565519
"SPU_000323",5,0.227272727272728,0.50819726761359,0.227272727272728,0.631010251181319,"SP-SLC5A3_2",84.3333333333333,182,16.3333333333333,31.3333333333333,9844,715,9129,84.3333333333333,0.0199364662065944,0.0438228438228438
"SPU_000324",5,98.9716545814107,2.29945026031619,1.02834541858932,2.85514460389489,"SP-ASNSD1",118,496,0,90.6666666666667,16789,1791,14998,118,0.0330710761434858,0.0506234878094175
"SPU_000327",10,0.0318471337579618,0.100709479623197,0.0318471337579618,0.0720432217451658,"SP-UNC44L_2",64,268.333333333333,0,115,27627,3672,23955,64,0.0112015584777012,0.031318082788671
"SPU_000330",50,2.1538868925796,3.59473798738269,0.508372721493436,1.02161323234521,"SP-HGFL",84.6666666666667,368.666666666667,120.666666666667,391.333333333333,17443,3470,13973,84.6666666666667,0.0263842171807534,0.112776176753122
"SPU_000343",34,0.381970396424381,1.47024815412118,0.252145478240168,0.512993832662302,"SP-SYT6-1",20.6666666666667,94.3333333333333,0,27.3333333333333,7812,551,7261,20.6666666666667,0.012991782582748,0.0496067755595886
"SPU_000359",7,2.95353136879801,4.18696116799792,1.58252257137243,3.87229323459561,"SP-GNMT_1",94.3333333333333,129.666666666667,84.3333333333333,47.6666666666667,5059,537,4522,94.3333333333333,0.0286746277458352,0.0887647423960273
"SPU_000372",8,1.14988876529477,2.16803286111593,0.766515368965175,1.81252083067364,"SP-HYPP_1256",31,120.333333333333,29,108.333333333333,3268,993,2275,31,0.0528937728937729,0.109097012420275
"SPU_000373",14,1.53489698853424,3.25533807127316,0.87002569577326,1.87957624346578,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000388",51,0.701212746690323,1.91020452212258,0.267482134874849,0.537253679327042,"SP-HOX11/13C",16.6666666666667,0,0,0,128194,450,127744,16.6666666666667,0,0
"SPU_000393",9,0.0713185501143831,0.213955650343149,0.0713185501143831,0.164460871480533,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000402",10,0,0,0,0,"SP-GPR158_1",46,529.666666666667,76.6666666666667,233.333333333333,21738,2162,19576,46,0.0270569404713254,0.107924761023743
"SPU_000409",5,1.01190476190476,2.26268783437479,1.01190476190476,2.80949802311682,"SP-IL1R/RS1(D)",47.3333333333333,11,0,17.3333333333333,5773,1949,3824,47.3333333333333,0.0028765690376569,0.00889344963229006
"SPU_000417",5,64.6651577297586,6.83551978142329,3.0569373785614,8.48741882160297,"SP-SLC27A1",3.66666666666667,1717,308.666666666667,468,19348,2812,16536,3.66666666666667,0.103834059022738,0.166429587482219
"SPU_000419",36,1.6207682652161,3.69812635482716,0.616354392471194,1.25126593876769,"SP-LMLM-2",43,386.333333333333,73.3333333333333,98,14058,1617,12441,43,0.0310532379497897,0.0606060606060606
"SPU_000426",23,1.27398837870368,2.54538000482427,0.530748420258526,1.10070485460676,"SP-ARSJ",128.666666666667,1121,743,261,25309,1760,23549,128.666666666667,0.047602870610217,0.148295454545455
"SPU_000436",12,0.889690982776092,3.08197997040816,0.889690982776092,1.95819665015752,"SP-CYP3L2",43.3333333333333,511,0,392,14941,1434,13507,43.3333333333333,0.0378322351373362,0.273361227336123
"SPU_000439",28,2.43222866623943,3.47493700331009,0.65670136659818,1.34743990420045,"SP-P58-A",131,1594.33333333333,839.666666666667,321,28702,2618,26084,131,0.0611230383887952,0.122612681436211
"SPU_000441",5,1.2276295133438,2.74506304302172,1.2276295133438,3.40844595331974,"SP-IGCAM/IGCAM",16.6666666666667,475.333333333333,0,240,19786,5077,14709,16.6666666666667,0.0323158157137354,0.0472720110301359
"SPU_000442",9,0.466200466200467,1.3986013986014,0.466200466200467,1.07506020289239,"SP-MLCKB",117.666666666667,656.333333333333,0,159.333333333333,12219,2530,9689,117.666666666667,0.0677400488526508,0.0629776021080369
"SPU_000452",23,20.4455296849662,14.4419448920121,3.01135367700246,6.24516528866916,"SP-SYVN1L",6.33333333333333,106.333333333333,26,37,10284,1333,8951,6.33333333333333,0.0118794920493055,0.0277569392348087
"SPU_000468",5,85.9579152731327,19.6265368297897,8.77725410286261,24.3695641909701,"SP-PLK2",37,586.333333333333,9,187.333333333333,25524,1884,23640,37,0.0248025944726452,0.0994338287331918
"SPU_000471",11,2.71327276421415,4.16029314772429,1.25437558080801,2.79492296658117,"SP-RDH10_1",60.6666666666667,31,0,17,4376,1175,3201,60.6666666666667,0.00968447360199937,0.014468085106383
"SPU_000476",23,7.38434446364725,10.0456534215341,2.09466353701163,4.34406629572901,"SP-UNC44L_3",7.66666666666667,228.333333333333,0,232.666666666667,27083,4210,22873,7.66666666666667,0.00998265786443988,0.0552652414885194
"SPU_000482",5,44.9914296568106,1.39869927493222,0.625517331765624,1.73671453399705,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000484",12,0.40638464551508,0.949110052370834,0.27398447211344,0.603035757217224,"SP-CYTB561",22.3333333333333,128.333333333333,86.6666666666667,67,7870,1304,6566,22.3333333333333,0.01954513148543,0.0513803680981595
"SPU_000485",57,1.0353252681816,3.09942268547799,0.410528563513703,0.822387534680775,"SP-CHX10",154,1745,877.666666666667,144,29795,1348,28447,154,0.0613421450416564,0.106824925816024
"SPU_000491",5,0,0,0,0,"SP-PPAP2CL",46.6666666666667,66,0,73.3333333333333,6284,1014,5270,46.6666666666667,0.0125237191650854,0.0723208415516108
"SPU_000494",15,34.130269029119,8.83092260983927,2.2801344133036,4.89040193631684,"SP-RTL_71",7.33333333333333,0,0,14.6666666666667,9032,5496,3536,7.33333333333333,0,0.00266860747210092
"SPU_000510",7,0.119047619047619,0.314970394174356,0.119047619047619,0.29129902989821,"SP-GLTSCR2L",5.33333333333333,2763.66666666667,163.666666666667,567.666666666667,41164,2697,38467,5.33333333333333,0.0718451313246852,0.210480781114819
"SPU_000513",18,2.76702656898085,4.82286554007888,1.13676030938023,2.39835460899304,"SP-DO1(UDX1)",149,1358,0,833.666666666667,32767,6779,25988,149,0.0522548868708635,0.122977823671141
"SPU_000518",10,1.00108225108225,2.30672283021839,0.729449807419999,1.65013010675692,"SP-BCHE-2",97.6666666666667,63.3333333333333,0,43.6666666666667,8542,1860,6682,97.6666666666667,0.00947820013967874,0.0234767025089606
"SPU_000526",26,27.5211886352218,42.8800611951915,8.40947187608977,17.3196315371015,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000529",8,2.25997756586397,3.23591245443548,1.14406781992867,2.70529051247021,"SP-HYPP_305",32.6666666666667,143.666666666667,0.333333333333333,190,8512,1870,6642,32.6666666666667,0.021630031115126,0.101604278074866
"SPU_000535",10,0.88483377427245,1.89739242276106,0.600008167107005,1.35731277295853,"SP-DOM3ZL",110,237,14.3333333333333,138.333333333333,7190,1074,6116,110,0.0387508175277959,0.128801986343886
"SPU_000542",7,1.51649866283595,2.43162642835991,0.919068401550361,2.24887936376644,"SP-CLECT/PAN_7",15.3333333333333,634.666666666667,169,81.3333333333333,18492,983,17509,15.3333333333333,0.0362480248253279,0.0827399118345202
"SPU_000559",7,87.3423272789811,31.1738837876283,11.7826205574418,28.8310338795487,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000580",26,1.29932175992774,2.63721825052492,0.517201050808831,1.0651955036653,"SP-SRCR3",54.3333333333333,958.666666666667,80,159.333333333333,22339,1489,20850,54.3333333333333,0.0459792166266986,0.107006939780613
"SPU_000581",22,1.08125446919162,2.36275014652138,0.503740023807682,1.04758472765391,"SP-HERC4L",46.3333333333333,783.333333333333,0,319,21701,3565,18136,46.3333333333333,0.0431921776209381,0.0894810659186536
"SPU_000583",14,14.7774166980016,27.689415507961,7.40030757648679,15.9873925364262,"SP-MUC4L",36.6666666666667,133,0,26.3333333333333,18560,4097,14463,36.6666666666667,0.00919587913987416,0.00642746725246115
"SPU_000584",15,3.23811047163435,4.57148066633339,1.18035123254789,2.53160161063609,"SP-GPCR126",16.3333333333333,638,172.333333333333,103,24204,2185,22019,16.3333333333333,0.0289749761569554,0.0471395881006865
"SPU_000587",7,0.455026455026456,1.20388683995532,0.455026455026456,1.11340962538872,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000590",6,99.2716796750048,1.5475805150802,0.631797099636677,1.62408614813375,"SP-ADHFE1",44,254.333333333333,0,18,17494,1472,16022,44,0.0158740065742937,0.0122282608695652
"SPU_000620",7,1.78571428571429,4.72455591261534,1.78571428571429,4.36948544847316,"SP-LRP12L_2",194.333333333333,918.333333333333,354.333333333333,295.666666666667,17814,1468,16346,194.333333333333,0.0561809209184714,0.201407811080836
"SPU_000621",27,1.47554647513319,3.08392323500861,0.593501303297455,1.21995940080083,"SP-LRP1L_1",62.6666666666667,1270.33333333333,0,260.666666666667,24520,2075,22445,62.6666666666667,0.056597608970075,0.125622489959839
"SPU_000645",37,0.663180528514489,1.94422448257275,0.319628536029242,0.648236716463069,"SP-CYP27L_1",165.333333333333,960.333333333333,960.333333333333,0,40039,1545,38494,165.333333333333,0.0249476108830813,0
"SPU_000654",5,0,0,0,0,"SP-SRCR5",33.6666666666667,33.6666666666667,33.3333333333333,0.666666666666667,14391,1287,13104,33.6666666666667,0.00256919006919007,0.000518000518000518
"SPU_000658",9,0.960683760683761,2.59557100136804,0.865190333789346,1.9951324874569,"SP-HYPP_1270",114,663,170,111,14653,1033,13620,114,0.0486784140969163,0.107454017424976
"SPU_000662",8,0.984146883206128,1.62721952457965,0.575308980154709,1.36038956663294,"SP-HYPP_1271",109.333333333333,127.333333333333,127.333333333333,20.3333333333333,9288,919,8369,109.333333333333,0.0152148803122635,0.0221254987305042
"SPU_000667",6,95.0622181641444,3.16040730381382,1.2902308789515,3.3166440612098,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000668",20,0.972386857963393,1.97621675014489,0.441895499159769,0.924897909276163,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000669",50,0.652626028941819,2.20574780786566,0.311939846505834,0.626866591012021,"SP-BMP2/4",90,398.666666666667,398.666666666667,0,19096,1335,17761,90,0.0224461835857591,0
"SPU_000672",14,1.47867471160042,2.7092226846339,0.724070219312568,1.56425860688101,"SP-NLR41",0.666666666666667,8,8,0,12660,3291,9369,0.666666666666667,0.000853879816415839,0
"SPU_000676",8,0,0,0,0,"SP-LIPF_2",16,111.666666666667,0,49.6666666666667,9403,1239,8164,16,0.0136779356524579,0.0400860909335486
"SPU_000688",5,37.8351345735638,4.050173058443,1.81129245586335,5.0289540731635,"SP-GAGPOLL_2",2.33333333333333,0,0,8.66666666666667,18155,5184,12971,2.33333333333333,0,0.00167181069958848
"SPU_000699",10,1.48729540665435,2.74755613461037,0.868853538453697,1.9654832554356,"SP-HYPP_1277",9,395.333333333333,0,64.3333333333333,72047,905,71142,9,0.00555696119498093,0.0710865561694291
"SPU_000721",15,0.390573899557103,1.11353922291622,0.287514591046886,0.616657467459492,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000722",14,68.0174969066574,44.9043113114049,12.0011820083082,25.9269774512542,"SP-TRP53BP1",73.3333333333333,1433.66666666667,446.333333333333,831.333333333333,39520,6621,32899,73.3333333333333,0.0435778189813267,0.125560086593163
"SPU_000730",9,0.416666666666667,1.25,0.416666666666667,0.960835056335069,"SP-GPR64L_2",92.6666666666667,1216.33333333333,112.666666666667,140,30051,1952,28099,92.6666666666667,0.0432874242262477,0.0717213114754098
"SPU_000739",15,0.15491452991453,0.599981394444525,0.15491452991453,0.332258621525728,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000742",5,89.3602693602694,23.791160972725,10.6397306397306,29.5406280553031,"SP-UBE2V1/2",22.3333333333333,289,0,50,9000,675,8325,22.3333333333333,0.0347147147147147,0.0740740740740741
"SPU_000750",9,26.5634066172932,10.3474027179271,3.44913423930903,7.95371781872089,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000767",19,0.860735328001052,2.67044425443472,0.612641928391567,1.28711293013361,"SP-CHRNA9-2",19.6666666666667,663.666666666667,272,200.666666666667,14869,1201,13668,19.6666666666667,0.0485562384157643,0.167082986400222
"SPU_000782",11,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000792",8,0.951086956521739,2.69008014581839,0.951086956521739,2.24896328276488,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,27.6666666666667,0.0732078519070692,0.213816925734024
"SPU_000798",12,0.861528822055142,2.98442338396894,0.861528822055142,1.8962121523346,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,72.6666666666667,0.0278900230448577,0.0226576036252166
"SPU_000802",34,0.849122955631734,2.3341036989304,0.40029548194246,0.814407281511791,"SP-HYPP_314",21.3333333333333,1502.33333333333,885.333333333333,374.333333333333,31736,2208,29528,21.3333333333333,0.0508782624401698,0.169535024154589
"SPU_000809",16,1.22146900491415,2.69201403205268,0.673003508013169,1.4344730213148,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000814",5,99.5873397435897,0.59214960445112,0.264817353680463,0.735250845397555,"SP-ACVR2_1",66.6666666666667,104.666666666667,7.33333333333333,280.666666666667,9227,4663,4564,66.6666666666667,0.0229330996202162,0.0601901494031024
"SPU_000823",6,26.3364479766516,12.0387764154405,4.91480989088028,12.6339210311025,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000836",13,0.174172232995762,0.627986916828282,0.174172232995762,0.379488695822957,"SP-TH",74.6666666666667,734.333333333333,147.333333333333,103.666666666667,33298,1555,31743,74.6666666666667,0.0231337092692352,0.0666666666666667
"SPU_000856",17,0.719365447722828,2.04522648182324,0.496040283109859,1.0515584247918,"SP-KCNS3",98,394.666666666667,0,0,17012,3315,13697,98,0.0288140955440364,0
"SPU_000860",12,2.64244410983541,4.23623162145274,1.22289473349767,2.69157316078259,"SP-SLC16A12L_4",41.6666666666667,120,105,176.666666666667,7866,1454,6412,41.6666666666667,0.0187149095446039,0.121503897294819
"SPU_000878",15,1.52862405955031,3.16563916389852,0.817364517458728,1.75307253622184,"SP-HYPP_1289",51.6666666666667,627.333333333333,66,48.6666666666667,19549,981,18568,51.6666666666667,0.0337857245440184,0.0496092422697927
"SPU_000883",22,0.630727828649434,1.46484196806309,0.312305356938813,0.649474544072576,"SP-EGF/HYALIN/C-LECTINL15",76,450.666666666667,130.666666666667,122.333333333333,13308,1465,11843,76,0.0380534211489206,0.0835039817974972
"SPU_000889",14,94.8137103214121,12.3695479423356,3.30590074496387,7.14196435079695,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000910",7,0.622410070359598,1.45619322220838,0.550389303831598,1.34675411028897,"SP-SLC16_1",54,242.333333333333,0,174.666666666667,14511,2040,12471,54,0.0194317483227755,0.0856209150326797
"SPU_000912",5,79.6642807056586,20.1136043741149,8.99507733061161,24.9743384254522,"SP-PFDN1",8.66666666666667,127,0,11,24914,1716,23198,8.66666666666667,0.00547460988016208,0.00641025641025641
"SPU_000917",15,1.19436119436119,3.15468054005384,0.814535012948876,1.74700385261571,"SP-LRP4L_4",3,350.666666666667,0,93.6666666666667,10942,1420,9522,3,0.0368269971294546,0.065962441314554
"SPU_000925",8,96.9001170056307,4.62242417263232,1.63427373899446,3.86444331696752,"SP-FN3_14",20,44.3333333333333,0,0,90618,7551,83067,20,0.000533705723492281,0
"SPU_000939",14,3.8980588066557,5.48505480476966,1.46594255908045,3.16697635681226,"SP-HPCL",15.6666666666667,1141.66666666667,0,116.666666666667,34491,1522,32969,15.6666666666667,0.034628489389022,0.0766535260621989
"SPU_000941",9,0.403609919591654,0.831406457147355,0.277135485715785,0.639075576072415,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000952",6,0.80530502567377,1.33709263581706,0.545865782764136,1.40319266586889,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,9,0.0163602289419035,0.0709690390028146
"SPU_000957",5,97.3509316770186,3.38936501148583,1.51577011324833,4.20845251153344,"SP-ECM/TSPN/VWC/VWD",52,416,168.333333333333,278,46708,9690,37018,52,0.0112377762169755,0.0286893704850361
"SPU_000967",5,25.14511655759,18.6967606957136,8.36144557493237,23.2150946388987,"SP-ABCC9J",66.6666666666667,386.666666666667,0,223.666666666667,28696,4086,24610,66.6666666666667,0.0157117702830828,0.0547397617882199
"SPU_000968",18,1.8272595217557,2.56995116298488,0.60574329822162,1.27800664675611,"SP-CHRM1",129.333333333333,418,418,25.3333333333333,10379,1468,8911,129.333333333333,0.046908315565032,0.0172570390554042
"SPU_000971",13,2.08984966555004,4.04502182329254,1.12188719955785,2.44438222383609,"SP-SLC6A2_1",80,1583,760.666666666667,210,33180,1605,31575,80,0.0501346001583531,0.130841121495327
"SPU_000982",5,87.2441942294159,27.9559152926681,12.5022653935264,34.7118535557401,"SP-CCDC5L",38.6666666666667,224.666666666667,0,100,12282,1109,11173,38.6666666666667,0.0201079984486411,0.0901713255184851
"SPU_000992",9,7.49017288198094,20.9079208439783,6.96930694799275,16.0712506415784,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001017",6,2.26538786883614,2.77175423586893,1.13156392837946,2.90877768015352,"SP-UNC44L_6",2.66666666666667,0,0,0,141100,3041,138059,2.66666666666667,0,0
"SPU_001041",58,2.97491305606055,9.0954822137933,1.19429532463225,2.39153513576882,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,62,0.00904612974577066,0.0736322501028383
"SPU_001049",27,91.5436364868148,18.551630583106,3.57026297035425,7.33878063925971,"SP-PKC1_2",39.3333333333333,2711.66666666667,1315,39,59482,650,58832,39.3333333333333,0.0460916961290907,0.06
"SPU_001057",7,2.90844696269895,4.31246759655615,1.62995954250171,3.98836732143427,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,44.6666666666667,0.0138267925153171,0.00904053659959172
"SPU_001058",6,15.9769786910198,39.1354454243184,15.9769786910198,41.0701312114839,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001062",10,79.7590702947846,42.0434330437925,13.295300907117,30.0760601785922,"SP-ELGC",109.333333333333,110.333333333333,22,55.6666666666667,6238,2045,4193,109.333333333333,0.0263136974322283,0.0272208638956805
"SPU_001068",7,86.5182135672487,32.44958741804,12.2647912078264,30.0108629582489,"SP-KCTD5",161,605.333333333333,298.666666666667,112,14323,2182,12141,161,0.0498586058259891,0.0513290559120073
"SPU_001071",8,10.0174501424501,9.3656437151188,3.31125509056884,7.82987409036913,"SP-CCDC46",92.3333333333333,1204.33333333333,0,408.666666666667,27077,5099,21978,92.3333333333333,0.0547972214638881,0.0801464339412957
"SPU_001072",5,94.1730550058607,3.70208840825972,1.65562426791655,4.59674989470358,"SP-AXIN",115.333333333333,2014.66666666667,380.333333333333,289.666666666667,28994,2561,26433,115.333333333333,0.0762178589893946,0.113106859299753
"SPU_001077",24,2.18002328405356,3.67626845705056,0.750415156438556,1.55235202434042,"SP-CHST11-5",43.6666666666667,55.6666666666667,20.3333333333333,150.333333333333,7010,3085,3925,43.6666666666667,0.0141825902335456,0.048730415991356
"SPU_001082",10,0.527777777777778,1.66897987619998,0.527777777777778,1.19391628036572,"SP-HYPP_1302",40.3333333333333,87.3333333333333,0,34,6576,913,5663,40.3333333333333,0.015421743481076,0.0372398685651698
"SPU_001125",22,78.3973541892749,35.653916333689,7.60144050322549,15.8080609103815,"SP-RBMS3",1.66666666666667,1034.66666666667,641.666666666667,10,42522,1218,41304,1.66666666666667,0.025050035509071,0.00821018062397373
"SPU_001128",6,0,0,0,0,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,57,0.00114051371649741,0
