"geneid","N","median","sd","se","ci","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000358",25,0.538986394920139,1.84491139008434,0.368982278016869,0.761541992865248,"SP-HYPP_1251",24,0,0,0,1146,964,182,24,0,0
"SPU_0003626",29,3.60590237651861,4.83412666480845,0.897674785812308,1.83880344226745,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000402",7,0,0,0,0,"SP-GPR158_1",46,529.666666666667,76.6666666666667,233.333333333333,21738,2162,19576,46,0.0270569404713254,0.107924761023743
"SPU_0004020",6,1.19867929945449,2.93615264890031,1.19867929945449,3.08130323393098,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000409",7,0.595238095238096,1.57485197087178,0.595238095238096,1.45649514949105,"SP-IL1R/RS1(D)",47.3333333333333,11,0,17.3333333333333,5773,1949,3824,47.3333333333333,0.0028765690376569,0.00889344963229006
"SPU_000410",5,0,0,0,0,"SP-EGFIB_3",61.3333333333333,491.333333333333,131.333333333333,83.3333333333333,17140,1458,15682,61.3333333333333,0.0313310377077754,0.0571559213534522
"SPU_000413",13,1.00385130030941,2.17685054102329,0.603749711129308,1.31545761651642,"SP-CHRM5L",112.666666666667,182.666666666667,0,52.6666666666667,1331,1331,0,112.666666666667,0,0.0395692461808164
"SPU_000419",5,3.97303186299759,4.97261696503175,2.22382191197594,6.17431946233719,"SP-LMLM-2",43,386.333333333333,73.3333333333333,98,14058,1617,12441,43,0.0310532379497897,0.0606060606060606
"SPU_000423",22,0.427547492764884,1.22831012657597,0.261876598892847,0.544602200667762,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000439",7,0.607267732267733,1.03963259856182,0.392944187238633,0.961499788592739,"SP-P58-A",131,1594.33333333333,839.666666666667,321,28702,2618,26084,131,0.0611230383887952,0.122612681436211
"SPU_000441",6,0.896825396825397,2.19676461059126,0.896825396825397,2.30536307481669,"SP-IGCAM/IGCAM",16.6666666666667,475.333333333333,0,240,19786,5077,14709,16.6666666666667,0.0323158157137354,0.0472720110301359
"SPU_000471",13,1.02687525637682,2.43133811536279,0.674331864840808,1.46924291856858,"SP-RDH10_1",60.6666666666667,31,0,17,4376,1175,3201,60.6666666666667,0.00968447360199937,0.014468085106383
"SPU_000484",9,0,0,0,0,"SP-CYTB561",22.3333333333333,128.333333333333,86.6666666666667,67,7870,1304,6566,22.3333333333333,0.01954513148543,0.0513803680981595
"SPU_000508",6,99.4480056980057,1.3521043808098,0.551994301994301,1.4189465260813,"SP-GBA",81,266,207.666666666667,53,14552,502,14050,81,0.018932384341637,0.105577689243028
"SPU_0005145",11,98.0125348507702,3.52464317670123,1.06271990336403,2.36788750546449,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000545",9,34.2592592592593,49.3788578739755,16.4596192913252,37.9559501496821,"SP-GTF3C1L",85.6666666666667,338.333333333333,0.666666666666667,279.333333333333,22922,5405,17517,85.6666666666667,0.0193145706076002,0.0516805427073697
"SPU_000563",5,99.4068784610901,1.32626007992191,0.593121538909941,1.64676939349389,"SP-CDKL2",96.6666666666667,490.666666666667,0,115.666666666667,37301,3244,34057,96.6666666666667,0.0144072192696558,0.0356555692560625
"SPU_000576",19,0.505309825627064,1.35082135768494,0.30989967310132,0.651075053482055,"SP-GPR151L",95,188.333333333333,9,128.333333333333,1019,1019,0,95,0,0.125940464507687
"SPU_0005811",5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000582",7,0.226757369614513,0.599943607951155,0.226757369614513,0.554855295044212,"SP-HERC4_2",61.6666666666667,658.666666666667,48.3333333333333,343,12489,3231,9258,61.6666666666667,0.0711456758119104,0.106159083874961
"SPU_000590",5,98.618907018907,1.91208173581104,0.855108947961858,2.37416305297953,"SP-ADHFE1",44,254.333333333333,0,18,17494,1472,16022,44,0.0158740065742937,0.0122282608695652
"SPU_000599",14,95.6987959346772,9.33529359629509,2.49496216016293,5.39003804987669,"SP-HYPP_310",55.3333333333333,377,17.6666666666667,428.666666666667,14937,3156,11781,55.3333333333333,0.0320006790595026,0.13582594000845
"SPU_000614",8,1.16661796649009,2.16307520556425,0.764762573035482,1.8083761269102,"SP-SACSL_3",10.6666666666667,31,16.6666666666667,62.6666666666667,19851,9985,9866,10.6666666666667,0.00314210419622948,0.00627608078784844
"SPU_0006146",5,0.777126099706744,1.73770678603356,0.777126099706744,2.15764795565224,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000619",9,1.01776630143396,1.2644347965426,0.421478265514199,0.971930623174421,"SP-APDPL",18.6666666666667,57.3333333333333,0,43.3333333333333,6986,800,6186,18.6666666666667,0.00926824011208104,0.0541666666666667
"SPU_000635",6,30.3292133400782,2.37438614064203,0.969339082818196,2.49176543886482,"SP-GAGPOLL_3",2.66666666666667,1.33333333333333,0,28.6666666666667,15872,10496,5376,2.66666666666667,0.000248015873015873,0.00273119918699187
"SPU_000645",11,1.9600223009314,4.64203453903086,1.39962607543961,3.11856123694007,"SP-CYP27L_1",165.333333333333,960.333333333333,960.333333333333,0,40039,1545,38494,165.333333333333,0.0249476108830813,0
"SPU_000652",12,99.8774509803922,0.424522256757073,0.122549019607842,0.269728573540639,"SP-DUSP14/18/21",126.666666666667,0,0,0,1290,1209,81,126.666666666667,0,0
"SPU_000669",17,0.417472279517722,1.22225807783495,0.296441126863408,0.628427115744858,"SP-BMP2/4",90,398.666666666667,398.666666666667,0,19096,1335,17761,90,0.0224461835857591,0
"SPU_000678",5,72.7931276445535,11.305987684359,5.05619140300043,14.0382378718037,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000682",43,1.02889058316449,2.8841870602505,0.439834403259999,0.887621761489074,"SP-HS3ST3A1L",105,0,0,0,1871,1871,0,105,0,0
"SPU_000683",19,0.530542878204324,1.59286432458384,0.365428137980637,0.767736029207764,"SP-HYPP_1273",222,0,0,0,3366,3366,0,222,0,0
"SPU_000692",5,3.00379326695116,4.21558306080038,1.88526605774926,5.23433771803346,"SP-UGT2B17",62.3333333333333,37.3333333333333,0,15.3333333333333,9358,1977,7381,62.3333333333333,0.00505803188366527,0.00775585904569213
"SPU_000694",9,3.40909090909091,8.65428762029988,2.88476254009996,6.65227434655258,"SP-UGT2B34",143.333333333333,12.6666666666667,0,18.6666666666667,3921,1623,2298,143.333333333333,0.0055120394545982,0.0115013349763812
"SPU_000703",22,1.58114425993683,3.51870412882731,0.750190240909427,1.56010601117484,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000712",6,97.1004276997995,3.36938325033129,1.37554495186532,3.53595086736622,"SP-HYPP_1283",79,86,0,5,8025,1349,6676,79,0.0128819652486519,0.00370644922164566
"SPU_000719",6,0.813492063492063,1.99264046535933,0.813492063492063,2.091147921847,"SP-OPRK1L",85.3333333333333,0,0,0,1145,1145,0,85.3333333333333,0,0
"SPU_000739",11,0.248963802155292,0.825719518129378,0.248963802155292,0.55472592032043,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000743",5,0.8002808002808,1.7894822705158,0.8002808002808,2.2219357107234,"SP-CLECT_2",20,0,0,0,1478,460,1018,20,0,0
"SPU_000746",7,3.68809537775055,5.05196217997905,1.90946222301833,4.67228574281716,"SP-CYP2L1P",23,0,0,0.666666666666667,3074,838,2236,23,0,0.000795544948289578
"SPU_000751",12,1.10680636777128,2.59283799309772,0.748487856640029,1.6474106649735,"SP-MACPFD1",104,208.333333333333,26.3333333333333,247.666666666667,6977,2233,4744,104,0.0439151208544126,0.110912076429318
"SPU_000765",38,0.0328947368421053,0.202776776413453,0.0328947368421053,0.0666510678627996,"SP-CHRNA9L_2",42.3333333333333,1394.66666666667,903.666666666667,298.333333333333,19315,1795,17520,42.3333333333333,0.0796042617960426,0.166202414113278
"SPU_000767",9,0.271076998050682,0.813230994152047,0.271076998050682,0.625104678463605,"SP-CHRNA9-2",19.6666666666667,663.666666666667,272,200.666666666667,14869,1201,13668,19.6666666666667,0.0485562384157643,0.167082986400222
"SPU_000791",9,2.96959184258382,2.64240007326972,0.88080002442324,2.03112849860792,"SP-IDS_5",30,0,0,0,2507,713,1794,30,0,0
"SPU_000792",7,0.162337662337663,0.429505082965032,0.162337662337663,0.397225949861197,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,27.6666666666667,0.0732078519070692,0.213816925734024
"SPU_000796",5,1.45803698435277,3.2602698107216,1.45803698435277,4.04815964840361,"SP-TUBA1B",86.6666666666667,0,0,0,2429,1711,718,86.6666666666667,0,0
"SPU_000798",8,0,0,0,0,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,72.6666666666667,0.0278900230448577,0.0226576036252166
"SPU_000816",6,35.4665217126517,2.08683803020126,0.851948058304638,2.19000220358353,"SP-NLR81",2.33333333333333,0.666666666666667,0,18,6309,2371,3938,2.33333333333333,0.000169290672083968,0.00759173344580346
"SPU_000828",7,2.37012987012987,6.27077421128946,2.37012987012987,5.79949886797347,"SP-SM30D",123.333333333333,0,0,1.66666666666667,3013,1091,1922,123.333333333333,0,0.00152765047357165
"SPU_0008323",13,97.3783325396229,7.15904252950905,1.98556114795172,4.32616610324599,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000841",5,0,0,0,0,"SP-CRYPTIC",36.3333333333333,0.666666666666667,0,9.33333333333333,5576,2024,3552,36.3333333333333,0.000187687687687688,0.00461133069828722
"SPU_000856",6,1.54495073891626,2.82904625694235,1.15495329803991,2.96890196894964,"SP-KCNS3",98,394.666666666667,0,0,17012,3315,13697,98,0.0288140955440364,0
"SPU_0008652",8,99.4844276094276,1.45825893426518,0.515572390572387,1.21913497819913,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000883",16,1.38136259958387,3.21031892453791,0.802579731134478,1.71065820320207,"SP-EGF/HYALIN/C-LECTINL15",76,450.666666666667,130.666666666667,122.333333333333,13308,1465,11843,76,0.0380534211489206,0.0835039817974972
"SPU_0008910",8,33.6427526221901,13.5823632921742,4.8020905942178,11.355139877433,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000902",6,99.8307909022195,0.414475949399012,0.169209097780533,0.434965833179047,"SP-CAPRIN1L",98.3333333333333,81.3333333333333,0,57.6666666666667,10425,4026,6399,98.3333333333333,0.0127103193207272,0.0143235635038914
"SPU_000905",26,0.746029353252197,2.93657797854515,0.575910323684176,1.18610951455619,"SP-TAAR8CL",40.6666666666667,0,0,0,971,971,0,40.6666666666667,0,0
"SPU_000910",27,0.894708672056452,2.91003079454482,0.560035687526851,1.15116984240204,"SP-SLC16_1",54,242.333333333333,0,174.666666666667,14511,2040,12471,54,0.0194317483227755,0.0856209150326797
"SPU_000918",10,1.10814185814186,2.34694702525873,0.742169814757431,1.67890476246614,"SP-EGFI2",63,700.666666666667,0,298,18780,6548,12232,63,0.0572814475692174,0.0455100794135614
"SPU_000920",15,89.127181329309,26.7979194408291,6.91919304715593,14.8401931386735,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000921",5,34.8494832393564,18.0071562850852,8.05304510698262,22.3588376692189,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000931",6,0.842911877394637,2.06470399774827,0.842911877394637,2.16677396107276,"SP-ST8SIA",51.6666666666667,2,0,56.3333333333333,4146,1007,3139,51.6666666666667,0.000637145587766805,0.0559417411453161
"SPU_000937",6,1.22424605884252,2.20403856693726,0.899794977068559,2.31299662384923,"SP-PERLC_3",35.3333333333333,29,0,46.6666666666667,7366,1293,6073,35.3333333333333,0.00477523464515067,0.0360917762309874
"SPU_000952",5,90.3006189213086,21.6884754316293,9.69938107869142,26.9297991193809,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,9,0.0163602289419035,0.0709690390028146
"SPU_000956",14,1.4080184959033,3.11167974902586,0.831631394158393,1.79663039767025,"SP-HYPP_1297",25,194,194,0,12305,1543,10762,25,0.0180263891469987,0
"SPU_0009572",12,98.2814813635892,1.70275194418543,0.49154214666931,1.08187697037874,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000972",10,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000974",19,97.6398719091725,6.70993856725349,1.53936548063284,3.23408686624778,"SP-CRN1APH",89.6666666666667,1292.33333333333,292,219,28927,4207,24720,89.6666666666667,0.0522788565264293,0.0520560969812218
"SPU_001038",7,0,0,0,0,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,46.3333333333333,0,0
"SPU_001041",11,94.9625317211524,11.2077269658278,3.37925682712719,7.52945342736196,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,62,0.00904612974577066,0.0736322501028383
"SPU_001057",10,1.54547213622291,2.7304498541285,0.863444057592058,1.95324615955742,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,44.6666666666667,0.0138267925153171,0.00904053659959172
"SPU_001113",8,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001129",15,0.673400673400673,2.60806959340567,0.673400673400673,1.44430079994465,"SP-LRR/IGR_10",104.666666666667,90,0,17.3333333333333,2765,2765,0,104.666666666667,0,0.00626883664858348
"SPU_001139",7,0.47907083132132,1.26750228006119,0.47907083132132,1.17224409469801,"SP-KIAA1161",102.666666666667,767.666666666667,572.333333333333,216,5022,3834,1188,102.666666666667,0.646184062850729,0.0563380281690141
"SPU_001149",13,0.749129632238583,1.5827560560796,0.438977547442013,0.956449912302512,"SP-ECHN17",17.3333333333333,326.333333333333,0,35.3333333333333,16878,1596,15282,17.3333333333333,0.0213540985036863,0.0221386800334169
"SPU_001158",11,0.71674150299894,1.25147778339131,0.377334749179514,0.840754214851371,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001165",8,1.0632183908046,3.00723573608072,1.0632183908046,2.51411199163601,"SP-ARRDC3",4,832.333333333333,448.666666666667,176.333333333333,27959,1600,26359,4,0.0315768175322787,0.110208333333333
"SPU_001211",5,0,0,0,0,"SP-SLC16A9",103,698.333333333333,417.666666666667,304,13818,2681,11137,103,0.0627038999132022,0.113390525923163
"SPU_001212",21,97.5296528867957,7.07514478964726,1.543923169111,3.22056729615242,"SP-NHEDC2-2",96,60.6666666666667,0,20.6666666666667,13063,1771,11292,96,0.0053725351281143,0.0116694899303595
"SPU_001213",10,0.585738539898132,1.85226789941951,0.585738539898132,1.32503263355752,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001215",12,1.3134318200665,2.65723867769848,0.767078732935152,1.68832890781217,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001249",6,0,0,0,0,"SP-UNC44L_10",18,44,44,20,3146,2274,872,18,0.0504587155963303,0.00879507475813544
"SPU_001254",6,90.7827029779463,1.26461014101019,0.516274928170674,1.32712695254998,"SP-HYPP_3111",30.3333333333333,553.666666666667,0,329,13119,3094,10025,30.3333333333333,0.0552285951787199,0.106334841628959
"SPU_0012641",6,100,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001279",10,99.6608901515151,0.733288946861647,0.231886325510898,0.524563312209435,"SP-SLC12A8",74,605.666666666667,242,351,12252,2389,9863,74,0.0614079556591977,0.146923398911679
"SPU_001288",10,98.0961743218856,2.36538904022236,0.748001691950228,1.69209738523038,"SP-RAB31",13.3333333333333,57.3333333333333,48.3333333333333,44.6666666666667,8399,1326,7073,13.3333333333333,0.00810594278712475,0.0336852689793866
"SPU_001289",11,0,0,0,0,"SP-PDDC1",116.333333333333,1000.33333333333,0,201,24933,3001,21932,116.333333333333,0.0456106754209982,0.0669776741086305
"SPU_001312",11,0.322433373280831,1.06939051906112,0.322433373280831,0.718426326184012,"SP-CLVHH2B",8.66666666666667,119.333333333333,70.3333333333333,1,3721,1993,1728,8.66666666666667,0.0690586419753086,0.000501756146512795
"SPU_001316",9,93.4795482169641,11.5816972867875,3.8605657622625,8.90248061200495,"SP-HS3ST2L",69.6666666666667,0,0,0,1837,1837,0,69.6666666666667,0,0
"SPU_001318",7,0.76945412311266,2.03578425502937,0.76945412311266,1.88278641275673,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001319",6,95.6461867542073,2.58799285018008,1.05654365681872,2.71593193277496,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001342",6,0.759144237405107,1.85951602281677,0.759144237405107,1.95144238730155,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0013762",8,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0013764",9,0.384615384615385,0.854634078588037,0.284878026196012,0.656929906436805,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001388",9,96.994994605574,3.55020630659197,1.18340210219732,2.72893014127633,"SP-ATRX",23.6666666666667,174,0,552.333333333333,30580,8991,21589,23.6666666666667,0.00805966001204317,0.0614318021725429
"SPU_001389",5,94.121682166037,9.49430654735887,4.24598296782315,11.7887386277658,"SP-ATRXL",42,314.333333333333,0,334.333333333333,3912,1501,2411,42,0.130374671643855,0.222740395292028
"SPU_001413",46,28.3452564807268,7.07945628375605,1.04380888299007,2.10233900857423,"SP-HYPP_1326",63,0,0,5.33333333333333,1247,1247,0,63,0,0.00427693130179096
"SPU_001414",32,27.594412479072,11.7941837425134,2.08493682572285,4.25225669094879,"SP-POLPPL_12",77.6666666666667,0,0,48.3333333333333,3818,3818,0,77.6666666666667,0,0.0126593329841104
"SPU_001415",8,0.71509009009009,1.32676857497118,0.469083528213668,1.10920628683675,"SP-Z200",20.6666666666667,0,0,0,626,626,0,20.6666666666667,0,0
"SPU_001425",5,100,0,0,0,"SP-C18ORF51L",67.6666666666667,960.666666666667,584.333333333333,43,3109,1766,1343,67.6666666666667,0.715313973690742,0.0243488108720272
"SPU_001447",19,12.7688743574065,4.03029835931016,0.924613855818461,1.94254162840125,"SP-HYPP_1328",139.333333333333,0,0,0,1510,1309,201,139.333333333333,0,0
"SPU_001451",6,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0014520",5,91.1001100110011,19.9007590076714,8.8998899889989,24.7100559967548,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001453",24,2.08463928489743,4.21804077648683,0.861003968053807,1.78112241111551,"SP-UGT2B4",205.333333333333,1012,615.666666666667,1327.66666666667,986,986,0,205.333333333333,0,1.34651791751183
"SPU_001454",10,97.2665718349929,4.64484671508508,1.468829500202,3.32272317481127,"SP-FAT",168,1187,1187,323,56807,6607,50200,168,0.0236454183266932,0.0488875435144544
"SPU_001458",7,1.37873754152824,3.64779665811231,1.37873754152824,3.37364922998393,"SP-TLR159",178.666666666667,0,0,0,1040,1040,0,178.666666666667,0,0
"SPU_001459",8,0,0,0,0,"SP-RAB33L2",24.3333333333333,807.333333333333,0,20.6666666666667,9433,283,9150,24.3333333333333,0.0882331511839709,0.0730270906949352
"SPU_001467",9,0.352254428341384,0.742041408662107,0.247347136220702,0.570383518955848,"SP-MUC5AC",0.666666666666667,66,0,12.6666666666667,21543,4608,16935,0.666666666666667,0.00389725420726306,0.00274884259259259
"SPU_001473",14,8.05858213360391,4.32441741266429,1.15574916825637,2.49684427783401,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001487",9,0,0,0,0,"SP-HYPP_1333",33.3333333333333,0,0,0,1385,1385,0,33.3333333333333,0,0
"SPU_001500",15,98.8535081234348,1.77390190642836,0.458019502760176,0.982354132326758,"SP-CK1D",43.3333333333333,899,105.333333333333,99.6666666666667,44799,3183,41616,43.3333333333333,0.0216022683583237,0.0313121792857891
"SPU_001502",5,0,0,0,0,"SP-RXFP2L_2",63.3333333333333,32.3333333333333,0,6,1972,1293,679,63.3333333333333,0.0476190476190476,0.00464037122969838
"SPU_001508",5,100,0,0,0,"SP-ATAD2",7.33333333333333,350,24,244.333333333333,26638,3573,23065,7.33333333333333,0.0151745068285281,0.0683832447056628
