"geneid","N","median","sd","se","ci","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000798",12,0.861528822055142,2.98442338396894,0.861528822055142,1.8962121523346,1,FALSE,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,0.0726666666666667,0.0278900230448577,0.0226576036252166
"SPU_000802",34,0.849122955631734,2.3341036989304,0.40029548194246,0.814407281511791,1,FALSE,"SP-HYPP_314",21.3333333333333,1502.33333333333,885.333333333333,374.333333333333,31736,2208,29528,0.0213333333333333,0.0508782624401698,0.169535024154589
"SPU_000809",16,1.22146900491415,2.69201403205268,0.673003508013169,1.4344730213148,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000809",16,1.22146900491415,2.69201403205268,0.673003508013169,1.4344730213148,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000814",5,99.5873397435897,0.59214960445112,0.264817353680463,0.735250845397555,1,FALSE,"SP-ACVR2_1",66.6666666666667,104.666666666667,7.33333333333333,280.666666666667,9227,4663,4564,0.0666666666666667,0.0229330996202162,0.0601901494031024
"SPU_000917",15,1.19436119436119,3.15468054005384,0.814535012948876,1.74700385261571,1,FALSE,"SP-LRP4L_4",3,350.666666666667,0,93.6666666666667,10942,1420,9522,0.003,0.0368269971294546,0.065962441314554
"SPU_000925",8,96.9001170056307,4.62242417263232,1.63427373899446,3.86444331696752,1,FALSE,"SP-FN3_14",20,44.3333333333333,0,0,90618,7551,83067,0.02,0.000533705723492281,0
"SPU_000941",9,0.403609919591654,0.831406457147355,0.277135485715785,0.639075576072415,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000952",6,0.80530502567377,1.33709263581706,0.545865782764136,1.40319266586889,1,FALSE,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,0.009,0.0163602289419035,0.0709690390028146
"SPU_000968",18,1.8272595217557,2.56995116298488,0.60574329822162,1.27800664675611,1,FALSE,"SP-CHRM1",129.333333333333,418,418,25.3333333333333,10379,1468,8911,0.129333333333333,0.046908315565032,0.0172570390554042
"SPU_000992",9,7.49017288198094,20.9079208439783,6.96930694799275,16.0712506415784,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001041",58,2.97491305606055,9.0954822137933,1.19429532463225,2.39153513576882,1,FALSE,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,0.062,0.00904612974577066,0.0736322501028383
"SPU_001057",7,2.90844696269895,4.31246759655615,1.62995954250171,3.98836732143427,1,FALSE,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,0.0446666666666667,0.0138267925153171,0.00904053659959172
"SPU_001058",6,15.9769786910198,39.1354454243184,15.9769786910198,41.0701312114839,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001062",10,79.7590702947846,42.0434330437925,13.295300907117,30.0760601785922,1,FALSE,"SP-ELGC",109.333333333333,110.333333333333,22,55.6666666666667,6238,2045,4193,0.109333333333333,0.0263136974322283,0.0272208638956805
"SPU_001068",7,86.5182135672487,32.44958741804,12.2647912078264,30.0108629582489,1,FALSE,"SP-KCTD5",161,605.333333333333,298.666666666667,112,14323,2182,12141,0.161,0.0498586058259891,0.0513290559120073
"SPU_001072",5,94.1730550058607,3.70208840825972,1.65562426791655,4.59674989470358,2,TRUE,"SP-AXIN",115.333333333333,2014.66666666667,380.333333333333,289.666666666667,28994,2561,26433,0.115333333333333,0.0762178589893946,0.113106859299753
"SPU_001077",24,2.18002328405356,3.67626845705056,0.750415156438556,1.55235202434042,1,FALSE,"SP-CHST11-5",43.6666666666667,55.6666666666667,20.3333333333333,150.333333333333,7010,3085,3925,0.0436666666666667,0.0141825902335456,0.048730415991356
"SPU_001125",22,78.3973541892749,35.653916333689,7.60144050322549,15.8080609103815,2,TRUE,"SP-RBMS3",1.66666666666667,1034.66666666667,641.666666666667,10,42522,1218,41304,0.00166666666666667,0.025050035509071,0.00821018062397373
"SPU_001128",6,0,0,0,0,1,FALSE,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,0.057,0.00114051371649741,0
"SPU_001138",24,1.83877294820121,3.73957895074808,0.763338356848776,1.57908570121999,1,FALSE,"SP-CARA14LA",87.3333333333333,1240.33333333333,1240.33333333333,0,40545,990,39555,0.0873333333333333,0.031357181982893,0
"SPU_001198",8,99.6108925796426,0.855214854158534,0.302364111373482,0.714977510565037,1,FALSE,"SP-SETA",123.666666666667,827.666666666667,0,212.333333333333,32712,5268,27444,0.123666666666667,0.0301583831317106,0.040306251581878
"SPU_001224",6,97.6166142557652,3.15814878348761,1.28930884188935,3.31427388948605,1,FALSE,"SP-HYPP_1316",90.6666666666667,113.666666666667,10.3333333333333,147.333333333333,5010,1158,3852,0.0906666666666667,0.0295084804430599,0.127230857800806
"SPU_001225",34,2.10489185697083,3.64711558073799,0.625475161947764,1.27253878515733,1,FALSE,"SP-GGDEF",25.6666666666667,824.333333333333,0,36.3333333333333,26733,736,25997,0.0256666666666667,0.0317087869113103,0.0493659420289855
"SPU_001263",5,95.4683875946204,3.07137764951488,1.37356184177776,3.81361905229033,1,FALSE,"SP-THADA",226.666666666667,7292.66666666667,0,1145.66666666667,19362,5424,13938,0.226666666666667,0.523221887406132,0.211221730580138
"SPU_001270",7,0,0,0,0,1,FALSE,"SP-SLC5L",87.6666666666667,0,0,0,1399,492,907,0.0876666666666667,0,0
"SPU_001274",16,1.16313059403937,3.28120312369044,0.820300780922609,1.74842972671982,1,FALSE,"SP-CLECT_4",49.6666666666667,225.666666666667,194.666666666667,98,5832,349,5483,0.0496666666666667,0.0411575171742963,0.28080229226361
"SPU_001285",7,1.82155326892168,3.76880813566022,1.4244755808677,3.4855661804918,1,FALSE,"SP-SLC7A6_4",84,104.333333333333,37.6666666666667,77.3333333333333,15169,1304,13865,0.084,0.00752494290179108,0.0593047034764826
"SPU_001293",5,91.6424768310014,6.73455133679384,3.01178291740662,8.36204993895194,1,FALSE,"SP-CPEB2",190,1595.66666666667,0,174.666666666667,32280,4638,27642,0.19,0.0577261654969491,0.0376599108811269
"SPU_001469",6,0.412364308210216,0.510257761603579,0.208311858870579,0.535482680560345,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001476",21,1.32765189380162,2.13360378901948,0.465590517439351,0.971204800772087,1,FALSE,"SP-HYPP_1332",91.3333333333333,1567.33333333333,1561.33333333333,88,29825,3313,26512,0.0913333333333333,0.0591178837256085,0.0265620283730758
"SPU_001518",37,1.05536778388205,2.46147694691524,0.404664317348349,0.820697274425035,1,FALSE,"SP-ABCC9F",54.3333333333333,1479.66666666667,0,335.333333333333,44374,5008,39366,0.0543333333333333,0.037587427390811,0.0669595314164004
"SPU_001537",41,0.957920382073047,2.24694976342414,0.350914597328662,0.709224856760194,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001562",8,0.6528293135436,1.34332345630096,0.474936562638681,1.12304651398354,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001564",14,0.669964861142972,1.78656198798062,0.477478775661231,1.03153018106475,1,FALSE,"SP-SLC6A5",34,633.333333333333,356.333333333333,133.666666666667,9239,1735,7504,0.034,0.0843994314143568,0.0770413064361191
"SPU_001569",9,23.8994030660697,1.6843906504042,0.561463550134734,1.29473726837711,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001595",6,99.0693055348228,1.63078537282027,0.665765340567351,1.71140429125866,1,FALSE,"SP-SLC26A5",108,806.666666666667,288,226.666666666667,22936,2454,20482,0.108,0.0393841747225206,0.0923662048356425
"SPU_001599",8,98.9321983273596,3.02019921474542,1.06780167264039,2.5249497310168,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001643",9,0.781893004115227,2.34567901234568,0.781893004115227,1.80304850077692,1,FALSE,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,0.0203333333333333,0.0146878141405116,0.0439466666666667
"SPU_001689",6,98.7922885572139,2.60980900963189,1.06545006661941,2.73882658802935,3,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001722",10,1.47252205500778,3.13086855312599,0.990067568247403,2.23968844116506,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001745",9,1.56248760540365,2.69249311515375,0.897497705051249,2.06963341918443,1,FALSE,"SP-SEC61B",37.3333333333333,0,0,0,4763,589,4174,0.0373333333333333,0,0
"SPU_001745",9,1.56248760540365,2.69249311515375,0.897497705051249,2.06963341918443,1,FALSE,"SP-SEC61B",37.3333333333333,0,0,0,4763,589,4174,0.0373333333333333,0,0
"SPU_001754",12,0.631380897857927,1.8715409221279,0.540267327594972,1.1891203705189,1,FALSE,"SP-ECHN18",13.3333333333333,34,0,0,21684,1526,20158,0.0133333333333333,0.00168667526540331,0
"SPU_001761",6,1.92137320044297,4.70638394654353,1.92137320044297,4.9390470485371,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001774",30,1.55474629206891,2.83568579039119,0.517723024464707,1.05886247604981,2,TRUE,"SP-NACHA2_1",108.666666666667,769.333333333333,0,285.333333333333,18600,4588,14012,0.108666666666667,0.0549053192501665,0.0621912234815461
"SPU_001785",21,7.77870138180092,21.7026416987644,4.73590468405203,9.87892406066774,1,FALSE,"SP-EGGBR1L",111.333333333333,582.333333333333,0,310,18537,4419,14118,0.111333333333333,0.0412475799216131,0.0701516180131251
"SPU_001794",11,1.02272727272727,3.39200262649984,1.02272727272727,2.2787783713496,1,FALSE,"SP-MACPFC1",64.3333333333333,480.666666666667,0,91.3333333333333,16615,2515,14100,0.0643333333333333,0.0340898345153664,0.0363154406891981
"SPU_001846",5,1.26620139581256,2.83131239424201,1.26620139581256,3.5155386675984,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001856",21,68.9239330055662,44.3659794217882,9.68145042767607,20.1951517086488,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001859",16,68.0222628331879,46.4789857758305,11.6197464439576,24.7669032774933,1,FALSE,"SP-PURA",2.33333333333333,1922.33333333333,1,100,99743,4724,95019,0.00233333333333333,0.020231041510996,0.0211685012701101
"SPU_001868",7,1.09338407494145,2.38751284717726,0.902395035086111,2.20808110576659,1,FALSE,"SP-ASP-2",40,40,0,41,7148,1165,5983,0.04,0.00668560922614073,0.0351931330472103
"SPU_001868",7,1.09338407494145,2.38751284717726,0.902395035086111,2.20808110576659,1,FALSE,"SP-ASP-2",40,40,0,41,7148,1165,5983,0.04,0.00668560922614073,0.0351931330472103
"SPU_001871",6,37.3325419525656,7.80384839638179,3.18590776686203,8.18963663550818,1,FALSE,"SP-UNC44L_19",5,93.6666666666667,93.6666666666667,13.6666666666667,9335,3550,5785,0.005,0.0161912993373668,0.00384976525821596
"SPU_001876",21,0.864660067251146,2.76212129939444,0.602744282529752,1.25730254140555,1,FALSE,"SP-HYPP_1351",71.3333333333333,357.333333333333,239.666666666667,69.6666666666667,17247,1367,15880,0.0713333333333333,0.0225020990764064,0.0509631797122653
"SPU_001887",8,0.68014705882353,1.92374638999281,0.68014705882353,1.60829222994362,1,FALSE,"SP-CLECT/EGF_6",59.3333333333333,227,0,95.3333333333333,3234,841,2393,0.0593333333333333,0.09486000835771,0.113357114546175
"SPU_001892",6,98.0555555555555,4.76289672207842,1.94444444444445,4.99835356929285,1,FALSE,"SP-SEMA6D",31.6666666666667,843.666666666667,128.333333333333,364.666666666667,18861,1465,17396,0.0316666666666667,0.0484977389438185,0.248919226393629
"SPU_001928",14,43.0978210903742,51.1464285090531,13.6694580027146,29.531068619899,1,FALSE,"SP-HYALIN1",198.666666666667,1911.33333333333,365.333333333333,740.333333333333,41203,9109,32094,0.198666666666667,0.0595542261274174,0.0812749295568485
"SPU_001944",6,3.25125691302162,5.03833438752835,2.05689140049374,5.28740767198576,1,FALSE,"SP-HYPP_1358",39,358,47.3333333333333,294.333333333333,4628,1458,3170,0.039,0.112933753943218,0.201874714220393
"SPU_001956",10,0.325630252100841,0.690495366237328,0.218353807110209,0.493950628778616,1,FALSE,"SP-CNGA3",95,392,392,0,21699,2569,19130,0.095,0.0204913748039728,0
"SPU_001999",5,1.72624237140366,3.15923075417981,1.4128509445908,3.92270308948319,1,FALSE,"SP-HYPP_1363",93,188,0,26.3333333333333,6778,930,5848,0.093,0.0321477428180575,0.0283154121863799
"SPU_002004",18,85.5515580293084,14.98003781872,3.53082877468261,7.4493975514875,1,FALSE,"SP-HDPX3",109.666666666667,646.333333333333,276.333333333333,72,19958,1723,18235,0.109666666666667,0.035444657709533,0.0417875798026698
"SPU_002007",17,0.684438804407992,1.50205871265037,0.364302748713928,0.772287327519525,1,FALSE,"SP-C20ORF152",15,362.666666666667,0,286.666666666667,20464,3379,17085,0.015,0.0212271973466003,0.084837723192266
"SPU_002021",21,27.426430439177,35.521233936524,7.7513687282074,16.1690718333203,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002025",17,12.3393916946919,31.5035817899234,7.64074090030231,16.1976471245274,1,FALSE,"SP-AGRIN/NT",182,1289,1289,67.3333333333333,76186,1984,74202,0.182,0.0173714994205008,0.0339381720430108
"SPU_002033",25,1.4043787617427,3.12988605183581,0.625977210367162,1.29195346408871,1,FALSE,"SP-CUZD1",90.6666666666667,1250.33333333333,641.333333333333,226.666666666667,85525,1047,84478,0.0906666666666667,0.0148006976175257,0.216491563196434
"SPU_002080",14,2.50892293229567,5.18306824519112,1.38523325612663,2.99261450842586,1,FALSE,"SP-NOTCHL_8",33.3333333333333,773.666666666667,122,331,17349,3430,13919,0.0333333333333333,0.0555834949828771,0.0965014577259475
"SPU_002080",14,2.50892293229567,5.18306824519112,1.38523325612663,2.99261450842586,1,FALSE,"SP-NOTCHL_8",33.3333333333333,773.666666666667,122,331,17349,3430,13919,0.0333333333333333,0.0555834949828771,0.0965014577259475
"SPU_002140",5,64.8282369531631,48.2021861530541,21.5566729804656,59.8509191809633,1,FALSE,"SP-Z475",48.6666666666667,0,0,0,45291,2501,42790,0.0486666666666667,0,0
"SPU_002178",20,1.13145950477153,3.2638908093448,0.729828172083177,1.52754791975494,1,FALSE,"SP-ASTACIN5",133.666666666667,3000.66666666667,3000.66666666667,0,102647,4961,97686,0.133666666666667,0.0307174688969419,0
"SPU_002248",6,1.18464052287582,2.90176480966961,1.18464052287582,3.04521540986328,1,FALSE,"SP-ADRB3L",77,63.6666666666667,22,126.333333333333,9931,1076,8855,0.077,0.00718991153773762,0.117410161090458
"SPU_002249",12,0.189393939393939,0.656079851351847,0.189393939393939,0.416853250017355,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002269",6,0,0,0,0,1,FALSE,"SP-C6ORF192L",98.3333333333333,429.333333333333,0,75,8730,1189,7541,0.0983333333333333,0.0569332095654864,0.0630782169890664
"SPU_002353",5,99.7590102205487,0.538869528735833,0.24098977945132,0.669094893560313,2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002356",18,0.53336746885134,2.26288652453452,0.53336746885134,1.12530699449208,1,FALSE,"SP-ATP6V1G3",85,10.3333333333333,1,32.3333333333333,5242,2075,3167,0.085,0.0032628144405852,0.0155823293172691
"SPU_002394",5,1.0724043715847,2.39796907423133,1.0724043715847,2.97747186827906,1,FALSE,"SP-CLECT/FN3_4",5,61.6666666666667,54,25,23044,1540,21504,0.005,0.00286768353174603,0.0162337662337662
"SPU_002398",34,1.95989434531444,3.73606511773942,0.640729881692591,1.30357474583648,1,FALSE,"SP-GPI_PIGU",2.33333333333333,906.666666666667,0,119.333333333333,39282,3379,35903,0.00233333333333333,0.0252532286067088,0.0353161684916642
"SPU_002444",11,1.7200769695829,3.00563529409692,0.906233138833545,2.01921326559249,1,FALSE,"SP-SYT9L",1.33333333333333,285.666666666667,184.333333333333,260.666666666667,19371,2495,16876,0.00133333333333333,0.0169273919570198,0.104475617902472
"SPU_002461",5,1.16540110019912,2.34878586601503,1.05040897220007,2.91640284932072,1,FALSE,"SP-APLYSIA/ADP/RIBCYC",81,419.333333333333,218.666666666667,83,18919,816,18103,0.081,0.023163748181701,0.10171568627451
"SPU_002481",5,4.23782068804983,4.51117400446088,2.01745834646089,5.60136235097178,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002532",13,96.8975507013159,3.74846733843393,1.03963778408658,2.26517614217465,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002536",13,97.7440814171583,3.67138656686776,1.01825942453011,2.21859669809577,2,TRUE,"SP-FRMD4A",17.3333333333333,1188.33333333333,14,55,45238,6223,39015,0.0173333333333333,0.0304583707121193,0.00883818094166801
"SPU_002550",7,0.740740740740741,1.95981578597377,0.740740740740741,1.81252729714442,1,FALSE,"SP-MACPFB.1",39,0,0,0,35620,1772,33848,0.039,0,0
"SPU_002555",30,96.1241973536408,7.89732696072145,1.44184804012695,2.94891035111858,1,FALSE,"SP-SCRIB",5.33333333333333,2940,824.666666666667,326.666666666667,114335,8562,105773,0.00533333333333333,0.0277953731103401,0.0381530794985595
"SPU_002583",13,14.0299499470218,17.962123079289,4.98179659835166,10.8544023432812,1,FALSE,"SP-SLC22A3L",43.3333333333333,586.333333333333,147.666666666667,103.333333333333,12157,921,11236,0.0433333333333333,0.0521834579328349,0.112196887441187
"SPU_002628",6,88.2762069652129,14.6577565827345,5.98400406693678,15.3823721588415,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002631",13,1.87827385596148,4.80368111378118,1.33230142820892,2.90283544476558,1,FALSE,"SP-HOX11/13B",235.666666666667,1906.66666666667,1862.66666666667,87,20424,4015,16409,0.235666666666667,0.116196396286591,0.0216687422166874
"SPU_002636",6,1.75438596491228,4.29735042593541,1.75438596491228,4.5097926940988,1,FALSE,"SP-BBOX1_1",115,140.333333333333,87.6666666666667,174.333333333333,7972,978,6994,0.115,0.020064817462587,0.178254942058623
"SPU_002657",5,4.22291021671828,5.99729018787191,2.68206970817482,7.44661931306124,2,TRUE,"SP-FN3F_8",55.3333333333333,284.666666666667,0,5,20925,1518,19407,0.0553333333333333,0.0146682468525103,0.00329380764163373
"SPU_002661",5,0,0,0,0,1,FALSE,"SP-SLC17A5_1",18.6666666666667,74.6666666666667,0,58.3333333333333,7805,1628,6177,0.0186666666666667,0.0120878527872214,0.0358312858312858
"SPU_002684",5,62.0995670995671,50.5999633184841,22.6289915278253,62.8281527629928,2,TRUE,"SP-SV2B",27,100,0,61.3333333333333,8038,1357,6681,0.027,0.0149678191887442,0.0451977401129944
"SPU_002725",8,45.1288229317174,46.8928274465237,16.5791181382238,39.2033848196658,2,TRUE,"SP-HGD",33,412,0,142.333333333333,22337,1610,20727,0.033,0.0198774545279105,0.0884057971014493
"SPU_002739",10,2.14994700338509,3.34168571976781,1.05673380989254,2.39049795721946,1,FALSE,"SP-TMEM26-2",97.6666666666667,130,124.333333333333,57.6666666666667,11783,1200,10583,0.0976666666666667,0.0122838514598885,0.0480555555555556
"SPU_002768",5,2.75609943206113,3.58382598528731,1.60273570452652,4.44990770175838,1,FALSE,"SP-ECHNL_4",41,288.666666666667,0,83.6666666666667,11845,1116,10729,0.041,0.0269052723149097,0.0749701314217443
